,x,y,Set,Image,Point
766,91,175,val,162,182
767,108,175,val,162,183
768,123,175,val,162,184
769,140,174,val,162,185
770,157,174,val,162,186
771,173,171,val,162,187
772,190,166,val,162,188
773,219,166,val,162,190
774,234,166,val,162,191
775,251,167,val,162,192
776,264,168,val,162,193
777,276,169,val,162,194
778,294,171,val,162,195
779,310,171,val,162,196
780,327,172,val,162,197
781,57,160,val,162,198
782,74,160,val,162,199
783,91,158,val,162,200
784,107,157,val,162,201
785,123,156,val,162,202
786,139,156,val,162,203
787,155,155,val,162,204
788,172,152,val,162,205
789,189,149,val,162,206
790,218,151,val,162,208
791,234,149,val,162,209
792,251,150,val,162,210
793,262,150,val,162,211
794,278,152,val,162,212
795,294,152,val,162,213
796,310,153,val,162,214
797,326,155,val,162,215
798,56,139,val,162,216
799,73,136,val,162,217
800,89,135,val,162,218
801,107,136,val,162,219
802,123,136,val,162,220
803,138,138,val,162,221
804,154,138,val,162,222
805,171,137,val,162,223
806,218,136,val,162,226
807,233,135,val,162,227
808,250,134,val,162,228
809,263,133,val,162,229
810,277,133,val,162,230
811,292,132,val,162,231
812,309,135,val,162,232
813,325,136,val,162,233
814,55,117,val,162,234
815,70,118,val,162,235
816,89,118,val,162,236
817,105,119,val,162,237
818,121,118,val,162,238
819,137,120,val,162,239
820,154,121,val,162,240
821,170,122,val,162,241
822,215,123,val,162,244
823,233,121,val,162,245
824,249,119,val,162,246
825,261,118,val,162,247
826,277,116,val,162,248
827,291,116,val,162,249
828,307,116,val,162,250
829,324,117,val,162,251
830,53,102,val,162,252
831,71,99,val,162,253
832,87,100,val,162,254
833,104,101,val,162,255
834,120,104,val,162,256
835,137,107,val,162,257
836,154,108,val,162,258
837,170,107,val,162,259
838,215,111,val,162,262
839,233,108,val,162,263
840,247,105,val,162,264
841,262,105,val,162,265
842,278,106,val,162,266
843,292,103,val,162,267
844,305,102,val,162,268
845,323,100,val,162,269
846,54,84,val,162,270
847,71,85,val,162,271
848,86,84,val,162,272
849,104,86,val,162,273
850,120,87,val,162,274
851,136,90,val,162,275
852,153,91,val,162,276
853,169,90,val,162,277
854,213,95,val,162,280
855,231,93,val,162,281
856,246,91,val,162,282
857,263,91,val,162,283
858,277,91,val,162,284
859,291,91,val,162,285
860,307,90,val,162,286
861,322,88,val,162,287
862,54,71,val,162,288
863,69,66,val,162,289
864,86,70,val,162,290
865,102,72,val,162,291
866,119,73,val,162,292
867,135,74,val,162,293
868,151,74,val,162,294
869,166,71,val,162,295
870,210,78,val,162,298
871,230,77,val,162,299
872,244,73,val,162,300
873,260,77,val,162,301
874,274,77,val,162,302
875,291,75,val,162,303
876,307,73,val,162,304
877,322,73,val,162,305
878,54,58,val,162,306
879,84,56,val,162,308
880,101,56,val,162,309
881,118,59,val,162,310
882,133,58,val,162,311
883,147,57,val,162,312
884,209,60,val,162,316
885,228,59,val,162,317
886,257,57,val,162,319
887,272,58,val,162,320
888,288,58,val,162,321
889,303,56,val,162,322
890,319,56,val,162,323
891,56,327,val,163,0
892,73,329,val,163,1
893,88,329,val,163,2
894,102,331,val,163,3
895,116,333,val,163,4
896,133,333,val,163,5
897,150,332,val,163,6
898,171,331,val,163,7
899,191,332,val,163,8
900,209,328,val,163,9
901,222,327,val,163,10
902,235,331,val,163,11
903,249,335,val,163,12
904,267,337,val,163,13
905,280,335,val,163,14
906,296,336,val,163,15
907,312,334,val,163,16
908,326,332,val,163,17
909,58,311,val,163,18
910,74,310,val,163,19
911,91,310,val,163,20
912,103,317,val,163,21
913,120,318,val,163,22
914,136,319,val,163,23
915,151,317,val,163,24
916,174,314,val,163,25
917,194,314,val,163,26
918,206,315,val,163,27
919,221,312,val,163,28
920,237,319,val,163,29
921,254,320,val,163,30
922,267,318,val,163,31
923,281,317,val,163,32
924,297,316,val,163,33
925,313,316,val,163,34
926,329,315,val,163,35
927,56,295,val,163,36
928,88,299,val,163,38
929,102,304,val,163,39
930,121,303,val,163,40
931,138,301,val,163,41
932,154,300,val,163,42
933,176,301,val,163,43
934,192,303,val,163,44
935,202,298,val,163,45
936,217,300,val,163,46
937,235,304,val,163,47
938,253,305,val,163,48
939,267,304,val,163,49
940,283,302,val,163,50
941,297,300,val,163,51
942,314,300,val,163,52
943,328,299,val,163,53
944,104,286,val,163,57
945,122,287,val,163,58
946,139,287,val,163,59
947,154,287,val,163,60
948,171,288,val,163,61
949,187,290,val,163,62
950,202,287,val,163,63
951,217,290,val,163,64
952,234,292,val,163,65
953,252,290,val,163,66
954,269,288,val,163,67
955,282,287,val,163,68
956,297,285,val,163,69
957,313,285,val,163,70
958,328,283,val,163,71
959,57,280,val,163,72
960,72,275,val,163,73
961,87,273,val,163,74
962,104,271,val,163,75
963,121,272,val,163,76
964,139,274,val,163,77
965,154,277,val,163,78
966,170,276,val,163,79
967,187,273,val,163,80
968,201,275,val,163,81
969,219,277,val,163,82
970,234,278,val,163,83
971,253,275,val,163,84
972,268,273,val,163,85
973,281,272,val,163,86
974,296,271,val,163,87
975,312,271,val,163,88
976,327,270,val,163,89
977,57,259,val,163,90
978,71,258,val,163,91
979,89,259,val,163,92
980,104,260,val,163,93
981,121,260,val,163,94
982,138,261,val,163,95
983,154,262,val,163,96
984,172,262,val,163,97
985,187,261,val,163,98
986,203,257,val,163,99
987,218,260,val,163,100
988,234,263,val,163,101
989,252,260,val,163,102
990,266,258,val,163,103
991,282,257,val,163,104
992,297,255,val,163,105
993,311,255,val,163,106
994,327,253,val,163,107
995,56,241,val,163,108
996,71,242,val,163,109
997,89,243,val,163,110
998,105,245,val,163,111
999,121,248,val,163,112
1000,138,247,val,163,113
1001,155,246,val,163,114
1002,171,243,val,163,115
1003,187,239,val,163,116
1004,203,235,val,163,117
1005,216,239,val,163,118
1006,234,244,val,163,119
1007,252,243,val,163,120
1008,267,243,val,163,121
1009,281,242,val,163,122
1010,297,242,val,163,123
1011,312,243,val,163,124
1012,327,242,val,163,125
1013,57,227,val,163,126
1014,72,227,val,163,127
1015,90,229,val,163,128
1016,103,227,val,163,129
1017,122,226,val,163,130
1018,139,224,val,163,131
1019,155,224,val,163,132
1020,171,224,val,163,133
1021,187,222,val,163,134
1022,217,219,val,163,136
1023,233,221,val,163,137
1024,250,223,val,163,138
1025,265,226,val,163,139
1026,281,227,val,163,140
1027,297,228,val,163,141
1028,312,227,val,163,142
1029,328,224,val,163,143
1030,56,203,val,163,144
1031,73,204,val,163,145
1032,90,205,val,163,146
1033,105,205,val,163,147
1034,122,206,val,163,148
1035,139,206,val,163,149
1036,155,207,val,163,150
1037,172,205,val,163,151
1038,189,201,val,163,152
1039,216,200,val,163,154
1040,233,202,val,163,155
1041,249,206,val,163,156
1042,264,207,val,163,157
1043,279,208,val,163,158
1044,296,210,val,163,159
1045,312,211,val,163,160
1046,328,211,val,163,161
1047,57,187,val,163,162
1048,73,187,val,163,163
1049,90,186,val,163,164
1050,105,188,val,163,165
1051,123,189,val,163,166
1052,139,189,val,163,167
1053,157,189,val,163,168
1054,173,187,val,163,169
1055,189,183,val,163,170
1056,217,182,val,163,172
1057,232,184,val,163,173
1058,249,184,val,163,174
1059,262,186,val,163,175
1060,278,188,val,163,176
1061,295,190,val,163,177
1062,311,190,val,163,178
1063,327,191,val,163,179
1064,56,171,val,163,180
1065,73,172,val,163,181
1066,91,170,val,163,182
1067,105,172,val,163,183
1068,123,172,val,163,184
1069,139,171,val,163,185
1070,156,173,val,163,186
1071,172,169,val,163,187
1072,188,163,val,163,188
1073,217,165,val,163,190
1074,232,166,val,163,191
1075,249,167,val,163,192
1076,262,170,val,163,193
1077,276,168,val,163,194
1078,294,170,val,163,195
1079,310,171,val,163,196
1080,328,172,val,163,197
1081,57,155,val,163,198
1082,73,155,val,163,199
1083,91,154,val,163,200
1084,106,153,val,163,201
1085,122,153,val,163,202
1086,138,154,val,163,203
1087,154,155,val,163,204
1088,170,151,val,163,205
1089,187,147,val,163,206
1090,216,150,val,163,208
1091,232,149,val,163,209
1092,250,149,val,163,210
1093,263,151,val,163,211
1094,278,151,val,163,212
1095,294,154,val,163,213
1096,311,153,val,163,214
1097,326,154,val,163,215
1098,56,133,val,163,216
1099,73,134,val,163,217
1100,89,133,val,163,218
1101,105,132,val,163,219
1102,122,133,val,163,220
1103,138,137,val,163,221
1104,154,140,val,163,222
1105,170,136,val,163,223
1106,216,136,val,163,226
1107,233,134,val,163,227
1108,250,135,val,163,228
1109,262,136,val,163,229
1110,278,134,val,163,230
1111,293,135,val,163,231
1112,309,136,val,163,232
1113,325,136,val,163,233
1114,55,113,val,163,234
1115,71,114,val,163,235
1116,90,117,val,163,236
1117,105,117,val,163,237
1118,121,116,val,163,238
1119,137,120,val,163,239
1120,154,122,val,163,240
1121,168,120,val,163,241
1122,214,122,val,163,244
1123,232,122,val,163,245
1124,249,121,val,163,246
1125,263,119,val,163,247
1126,277,117,val,163,248
1127,292,117,val,163,249
1128,308,119,val,163,250
1129,324,117,val,163,251
1130,54,101,val,163,252
1131,71,99,val,163,253
1132,88,101,val,163,254
1133,104,100,val,163,255
1134,121,103,val,163,256
1135,137,106,val,163,257
1136,152,106,val,163,258
1137,168,105,val,163,259
1138,214,111,val,163,262
1139,232,108,val,163,263
1140,248,107,val,163,264
1141,262,107,val,163,265
1142,278,108,val,163,266
1143,292,105,val,163,267
1144,305,102,val,163,268
1145,324,102,val,163,269
1146,55,85,val,163,270
1147,69,83,val,163,271
1148,88,84,val,163,272
1149,104,86,val,163,273
1150,121,86,val,163,274
