,x,y,Set,Image,Point
125,118,234,val,160,130
126,130,225,val,160,131
127,145,221,val,160,132
128,162,221,val,160,133
129,181,220,val,160,134
130,233,222,val,160,137
131,252,226,val,160,138
132,267,226,val,160,139
133,284,227,val,160,140
134,298,222,val,160,141
135,313,215,val,160,142
136,328,212,val,160,143
137,59,223,val,160,144
138,75,217,val,160,145
139,89,213,val,160,146
140,103,211,val,160,147
141,118,207,val,160,148
142,131,204,val,160,149
143,147,200,val,160,150
144,162,200,val,160,151
145,182,196,val,160,152
146,213,202,val,160,154
147,232,200,val,160,155
148,250,202,val,160,156
149,267,206,val,160,157
150,283,206,val,160,158
151,296,204,val,160,159
152,315,201,val,160,160
153,331,200,val,160,161
154,59,199,val,160,162
155,75,195,val,160,163
156,88,193,val,160,164
157,103,191,val,160,165
158,120,188,val,160,166
159,134,183,val,160,167
160,149,180,val,160,168
161,162,177,val,160,169
162,182,174,val,160,170
163,211,179,val,160,172
164,230,180,val,160,173
165,250,183,val,160,174
166,267,187,val,160,175
167,283,188,val,160,176
168,299,188,val,160,177
169,315,183,val,160,178
170,331,183,val,160,179
171,59,179,val,160,180
172,74,174,val,160,181
173,87,173,val,160,182
174,102,169,val,160,183
175,119,168,val,160,184
176,133,165,val,160,185
177,148,162,val,160,186
178,161,161,val,160,187
179,210,162,val,160,190
180,229,162,val,160,191
181,250,164,val,160,192
182,269,168,val,160,193
183,285,170,val,160,194
184,299,168,val,160,195
185,316,165,val,160,196
186,331,164,val,160,197
187,58,159,val,160,198
188,73,156,val,160,199
189,88,154,val,160,200
190,104,152,val,160,201
191,119,150,val,160,202
192,133,148,val,160,203
193,146,145,val,160,204
194,159,144,val,160,205
195,209,145,val,160,208
196,228,145,val,160,209
197,250,147,val,160,210
198,269,150,val,160,211
199,286,152,val,160,212
200,301,152,val,160,213
201,316,149,val,160,214
202,332,148,val,160,215
203,58,138,val,160,216
204,72,135,val,160,217
205,86,134,val,160,218
206,103,132,val,160,219
207,119,131,val,160,220
208,132,132,val,160,221
209,146,131,val,160,222
210,159,127,val,160,223
211,211,133,val,160,226
212,229,128,val,160,227
213,251,131,val,160,228
214,269,135,val,160,229
215,287,136,val,160,230
216,301,137,val,160,231
217,316,134,val,160,232
218,331,135,val,160,233
219,58,118,val,160,234
220,71,118,val,160,235
221,87,119,val,160,236
222,103,118,val,160,237
223,118,116,val,160,238
224,133,117,val,160,239
225,147,117,val,160,240
226,162,112,val,160,241
227,209,113,val,160,244
228,231,113,val,160,245
229,251,115,val,160,246
230,269,116,val,160,247
231,288,117,val,160,248
232,302,118,val,160,249
233,316,118,val,160,250
234,333,118,val,160,251
235,56,106,val,160,252
236,70,103,val,160,253
237,87,102,val,160,254
238,103,101,val,160,255
239,120,102,val,160,256
240,133,101,val,160,257
241,148,100,val,160,258
242,164,96,val,160,259
243,210,101,val,160,262
244,230,98,val,160,263
245,249,97,val,160,264
246,269,98,val,160,265
247,287,101,val,160,266
248,303,102,val,160,267
249,316,98,val,160,268
250,333,95,val,160,269
251,56,90,val,160,270
252,71,85,val,160,271
253,88,86,val,160,272
254,101,85,val,160,273
255,119,86,val,160,274
256,134,86,val,160,275
257,147,86,val,160,276
258,163,82,val,160,277
259,206,87,val,160,280
260,229,84,val,160,281
261,248,83,val,160,282
262,269,83,val,160,283
263,285,84,val,160,284
264,303,83,val,160,285
265,316,84,val,160,286
266,333,82,val,160,287
267,56,76,val,160,288
268,71,67,val,160,289
269,87,71,val,160,290
270,102,70,val,160,291
271,118,71,val,160,292
272,132,70,val,160,293
273,146,71,val,160,294
274,205,74,val,160,298
275,228,72,val,160,299
276,245,66,val,160,300
277,265,68,val,160,301
278,282,70,val,160,302
279,300,70,val,160,303
280,316,69,val,160,304
281,331,68,val,160,305
282,56,57,val,160,306
283,87,58,val,160,308
284,103,53,val,160,309
285,115,57,val,160,310
286,131,56,val,160,311
287,147,56,val,160,312
288,204,60,val,160,316
289,225,57,val,160,317
290,264,53,val,160,319
291,280,54,val,160,320
292,298,53,val,160,321
293,313,53,val,160,322
294,329,53,val,160,323
295,57,327,val,161,0
296,73,328,val,161,1
297,89,330,val,161,2
298,103,332,val,161,3
299,118,335,val,161,4
300,133,334,val,161,5
301,149,334,val,161,6
302,166,333,val,161,7
303,186,335,val,161,8
304,206,335,val,161,9
305,224,330,val,161,10
306,240,330,val,161,11
307,261,330,val,161,12
308,277,330,val,161,13
309,287,331,val,161,14
310,302,332,val,161,15
311,315,330,val,161,16
312,331,328,val,161,17
313,57,312,val,161,18
314,75,307,val,161,19
315,91,315,val,161,20
316,105,317,val,161,21
317,120,318,val,161,22
318,135,317,val,161,23
319,148,316,val,161,24
320,165,317,val,161,25
321,188,319,val,161,26
322,205,320,val,161,27
323,222,315,val,161,28
324,239,314,val,161,29
325,256,312,val,161,30
326,273,312,val,161,31
327,287,312,val,161,32
328,301,311,val,161,33
329,315,309,val,161,34
330,330,305,val,161,35
331,59,297,val,161,36
332,92,298,val,161,38
333,106,304,val,161,39
334,120,303,val,161,40
335,136,305,val,161,41
336,148,305,val,161,42
337,167,305,val,161,43
338,187,308,val,161,44
339,206,306,val,161,45
340,222,302,val,161,46
341,239,304,val,161,47
342,257,298,val,161,48
343,272,297,val,161,49
344,285,295,val,161,50
345,301,296,val,161,51
346,314,293,val,161,52
347,329,288,val,161,53
348,107,291,val,161,57
349,121,292,val,161,58
350,136,293,val,161,59
351,148,292,val,161,60
352,167,293,val,161,61
353,187,298,val,161,62
354,204,293,val,161,63
355,220,289,val,161,64
356,238,289,val,161,65
357,255,285,val,161,66
358,271,283,val,161,67
359,285,280,val,161,68
360,299,278,val,161,69
361,313,273,val,161,70
362,330,270,val,161,71
363,60,281,val,161,72
364,74,282,val,161,73
365,90,281,val,161,74
366,106,280,val,161,75
367,120,282,val,161,76
368,134,281,val,161,77
369,147,283,val,161,78
370,166,286,val,161,79
371,186,286,val,161,80
372,202,280,val,161,81
373,218,275,val,161,82
374,237,275,val,161,83
375,255,274,val,161,84
376,270,269,val,161,85
377,283,264,val,161,86
378,298,261,val,161,87
379,313,258,val,161,88
380,327,255,val,161,89
381,58,268,val,161,90
382,76,268,val,161,91
383,91,267,val,161,92
384,106,270,val,161,93
385,119,271,val,161,94
386,132,271,val,161,95
387,146,271,val,161,96
388,163,273,val,161,97
389,184,269,val,161,98
390,201,254,val,161,99
391,217,256,val,161,100
392,237,261,val,161,101
393,254,259,val,161,102
394,269,255,val,161,103
395,283,252,val,161,104
396,298,248,val,161,105
397,312,243,val,161,106
398,330,240,val,161,107
399,59,257,val,161,108
400,74,256,val,161,109
401,89,256,val,161,110
402,104,259,val,161,111
403,118,262,val,161,112
404,130,258,val,161,113
405,144,252,val,161,114
406,162,247,val,161,115
407,182,240,val,161,116
408,215,232,val,161,118
409,236,241,val,161,119
410,255,245,val,161,120
411,270,241,val,161,121
412,282,237,val,161,122
413,298,233,val,161,123
414,315,228,val,161,124
415,330,226,val,161,125
416,59,243,val,161,126
417,74,243,val,161,127
418,89,240,val,161,128
419,103,238,val,161,129
420,119,236,val,161,130
421,131,228,val,161,131
422,146,224,val,161,132
423,163,221,val,161,133
424,182,219,val,161,134
425,234,217,val,161,137
426,253,223,val,161,138
427,268,224,val,161,139
428,284,225,val,161,140
429,299,221,val,161,141
430,313,215,val,161,142
431,330,212,val,161,143
432,60,219,val,161,144
433,75,217,val,161,145
434,88,214,val,161,146
435,104,213,val,161,147
436,118,210,val,161,148
437,133,206,val,161,149
438,148,201,val,161,150
439,163,199,val,161,151
440,183,196,val,161,152
441,214,201,val,161,154
442,233,198,val,161,155
443,251,199,val,161,156
444,268,202,val,161,157
445,283,204,val,161,158
446,297,203,val,161,159
447,314,201,val,161,160
448,330,200,val,161,161
449,59,199,val,161,162
450,75,195,val,161,163
451,89,194,val,161,164
452,104,191,val,161,165
453,120,188,val,161,166
454,133,184,val,161,167
455,149,182,val,161,168
456,164,179,val,161,169
457,182,177,val,161,170
458,213,178,val,161,172
459,232,178,val,161,173
460,251,180,val,161,174
461,267,185,val,161,175
462,283,185,val,161,176
463,300,185,val,161,177
464,315,183,val,161,178
465,330,183,val,161,179
466,60,178,val,161,180
467,74,174,val,161,181
468,88,173,val,161,182
469,105,172,val,161,183
470,119,169,val,161,184
471,133,166,val,161,185
472,148,163,val,161,186
473,162,161,val,161,187
474,211,161,val,161,190
475,231,160,val,161,191
476,252,162,val,161,192
477,269,166,val,161,193
478,284,169,val,161,194
479,298,169,val,161,195
480,315,167,val,161,196
481,330,167,val,161,197
482,59,161,val,161,198
483,73,156,val,161,199
484,87,154,val,161,200
485,103,152,val,161,201
486,119,151,val,161,202
487,133,148,val,161,203
488,147,146,val,161,204
489,160,143,val,161,205
490,210,144,val,161,208
491,230,145,val,161,209
492,252,146,val,161,210
493,269,150,val,161,211
494,286,152,val,161,212
495,300,152,val,161,213
496,316,151,val,161,214
497,332,151,val,161,215
498,58,140,val,161,216
499,72,136,val,161,217
500,87,133,val,161,218
501,103,131,val,161,219
502,118,130,val,161,220
503,133,134,val,161,221
504,148,134,val,161,222
505,159,129,val,161,223
506,211,134,val,161,226
507,230,128,val,161,227
508,250,129,val,161,228
509,270,134,val,161,229
510,286,135,val,161,230
511,302,137,val,161,231
512,315,136,val,161,232
513,331,137,val,161,233
514,58,119,val,161,234
515,72,119,val,161,235
516,87,118,val,161,236
517,103,117,val,161,237
518,118,117,val,161,238
519,133,120,val,161,239
520,147,119,val,161,240
521,164,117,val,161,241
522,210,116,val,161,244
523,230,116,val,161,245
524,249,116,val,161,246
525,267,115,val,161,247
526,286,115,val,161,248
527,302,117,val,161,249
528,315,118,val,161,250
529,332,118,val,161,251
530,58,104,val,161,252
531,71,103,val,161,253
532,88,102,val,161,254
533,103,103,val,161,255
534,120,103,val,161,256
535,134,103,val,161,257
536,148,104,val,161,258
537,164,101,val,161,259
538,210,103,val,161,262
539,229,100,val,161,263
540,248,100,val,161,264
541,268,99,val,161,265
542,285,101,val,161,266
543,301,102,val,161,267
544,315,100,val,161,268
545,333,95,val,161,269
546,57,89,val,161,270
547,74,85,val,161,271
548,88,86,val,161,272
549,103,85,val,161,273
550,119,87,val,161,274
551,135,88,val,161,275
552,148,88,val,161,276
553,163,85,val,161,277
554,207,88,val,161,280
555,227,85,val,161,281
556,245,85,val,161,282
557,266,84,val,161,283
558,282,87,val,161,284
559,301,85,val,161,285
560,315,85,val,161,286
561,333,83,val,161,287
562,56,71,val,161,288
563,72,66,val,161,289
564,89,72,val,161,290
565,104,72,val,161,291
566,119,71,val,161,292
567,133,71,val,161,293
568,145,72,val,161,294
569,163,68,val,161,295
570,205,75,val,161,298
571,226,71,val,161,299
572,242,68,val,161,300
573,262,69,val,161,301
574,280,71,val,161,302
575,299,70,val,161,303
576,314,69,val,161,304
577,332,66,val,161,305
578,57,58,val,161,306
579,88,57,val,161,308
580,104,54,val,161,309
581,119,58,val,161,310
582,131,57,val,161,311
583,144,56,val,161,312
584,201,61,val,161,316
585,223,57,val,161,317
586,261,53,val,161,319
587,278,55,val,161,320
588,298,54,val,161,321
589,312,53,val,161,322
590,331,51,val,161,323
591,57,327,val,162,0
592,75,329,val,162,1
593,93,330,val,162,2
594,104,333,val,162,3
595,119,335,val,162,4
596,135,334,val,162,5
597,151,333,val,162,6
598,166,331,val,162,7
599,185,335,val,162,8
600,205,334,val,162,9
601,223,331,val,162,10
602,239,332,val,162,11
603,258,329,val,162,12
604,275,329,val,162,13
605,287,330,val,162,14
606,299,330,val,162,15
607,314,328,val,162,16
608,331,325,val,162,17
609,57,312,val,162,18
610,76,308,val,162,19
611,92,316,val,162,20
612,107,317,val,162,21
613,120,318,val,162,22
614,135,317,val,162,23
615,149,317,val,162,24
616,166,317,val,162,25
617,186,319,val,162,26
618,205,320,val,162,27
619,222,316,val,162,28
620,238,318,val,162,29
621,256,315,val,162,30
622,273,313,val,162,31
623,287,313,val,162,32
624,301,312,val,162,33
625,314,309,val,162,34
626,329,306,val,162,35
627,60,298,val,162,36
628,93,301,val,162,38
629,106,302,val,162,39
630,120,303,val,162,40
631,136,303,val,162,41
632,148,304,val,162,42
633,168,304,val,162,43
634,187,308,val,162,44
635,206,304,val,162,45
636,222,302,val,162,46
637,238,306,val,162,47
638,255,301,val,162,48
639,273,299,val,162,49
640,285,297,val,162,50
641,301,298,val,162,51
642,313,292,val,162,52
643,329,289,val,162,53
644,108,289,val,162,57
645,121,290,val,162,58
646,136,291,val,162,59
647,149,291,val,162,60
648,167,294,val,162,61
649,186,295,val,162,62
650,204,291,val,162,63
651,220,287,val,162,64
652,237,292,val,162,65
653,253,289,val,162,66
654,272,287,val,162,67
655,285,284,val,162,68
656,299,282,val,162,69
657,314,277,val,162,70
658,330,273,val,162,71
659,58,281,val,162,72
660,74,279,val,162,73
661,90,279,val,162,74
662,106,276,val,162,75
663,120,276,val,162,76
664,134,278,val,162,77
665,148,279,val,162,78
666,166,282,val,162,79
667,185,283,val,162,80
668,203,278,val,162,81
669,218,276,val,162,82
670,236,277,val,162,83
671,254,275,val,162,84
672,269,272,val,162,85
673,284,270,val,162,86
674,297,266,val,162,87
675,312,263,val,162,88
676,329,260,val,162,89
677,59,263,val,162,90
678,75,262,val,162,91
679,90,263,val,162,92
680,107,264,val,162,93
681,119,265,val,162,94
682,133,266,val,162,95
683,148,267,val,162,96
684,165,271,val,162,97
685,185,266,val,162,98
686,202,258,val,162,99
687,217,260,val,162,100
688,237,262,val,162,101
689,255,258,val,162,102
690,269,255,val,162,103
691,283,254,val,162,104
692,297,251,val,162,105
693,312,247,val,162,106
694,330,245,val,162,107
695,58,253,val,162,108
696,74,252,val,162,109
697,89,253,val,162,110
698,105,253,val,162,111
699,118,256,val,162,112
700,132,253,val,162,113
701,146,250,val,162,114
702,164,249,val,162,115
703,184,243,val,162,116
704,202,239,val,162,117
705,217,240,val,162,118
706,238,243,val,162,119
707,255,244,val,162,120
708,270,242,val,162,121
709,284,239,val,162,122
710,298,236,val,162,123
711,313,232,val,162,124
712,329,229,val,162,125
713,57,242,val,162,126
714,73,239,val,162,127
715,87,238,val,162,128
716,103,235,val,162,129
717,119,234,val,162,130
718,134,229,val,162,131
719,148,227,val,162,132
720,165,226,val,162,133
721,185,223,val,162,134
722,216,225,val,162,136
723,236,224,val,162,137
724,254,224,val,162,138
725,270,224,val,162,139
726,285,224,val,162,140
727,299,223,val,162,141
728,314,219,val,162,142
729,329,215,val,162,143
730,59,220,val,162,144
731,74,216,val,162,145
732,88,213,val,162,146
733,103,211,val,162,147
734,119,211,val,162,148
735,134,209,val,162,149
736,149,207,val,162,150
737,164,206,val,162,151
738,183,200,val,162,152
739,216,206,val,162,154
740,234,203,val,162,155
741,254,204,val,162,156
742,269,205,val,162,157
743,284,204,val,162,158
744,298,205,val,162,159
745,314,203,val,162,160
746,330,203,val,162,161
747,59,199,val,162,162
748,75,197,val,162,163
749,87,194,val,162,164
750,103,193,val,162,165
751,120,192,val,162,166
752,134,187,val,162,167
753,150,187,val,162,168
754,165,184,val,162,169
755,183,180,val,162,170
756,214,184,val,162,172
757,234,183,val,162,173
758,254,183,val,162,174
759,270,186,val,162,175
760,284,185,val,162,176
761,299,188,val,162,177
762,315,185,val,162,178
763,331,183,val,162,179
764,60,179,val,162,180
765,73,176,val,162,181
766,87,175,val,162,182
767,105,174,val,162,183
768,120,173,val,162,184
769,135,169,val,162,185
770,150,166,val,162,186
771,163,164,val,162,187
772,180,163,val,162,188
773,213,167,val,162,190
774,233,167,val,162,191
775,255,166,val,162,192
776,272,165,val,162,193
777,285,168,val,162,194
778,300,166,val,162,195
779,316,166,val,162,196
780,332,165,val,162,197
781,59,161,val,162,198
782,73,158,val,162,199
783,86,156,val,162,200
784,103,154,val,162,201
785,120,152,val,162,202
786,133,151,val,162,203
787,148,149,val,162,204
788,162,148,val,162,205
789,178,147,val,162,206
790,212,152,val,162,208
791,231,149,val,162,209
792,255,149,val,162,210
793,272,151,val,162,211
794,288,153,val,162,212
795,301,151,val,162,213
796,316,148,val,162,214
797,332,146,val,162,215
798,57,138,val,162,216
799,72,137,val,162,217
800,84,137,val,162,218
801,103,134,val,162,219
802,117,135,val,162,220
803,132,135,val,162,221
804,146,134,val,162,222
805,158,133,val,162,223
806,210,138,val,162,226
807,231,133,val,162,227
808,254,133,val,162,228
809,273,135,val,162,229
810,288,137,val,162,230
811,303,136,val,162,231
812,316,133,val,162,232
813,332,132,val,162,233
814,57,118,val,162,234
815,71,120,val,162,235
816,85,120,val,162,236
817,102,119,val,162,237
818,118,119,val,162,238
819,133,121,val,162,239
820,146,121,val,162,240
821,161,117,val,162,241
822,210,121,val,162,244
823,229,119,val,162,245
824,253,118,val,162,246
825,270,118,val,162,247
826,288,118,val,162,248
827,302,119,val,162,249
828,316,118,val,162,250
829,333,115,val,162,251
830,56,105,val,162,252
831,70,101,val,162,253
832,86,104,val,162,254
833,102,103,val,162,255
834,117,102,val,162,256
835,133,104,val,162,257
836,147,102,val,162,258
837,163,98,val,162,259
838,211,104,val,162,262
839,231,102,val,162,263
840,250,100,val,162,264
841,269,100,val,162,265
842,287,103,val,162,266
843,303,103,val,162,267
844,316,100,val,162,268
845,334,95,val,162,269
846,55,89,val,162,270
847,71,87,val,162,271
848,86,87,val,162,272
849,101,86,val,162,273
850,116,86,val,162,274
851,132,87,val,162,275
852,145,86,val,162,276
853,162,83,val,162,277
854,208,88,val,162,280
855,229,86,val,162,281
856,248,84,val,162,282
857,269,85,val,162,283
858,284,87,val,162,284
859,302,85,val,162,285
860,316,84,val,162,286
861,334,83,val,162,287
862,56,72,val,162,288
863,70,66,val,162,289
864,85,69,val,162,290
865,99,71,val,162,291
866,115,70,val,162,292
867,130,69,val,162,293
868,145,69,val,162,294
869,163,66,val,162,295
870,206,74,val,162,298
871,227,71,val,162,299
872,244,68,val,162,300
873,265,69,val,162,301
874,282,70,val,162,302
875,299,71,val,162,303
876,315,68,val,162,304
877,331,67,val,162,305
878,56,59,val,162,306
879,84,54,val,162,308
880,99,52,val,162,309
881,115,57,val,162,310
882,129,56,val,162,311
883,144,55,val,162,312
884,204,61,val,162,316
885,223,56,val,162,317
886,262,53,val,162,319
887,280,54,val,162,320
888,297,53,val,162,321
889,313,53,val,162,322
890,330,53,val,162,323
891,60,327,val,163,0
892,75,329,val,163,1
893,90,332,val,163,2
894,105,333,val,163,3
895,118,335,val,163,4
896,134,336,val,163,5
897,149,333,val,163,6
898,165,332,val,163,7
899,184,336,val,163,8
900,206,334,val,163,9
901,224,330,val,163,10
902,239,330,val,163,11
903,259,330,val,163,12
904,277,329,val,163,13
905,290,330,val,163,14
906,300,331,val,163,15
907,314,329,val,163,16
908,331,326,val,163,17
909,60,312,val,163,18
910,77,309,val,163,19
911,93,313,val,163,20
912,106,317,val,163,21
913,120,319,val,163,22
914,134,317,val,163,23
915,147,318,val,163,24
916,164,317,val,163,25
917,184,321,val,163,26
918,205,319,val,163,27
919,222,314,val,163,28
920,239,315,val,163,29
921,259,313,val,163,30
922,277,312,val,163,31
923,288,311,val,163,32
924,301,309,val,163,33
925,315,309,val,163,34
926,329,304,val,163,35
927,60,297,val,163,36
928,91,298,val,163,38
929,106,302,val,163,39
930,120,304,val,163,40
931,134,304,val,163,41
932,146,304,val,163,42
933,165,307,val,163,43
934,185,311,val,163,44
935,206,304,val,163,45
936,222,302,val,163,46
937,239,302,val,163,47
938,258,298,val,163,48
939,275,296,val,163,49
940,287,294,val,163,50
941,300,293,val,163,51
942,314,290,val,163,52
943,329,286,val,163,53
944,107,290,val,163,57
945,122,291,val,163,58
946,135,293,val,163,59
947,145,295,val,163,60
948,165,296,val,163,61
949,184,299,val,163,62
950,203,292,val,163,63
951,219,287,val,163,64
952,238,288,val,163,65
953,256,284,val,163,66
954,275,282,val,163,67
955,287,279,val,163,68
956,299,276,val,163,69
957,314,274,val,163,70
958,330,269,val,163,71
959,59,280,val,163,72
960,75,279,val,163,73
961,91,279,val,163,74
962,107,278,val,163,75
963,121,279,val,163,76
964,135,281,val,163,77
965,145,284,val,163,78
966,163,287,val,163,79
967,182,284,val,163,80
968,201,278,val,163,81
969,218,275,val,163,82
970,237,273,val,163,83
971,255,269,val,163,84
972,272,267,val,163,85
973,286,263,val,163,86
974,299,259,val,163,87
975,313,257,val,163,88
976,330,254,val,163,89
977,59,265,val,163,90
978,75,265,val,163,91
979,91,265,val,163,92
980,107,267,val,163,93
981,120,269,val,163,94
982,132,271,val,163,95
983,143,273,val,163,96
984,161,274,val,163,97
985,181,267,val,163,98
986,200,261,val,163,99
987,218,261,val,163,100
988,238,257,val,163,101
989,255,255,val,163,102
990,269,251,val,163,103
991,284,249,val,163,104
992,298,245,val,163,105
993,313,242,val,163,106
994,329,236,val,163,107
995,57,255,val,163,108
996,73,255,val,163,109
997,89,256,val,163,110
998,104,258,val,163,111
999,117,261,val,163,112
1000,127,259,val,163,113
1001,140,255,val,163,114
1002,159,250,val,163,115
1003,181,243,val,163,116
1004,199,240,val,163,117
1005,216,241,val,163,118
1006,238,240,val,163,119
1007,256,239,val,163,120
1008,271,235,val,163,121
1009,284,232,val,163,122
1010,298,230,val,163,123
1011,313,227,val,163,124
1012,329,223,val,163,125
1013,57,242,val,163,126
1014,72,242,val,163,127
1015,87,240,val,163,128
1016,103,239,val,163,129
1017,117,239,val,163,130
1018,129,232,val,163,131
1019,142,230,val,163,132
1020,161,225,val,163,133
1021,182,224,val,163,134
1022,216,224,val,163,136
1023,236,221,val,163,137
1024,254,220,val,163,138
1025,268,218,val,163,139
1026,285,217,val,163,140
1027,299,216,val,163,141
1028,313,212,val,163,142
1029,329,209,val,163,143
1030,59,217,val,163,144
1031,74,215,val,163,145
1032,87,213,val,163,146
1033,102,214,val,163,147
1034,117,214,val,163,148
1035,129,212,val,163,149
1036,146,208,val,163,150
1037,162,205,val,163,151
1038,182,202,val,163,152
1039,215,206,val,163,154
1040,235,203,val,163,155
1041,254,200,val,163,156
1042,270,199,val,163,157
1043,283,199,val,163,158
1044,297,199,val,163,159
1045,313,197,val,163,160
1046,330,196,val,163,161
1047,58,198,val,163,162
1048,74,197,val,163,163
1049,89,195,val,163,164
1050,103,195,val,163,165
1051,118,194,val,163,166
1052,132,191,val,163,167
1053,147,187,val,163,168
1054,163,183,val,163,169
1055,181,182,val,163,170
1056,214,186,val,163,172
1057,233,183,val,163,173
1058,254,182,val,163,174
1059,270,182,val,163,175
1060,285,181,val,163,176
1061,299,180,val,163,177
1062,315,178,val,163,178
1063,331,177,val,163,179
1064,60,178,val,163,180
1065,74,177,val,163,181
1066,87,175,val,163,182
1067,104,176,val,163,183
1068,120,174,val,163,184
1069,132,171,val,163,185
1070,147,168,val,163,186
1071,162,164,val,163,187
1072,179,163,val,163,188
1073,212,168,val,163,190
1074,232,167,val,163,191
1075,254,165,val,163,192
1076,269,165,val,163,193
1077,286,165,val,163,194
1078,300,164,val,163,195
1079,316,161,val,163,196
1080,332,161,val,163,197
1081,58,160,val,163,198
1082,72,158,val,163,199
1083,86,157,val,163,200
1084,105,155,val,163,201
1085,120,153,val,163,202
1086,132,151,val,163,203
1087,147,150,val,163,204
1088,160,148,val,163,205
1089,178,147,val,163,206
1090,211,154,val,163,208
1091,230,150,val,163,209
1092,255,149,val,163,210
1093,271,150,val,163,211
1094,286,150,val,163,212
1095,300,150,val,163,213
1096,315,147,val,163,214
1097,332,145,val,163,215
1098,58,138,val,163,216
1099,72,137,val,163,217
1100,85,138,val,163,218
1101,104,134,val,163,219
1102,119,135,val,163,220
1103,130,136,val,163,221
1104,146,135,val,163,222
1105,160,134,val,163,223
1106,210,140,val,163,226
1107,232,134,val,163,227
1108,253,133,val,163,228
1109,272,134,val,163,229
1110,286,135,val,163,230
1111,302,135,val,163,231
1112,315,132,val,163,232
1113,331,131,val,163,233
1114,56,118,val,163,234
1115,72,121,val,163,235
1116,86,121,val,163,236
1117,103,119,val,163,237
1118,118,118,val,163,238
1119,132,120,val,163,239
1120,146,120,val,163,240
1121,162,116,val,163,241
1122,211,123,val,163,244
1123,230,120,val,163,245
1124,253,119,val,163,246
1125,270,120,val,163,247
1126,287,118,val,163,248
1127,301,119,val,163,249
1128,315,116,val,163,250
1129,332,114,val,163,251
1130,57,106,val,163,252
1131,71,103,val,163,253
1132,87,105,val,163,254
1133,102,103,val,163,255
1134,117,101,val,163,256
1135,132,103,val,163,257
1136,147,102,val,163,258
1137,163,100,val,163,259
1138,211,107,val,163,262
1139,230,104,val,163,263
1140,250,103,val,163,264
1141,269,103,val,163,265
1142,286,105,val,163,266
1143,301,104,val,163,267
1144,315,101,val,163,268
1145,332,96,val,163,269
1146,58,89,val,163,270
1147,70,87,val,163,271
1148,87,87,val,163,272
1149,102,87,val,163,273
1150,116,85,val,163,274
