,x,y,Set,Image,Point,Type
140,103,198,val,160,147,warped
141,118,198,val,160,148,warped
142,130,198,val,160,149,warped
143,145,198,val,160,150,warped
144,164,195,val,160,151,warped
145,191,186,val,160,152,warped
146,236,191,val,160,154,warped
147,265,192,val,160,155,warped
148,295,196,val,160,156,warped
149,283,205,val,160,157,warped
150,281,215,val,160,158,warped
151,297,226,val,160,159,warped
152,313,232,val,160,160,warped
153,330,241,val,160,161,warped
154,54,177,val,160,162,warped
155,71,180,val,160,163,warped
156,90,181,val,160,164,warped
157,104,183,val,160,165,warped
158,118,184,val,160,166,warped
159,131,181,val,160,167,warped
160,147,181,val,160,168,warped
161,166,179,val,160,169,warped
162,192,165,val,160,170,warped
163,239,173,val,160,172,warped
164,268,174,val,160,173,warped
165,294,177,val,160,174,warped
166,280,182,val,160,175,warped
167,283,192,val,160,176,warped
168,299,202,val,160,177,warped
169,313,207,val,160,178,warped
170,330,215,val,160,179,warped
171,51,158,val,160,180,warped
172,71,161,val,160,181,warped
173,89,164,val,160,182,warped
174,103,165,val,160,183,warped
175,117,165,val,160,184,warped
176,130,165,val,160,185,warped
177,148,164,val,160,186,warped
178,165,159,val,160,187,warped
179,241,154,val,160,190,warped
180,268,159,val,160,191,warped
181,293,161,val,160,192,warped
182,278,162,val,160,193,warped
183,281,168,val,160,194,warped
184,297,176,val,160,195,warped
185,313,177,val,160,196,warped
186,331,182,val,160,197,warped
187,53,138,val,160,198,warped
188,71,143,val,160,199,warped
189,90,145,val,160,200,warped
190,103,144,val,160,201,warped
191,118,145,val,160,202,warped
192,130,145,val,160,203,warped
193,147,143,val,160,204,warped
194,166,140,val,160,205,warped
195,237,135,val,160,208,warped
196,265,141,val,160,209,warped
197,291,144,val,160,210,warped
198,276,145,val,160,211,warped
199,282,148,val,160,212,warped
200,297,146,val,160,213,warped
201,316,146,val,160,214,warped
202,334,145,val,160,215,warped
203,52,118,val,160,216,warped
204,72,125,val,160,217,warped
205,91,127,val,160,218,warped
206,105,125,val,160,219,warped
207,118,126,val,160,220,warped
208,130,131,val,160,221,warped
209,146,130,val,160,222,warped
210,166,128,val,160,223,warped
211,228,126,val,160,226,warped
212,257,121,val,160,227,warped
213,282,125,val,160,228,warped
214,275,125,val,160,229,warped
215,281,123,val,160,230,warped
216,299,121,val,160,231,warped
217,315,116,val,160,232,warped
218,335,113,val,160,233,warped
219,54,102,val,160,234,warped
220,70,113,val,160,235,warped
221,89,116,val,160,236,warped
222,106,115,val,160,237,warped
223,118,114,val,160,238,warped
224,130,115,val,160,239,warped
225,145,115,val,160,240,warped
226,165,110,val,160,241,warped
227,219,110,val,160,244,warped
228,246,111,val,160,245,warped
229,273,112,val,160,246,warped
230,269,110,val,160,247,warped
231,281,103,val,160,248,warped
232,296,97,val,160,249,warped
233,317,95,val,160,250,warped
234,332,89,val,160,251,warped
235,55,99,val,160,252,warped
236,70,100,val,160,253,warped
237,87,101,val,160,254,warped
238,104,98,val,160,255,warped
239,118,101,val,160,256,warped
240,130,102,val,160,257,warped
241,145,101,val,160,258,warped
242,164,94,val,160,259,warped
243,213,97,val,160,262,warped
244,238,99,val,160,263,warped
245,255,97,val,160,264,warped
246,268,97,val,160,265,warped
247,283,95,val,160,266,warped
248,300,91,val,160,267,warped
249,312,77,val,160,268,warped
250,332,71,val,160,269,warped
251,54,84,val,160,270,warped
252,70,84,val,160,271,warped
253,87,83,val,160,272,warped
254,103,87,val,160,273,warped
255,117,86,val,160,274,warped
256,129,87,val,160,275,warped
257,145,85,val,160,276,warped
258,162,74,val,160,277,warped
259,208,83,val,160,280,warped
260,232,85,val,160,281,warped
261,251,84,val,160,282,warped
262,264,86,val,160,283,warped
263,280,82,val,160,284,warped
264,295,79,val,160,285,warped
265,314,78,val,160,286,warped
266,332,75,val,160,287,warped
267,57,76,val,160,288,warped
268,69,71,val,160,289,warped
269,85,72,val,160,290,warped
270,100,75,val,160,291,warped
271,116,71,val,160,292,warped
272,126,72,val,160,293,warped
273,141,69,val,160,294,warped
274,205,72,val,160,298,warped
275,231,71,val,160,299,warped
276,251,67,val,160,300,warped
277,264,69,val,160,301,warped
278,278,69,val,160,302,warped
279,295,68,val,160,303,warped
280,309,64,val,160,304,warped
281,328,64,val,160,305,warped
282,55,63,val,160,306,warped
283,82,60,val,160,308,warped
284,97,61,val,160,309,warped
285,109,56,val,160,310,warped
286,120,55,val,160,311,warped
287,137,57,val,160,312,warped
288,203,57,val,160,316,warped
289,229,57,val,160,317,warped
290,260,54,val,160,319,warped
291,277,54,val,160,320,warped
292,294,52,val,160,321,warped
293,311,51,val,160,322,warped
294,322,50,val,160,323,warped
295,58,334,val,161,0,warped
296,74,332,val,161,1,warped
297,86,332,val,161,2,warped
298,105,332,val,161,3,warped
299,119,331,val,161,4,warped
300,129,331,val,161,5,warped
301,134,328,val,161,6,warped
302,150,331,val,161,7,warped
303,171,332,val,161,8,warped
304,197,318,val,161,9,warped
305,224,313,val,161,10,warped
306,243,322,val,161,11,warped
307,268,333,val,161,12,warped
308,300,332,val,161,13,warped
309,303,329,val,161,14,warped
310,313,333,val,161,15,warped
311,323,330,val,161,16,warped
312,336,327,val,161,17,warped
313,58,316,val,161,18,warped
314,73,311,val,161,19,warped
315,88,314,val,161,20,warped
316,104,314,val,161,21,warped
317,118,311,val,161,22,warped
318,130,310,val,161,23,warped
319,136,309,val,161,24,warped
320,155,308,val,161,25,warped
321,175,306,val,161,26,warped
322,198,294,val,161,27,warped
323,226,293,val,161,28,warped
324,246,303,val,161,29,warped
325,279,305,val,161,30,warped
326,305,308,val,161,31,warped
327,301,311,val,161,32,warped
328,310,307,val,161,33,warped
329,322,304,val,161,34,warped
330,337,299,val,161,35,warped
331,56,301,val,161,36,warped
332,86,297,val,161,38,warped
333,102,299,val,161,39,warped
334,117,295,val,161,40,warped
335,130,293,val,161,41,warped
336,137,292,val,161,42,warped
337,154,292,val,161,43,warped
338,173,290,val,161,44,warped
339,200,277,val,161,45,warped
340,224,274,val,161,46,warped
341,249,286,val,161,47,warped
342,277,287,val,161,48,warped
343,305,287,val,161,49,warped
344,294,289,val,161,50,warped
345,305,287,val,161,51,warped
346,318,285,val,161,52,warped
347,335,283,val,161,53,warped
348,101,283,val,161,57,warped
349,116,279,val,161,58,warped
350,129,278,val,161,59,warped
351,136,277,val,161,60,warped
352,154,275,val,161,61,warped
353,177,271,val,161,62,warped
354,200,260,val,161,63,warped
355,223,259,val,161,64,warped
356,250,270,val,161,65,warped
357,280,273,val,161,66,warped
358,304,270,val,161,67,warped
359,290,271,val,161,68,warped
360,302,269,val,161,69,warped
361,314,268,val,161,70,warped
362,333,268,val,161,71,warped
363,55,281,val,161,72,warped
364,73,271,val,161,73,warped
365,86,269,val,161,74,warped
366,101,268,val,161,75,warped
367,117,264,val,161,76,warped
368,128,263,val,161,77,warped
369,137,262,val,161,78,warped
370,155,259,val,161,79,warped
371,177,256,val,161,80,warped
372,202,252,val,161,81,warped
373,223,247,val,161,82,warped
374,248,253,val,161,83,warped
375,283,258,val,161,84,warped
376,301,257,val,161,85,warped
377,286,260,val,161,86,warped
378,297,259,val,161,87,warped
379,315,260,val,161,88,warped
380,331,262,val,161,89,warped
381,56,261,val,161,90,warped
382,73,258,val,161,91,warped
383,87,255,val,161,92,warped
384,103,252,val,161,93,warped
385,116,250,val,161,94,warped
386,129,251,val,161,95,warped
387,140,250,val,161,96,warped
388,158,256,val,161,97,warped
389,181,250,val,161,98,warped
390,204,239,val,161,99,warped
391,225,243,val,161,100,warped
392,248,242,val,161,101,warped
393,283,246,val,161,102,warped
394,287,244,val,161,103,warped
395,284,247,val,161,104,warped
396,300,248,val,161,105,warped
397,313,251,val,161,106,warped
398,332,258,val,161,107,warped
399,54,242,val,161,108,warped
400,72,241,val,161,109,warped
401,88,241,val,161,110,warped
402,103,239,val,161,111,warped
403,118,244,val,161,112,warped
404,130,240,val,161,113,warped
405,142,237,val,161,114,warped
406,159,235,val,161,115,warped
407,181,230,val,161,116,warped
408,227,224,val,161,118,warped
409,251,237,val,161,119,warped
410,284,244,val,161,120,warped
411,286,235,val,161,121,warped
412,284,237,val,161,122,warped
413,297,237,val,161,123,warped
414,312,240,val,161,124,warped
415,331,248,val,161,125,warped
416,56,233,val,161,126,warped
417,72,229,val,161,127,warped
418,87,225,val,161,128,warped
419,104,223,val,161,129,warped
420,119,221,val,161,130,warped
421,132,218,val,161,131,warped
422,144,217,val,161,132,warped
423,161,214,val,161,133,warped
424,186,208,val,161,134,warped
425,255,215,val,161,137,warped
426,286,221,val,161,138,warped
427,283,230,val,161,139,warped
428,282,241,val,161,140,warped
429,294,229,val,161,141,warped
430,311,231,val,161,142,warped
431,329,238,val,161,143,warped
432,54,206,val,161,144,warped
433,71,204,val,161,145,warped
434,88,203,val,161,146,warped
435,104,201,val,161,147,warped
436,121,199,val,161,148,warped
437,133,198,val,161,149,warped
438,146,197,val,161,150,warped
439,162,194,val,161,151,warped
440,188,183,val,161,152,warped
441,235,192,val,161,154,warped
442,260,195,val,161,155,warped
443,287,198,val,161,156,warped
444,282,208,val,161,157,warped
445,278,216,val,161,158,warped
446,294,226,val,161,159,warped
447,310,232,val,161,160,warped
448,327,240,val,161,161,warped
449,53,180,val,161,162,warped
450,70,181,val,161,163,warped
451,88,183,val,161,164,warped
452,106,182,val,161,165,warped
453,122,181,val,161,166,warped
454,133,180,val,161,167,warped
455,147,179,val,161,168,warped
456,163,174,val,161,169,warped
457,189,163,val,161,170,warped
458,237,170,val,161,172,warped
459,264,173,val,161,173,warped
460,288,176,val,161,174,warped
461,275,183,val,161,175,warped
462,280,192,val,161,176,warped
463,295,202,val,161,177,warped
464,310,207,val,161,178,warped
465,327,214,val,161,179,warped
466,51,157,val,161,180,warped
467,69,159,val,161,181,warped
468,90,162,val,161,182,warped
469,106,162,val,161,183,warped
470,121,162,val,161,184,warped
471,132,162,val,161,185,warped
472,146,159,val,161,186,warped
473,161,156,val,161,187,warped
474,238,151,val,161,190,warped
475,264,156,val,161,191,warped
476,288,158,val,161,192,warped
477,275,161,val,161,193,warped
478,279,167,val,161,194,warped
479,295,175,val,161,195,warped
480,312,178,val,161,196,warped
481,328,183,val,161,197,warped
482,53,135,val,161,198,warped
483,71,140,val,161,199,warped
484,89,142,val,161,200,warped
485,106,142,val,161,201,warped
486,119,142,val,161,202,warped
487,131,142,val,161,203,warped
488,145,139,val,161,204,warped
489,159,137,val,161,205,warped
490,232,133,val,161,208,warped
491,261,137,val,161,209,warped
492,289,139,val,161,210,warped
493,274,142,val,161,211,warped
494,281,145,val,161,212,warped
495,294,147,val,161,213,warped
496,313,148,val,161,214,warped
497,331,149,val,161,215,warped
498,52,117,val,161,216,warped
499,71,124,val,161,217,warped
500,90,124,val,161,218,warped
501,106,123,val,161,219,warped
502,119,123,val,161,220,warped
503,131,131,val,161,221,warped
504,144,129,val,161,222,warped
505,159,129,val,161,223,warped
506,225,124,val,161,226,warped
507,253,118,val,161,227,warped
508,280,122,val,161,228,warped
509,275,124,val,161,229,warped
510,280,121,val,161,230,warped
511,297,121,val,161,231,warped
512,315,117,val,161,232,warped
513,332,116,val,161,233,warped
514,54,100,val,161,234,warped
515,70,115,val,161,235,warped
516,90,113,val,161,236,warped
517,107,114,val,161,237,warped
518,118,113,val,161,238,warped
519,129,116,val,161,239,warped
520,141,116,val,161,240,warped
521,163,113,val,161,241,warped
522,220,108,val,161,244,warped
523,247,109,val,161,245,warped
524,274,110,val,161,246,warped
525,270,108,val,161,247,warped
526,281,100,val,161,248,warped
527,295,96,val,161,249,warped
528,315,91,val,161,250,warped
529,330,91,val,161,251,warped
530,53,96,val,161,252,warped
531,71,100,val,161,253,warped
532,87,100,val,161,254,warped
533,106,99,val,161,255,warped
534,118,101,val,161,256,warped
535,128,102,val,161,257,warped
536,141,102,val,161,258,warped
537,160,96,val,161,259,warped
538,215,97,val,161,262,warped
539,243,95,val,161,263,warped
540,259,93,val,161,264,warped
541,269,98,val,161,265,warped
542,285,94,val,161,266,warped
543,298,90,val,161,267,warped
544,314,80,val,161,268,warped
545,330,71,val,161,269,warped
546,56,86,val,161,270,warped
547,71,84,val,161,271,warped
548,87,83,val,161,272,warped
549,104,87,val,161,273,warped
550,118,86,val,161,274,warped
551,126,89,val,161,275,warped
552,140,87,val,161,276,warped
553,161,78,val,161,277,warped
554,211,84,val,161,280,warped
555,237,85,val,161,281,warped
556,255,81,val,161,282,warped
557,266,81,val,161,283,warped
558,281,81,val,161,284,warped
559,294,78,val,161,285,warped
560,313,74,val,161,286,warped
561,332,73,val,161,287,warped
562,60,77,val,161,288,warped
563,70,71,val,161,289,warped
564,85,73,val,161,290,warped
565,101,75,val,161,291,warped
566,115,71,val,161,292,warped
567,123,73,val,161,293,warped
568,137,71,val,161,294,warped
569,155,65,val,161,295,warped
570,209,72,val,161,298,warped
571,235,70,val,161,299,warped
572,254,66,val,161,300,warped
573,266,69,val,161,301,warped
574,279,67,val,161,302,warped
575,295,65,val,161,303,warped
576,309,62,val,161,304,warped
577,328,64,val,161,305,warped
578,56,69,val,161,306,warped
579,82,60,val,161,308,warped
580,99,60,val,161,309,warped
581,110,56,val,161,310,warped
582,118,56,val,161,311,warped
583,133,56,val,161,312,warped
584,205,58,val,161,316,warped
585,233,57,val,161,317,warped
586,263,52,val,161,319,warped
587,280,51,val,161,320,warped
588,296,51,val,161,321,warped
589,311,50,val,161,322,warped
590,324,52,val,161,323,warped
591,56,333,val,162,0,warped
592,73,333,val,162,1,warped
593,86,332,val,162,2,warped
594,104,332,val,162,3,warped
595,117,332,val,162,4,warped
596,130,330,val,162,5,warped
597,134,329,val,162,6,warped
598,147,332,val,162,7,warped
599,168,333,val,162,8,warped
600,199,319,val,162,9,warped
601,225,312,val,162,10,warped
602,243,322,val,162,11,warped
603,268,332,val,162,12,warped
604,300,332,val,162,13,warped
605,306,329,val,162,14,warped
606,312,331,val,162,15,warped
607,324,329,val,162,16,warped
608,336,325,val,162,17,warped
609,56,316,val,162,18,warped
610,72,311,val,162,19,warped
611,87,314,val,162,20,warped
612,105,317,val,162,21,warped
613,118,314,val,162,22,warped
614,131,313,val,162,23,warped
615,135,310,val,162,24,warped
616,154,308,val,162,25,warped
617,176,305,val,162,26,warped
618,200,295,val,162,27,warped
619,227,293,val,162,28,warped
620,246,304,val,162,29,warped
621,279,305,val,162,30,warped
622,306,307,val,162,31,warped
623,302,312,val,162,32,warped
624,310,308,val,162,33,warped
625,322,306,val,162,34,warped
626,336,302,val,162,35,warped
627,55,301,val,162,36,warped
628,86,299,val,162,38,warped
629,102,300,val,162,39,warped
630,117,297,val,162,40,warped
631,130,295,val,162,41,warped
632,136,293,val,162,42,warped
633,154,294,val,162,43,warped
634,175,290,val,162,44,warped
635,200,278,val,162,45,warped
636,225,275,val,162,46,warped
637,249,286,val,162,47,warped
638,279,287,val,162,48,warped
639,305,284,val,162,49,warped
640,297,287,val,162,50,warped
641,306,287,val,162,51,warped
642,317,287,val,162,52,warped
643,333,286,val,162,53,warped
644,101,285,val,162,57,warped
645,117,282,val,162,58,warped
646,130,281,val,162,59,warped
647,136,279,val,162,60,warped
648,156,275,val,162,61,warped
649,178,274,val,162,62,warped
650,200,262,val,162,63,warped
651,223,260,val,162,64,warped
652,249,270,val,162,65,warped
653,282,272,val,162,66,warped
654,305,267,val,162,67,warped
655,291,270,val,162,68,warped
656,304,267,val,162,69,warped
657,315,269,val,162,70,warped
658,332,272,val,162,71,warped
659,54,281,val,162,72,warped
660,72,274,val,162,73,warped
661,86,272,val,162,74,warped
662,102,270,val,162,75,warped
663,118,266,val,162,76,warped
664,129,267,val,162,77,warped
665,137,262,val,162,78,warped
666,154,260,val,162,79,warped
667,176,258,val,162,80,warped
668,201,250,val,162,81,warped
669,224,245,val,162,82,warped
670,248,255,val,162,83,warped
671,287,258,val,162,84,warped
672,303,256,val,162,85,warped
673,287,257,val,162,86,warped
674,298,256,val,162,87,warped
675,314,260,val,162,88,warped
676,331,264,val,162,89,warped
677,56,264,val,162,90,warped
678,74,261,val,162,91,warped
679,87,258,val,162,92,warped
680,103,255,val,162,93,warped
681,118,252,val,162,94,warped
682,129,253,val,162,95,warped
683,138,251,val,162,96,warped
684,156,257,val,162,97,warped
685,179,248,val,162,98,warped
686,204,239,val,162,99,warped
687,226,242,val,162,100,warped
688,249,242,val,162,101,warped
689,287,244,val,162,102,warped
690,290,244,val,162,103,warped
691,287,244,val,162,104,warped
692,300,247,val,162,105,warped
693,313,250,val,162,106,warped
694,332,253,val,162,107,warped
695,55,247,val,162,108,warped
696,75,244,val,162,109,warped
697,88,241,val,162,110,warped
698,103,240,val,162,111,warped
699,117,245,val,162,112,warped
700,129,243,val,162,113,warped
701,139,238,val,162,114,warped
702,156,236,val,162,115,warped
703,177,228,val,162,116,warped
704,206,220,val,162,117,warped
705,229,222,val,162,118,warped
706,256,235,val,162,119,warped
707,288,243,val,162,120,warped
708,285,234,val,162,121,warped
709,287,235,val,162,122,warped
710,298,235,val,162,123,warped
711,312,239,val,162,124,warped
712,330,245,val,162,125,warped
713,56,234,val,162,126,warped
714,71,229,val,162,127,warped
715,88,225,val,162,128,warped
716,103,224,val,162,129,warped
717,117,224,val,162,130,warped
718,130,221,val,162,131,warped
719,141,217,val,162,132,warped
720,158,214,val,162,133,warped
721,181,204,val,162,134,warped
722,232,203,val,162,136,warped
723,258,214,val,162,137,warped
724,289,222,val,162,138,warped
725,285,227,val,162,139,warped
726,283,235,val,162,140,warped
727,295,235,val,162,141,warped
728,310,227,val,162,142,warped
729,329,234,val,162,143,warped
730,56,209,val,162,144,warped
731,71,206,val,162,145,warped
732,88,203,val,162,146,warped
733,103,201,val,162,147,warped
734,118,203,val,162,148,warped
735,129,201,val,162,149,warped
736,141,198,val,162,150,warped
737,158,193,val,162,151,warped
738,183,181,val,162,152,warped
739,235,186,val,162,154,warped
740,264,194,val,162,155,warped
741,291,199,val,162,156,warped
742,284,205,val,162,157,warped
743,280,213,val,162,158,warped
744,295,222,val,162,159,warped
745,312,228,val,162,160,warped
746,328,235,val,162,161,warped
747,54,181,val,162,162,warped
748,70,182,val,162,163,warped
749,88,184,val,162,164,warped
750,105,183,val,162,165,warped
751,119,184,val,162,166,warped
752,129,179,val,162,167,warped
753,142,179,val,162,168,warped
754,159,174,val,162,169,warped
755,182,163,val,162,170,warped
756,237,168,val,162,172,warped
757,266,173,val,162,173,warped
758,292,179,val,162,174,warped
759,275,186,val,162,175,warped
760,281,193,val,162,176,warped
761,296,203,val,162,177,warped
762,312,208,val,162,178,warped
763,328,215,val,162,179,warped
764,52,157,val,162,180,warped
765,70,162,val,162,181,warped
766,88,165,val,162,182,warped
767,105,164,val,162,183,warped
768,119,163,val,162,184,warped
769,128,162,val,162,185,warped
770,143,160,val,162,186,warped
771,157,154,val,162,187,warped
772,179,145,val,162,188,warped
773,237,149,val,162,190,warped
774,264,157,val,162,191,warped
775,290,159,val,162,192,warped
776,278,163,val,162,193,warped
777,279,172,val,162,194,warped
778,295,180,val,162,195,warped
779,313,184,val,162,196,warped
780,330,188,val,162,197,warped
781,53,135,val,162,198,warped
782,69,142,val,162,199,warped
783,88,145,val,162,200,warped
784,104,142,val,162,201,warped
785,117,144,val,162,202,warped
786,129,142,val,162,203,warped
787,143,140,val,162,204,warped
788,156,136,val,162,205,warped
789,179,131,val,162,206,warped
790,231,132,val,162,208,warped
791,256,136,val,162,209,warped
792,286,140,val,162,210,warped
793,272,145,val,162,211,warped
794,280,151,val,162,212,warped
795,296,152,val,162,213,warped
796,314,155,val,162,214,warped
797,332,156,val,162,215,warped
798,53,116,val,162,216,warped
799,70,123,val,162,217,warped
800,89,125,val,162,218,warped
801,105,124,val,162,219,warped
802,119,128,val,162,220,warped
803,129,131,val,162,221,warped
804,142,130,val,162,222,warped
805,154,128,val,162,223,warped
806,222,125,val,162,226,warped
807,248,119,val,162,227,warped
808,274,121,val,162,228,warped
809,274,125,val,162,229,warped
810,281,124,val,162,230,warped
811,298,126,val,162,231,warped
812,314,123,val,162,232,warped
813,332,122,val,162,233,warped
814,53,99,val,162,234,warped
815,68,113,val,162,235,warped
816,89,114,val,162,236,warped
817,106,117,val,162,237,warped
818,117,115,val,162,238,warped
819,129,117,val,162,239,warped
820,141,117,val,162,240,warped
821,157,115,val,162,241,warped
822,213,110,val,162,244,warped
823,240,112,val,162,245,warped
824,266,109,val,162,246,warped
825,270,109,val,162,247,warped
826,281,102,val,162,248,warped
827,296,98,val,162,249,warped
828,314,94,val,162,250,warped
829,331,92,val,162,251,warped
830,53,96,val,162,252,warped
831,68,100,val,162,253,warped
832,87,99,val,162,254,warped
833,105,98,val,162,255,warped
834,118,102,val,162,256,warped
835,129,104,val,162,257,warped
836,141,104,val,162,258,warped
837,159,98,val,162,259,warped
838,208,98,val,162,262,warped
839,234,98,val,162,263,warped
840,251,95,val,162,264,warped
841,270,96,val,162,265,warped
842,284,95,val,162,266,warped
843,298,96,val,162,267,warped
844,314,83,val,162,268,warped
845,329,68,val,162,269,warped
846,55,85,val,162,270,warped
847,69,83,val,162,271,warped
848,87,84,val,162,272,warped
849,103,88,val,162,273,warped
850,117,87,val,162,274,warped
851,128,89,val,162,275,warped
852,141,87,val,162,276,warped
853,157,80,val,162,277,warped
854,204,84,val,162,280,warped
855,228,85,val,162,281,warped
856,250,83,val,162,282,warped
857,266,84,val,162,283,warped
858,281,83,val,162,284,warped
859,296,80,val,162,285,warped
860,313,77,val,162,286,warped
861,331,75,val,162,287,warped
862,60,75,val,162,288,warped
863,70,69,val,162,289,warped
864,84,71,val,162,290,warped
865,101,76,val,162,291,warped
866,116,71,val,162,292,warped
867,124,73,val,162,293,warped
868,138,70,val,162,294,warped
869,152,65,val,162,295,warped
870,202,72,val,162,298,warped
871,228,71,val,162,299,warped
872,249,65,val,162,300,warped
873,266,70,val,162,301,warped
874,280,67,val,162,302,warped
875,296,68,val,162,303,warped
876,308,64,val,162,304,warped
877,330,63,val,162,305,warped
878,56,67,val,162,306,warped
879,82,58,val,162,308,warped
880,98,60,val,162,309,warped
881,110,57,val,162,310,warped
882,118,56,val,162,311,warped
883,132,54,val,162,312,warped
884,203,57,val,162,316,warped
885,227,56,val,162,317,warped
886,262,52,val,162,319,warped
887,277,49,val,162,320,warped
888,295,51,val,162,321,warped
889,310,51,val,162,322,warped
890,325,48,val,162,323,warped
891,60,333,val,163,0,warped
892,75,331,val,163,1,warped
893,85,332,val,163,2,warped
894,103,332,val,163,3,warped
895,116,332,val,163,4,warped
896,129,331,val,163,5,warped
897,134,330,val,163,6,warped
898,149,332,val,163,7,warped
899,172,333,val,163,8,warped
900,200,318,val,163,9,warped
901,225,311,val,163,10,warped
902,244,320,val,163,11,warped
903,263,333,val,163,12,warped
904,302,331,val,163,13,warped
905,308,330,val,163,14,warped
906,314,331,val,163,15,warped
907,325,329,val,163,16,warped
908,336,325,val,163,17,warped
909,58,316,val,163,18,warped
910,74,311,val,163,19,warped
911,86,312,val,163,20,warped
912,103,315,val,163,21,warped
913,118,314,val,163,22,warped
914,130,312,val,163,23,warped
915,136,310,val,163,24,warped
916,154,308,val,163,25,warped
917,176,305,val,163,26,warped
918,200,295,val,163,27,warped
919,225,290,val,163,28,warped
920,247,302,val,163,29,warped
921,280,303,val,163,30,warped
922,307,308,val,163,31,warped
923,301,311,val,163,32,warped
924,309,306,val,163,33,warped
925,321,304,val,163,34,warped
926,337,302,val,163,35,warped
927,56,302,val,163,36,warped
928,85,296,val,163,38,warped
929,101,298,val,163,39,warped
930,117,298,val,163,40,warped
