,x,y,Set,Image,Point
370,155,259,val,161,79
371,177,256,val,161,80
372,202,252,val,161,81
373,223,247,val,161,82
374,248,253,val,161,83
375,283,258,val,161,84
376,301,257,val,161,85
377,286,260,val,161,86
378,297,259,val,161,87
379,315,260,val,161,88
380,331,262,val,161,89
381,56,261,val,161,90
382,73,258,val,161,91
383,87,255,val,161,92
384,103,252,val,161,93
385,116,250,val,161,94
386,129,251,val,161,95
387,140,250,val,161,96
388,158,256,val,161,97
389,181,250,val,161,98
390,204,239,val,161,99
391,225,243,val,161,100
392,248,242,val,161,101
393,283,246,val,161,102
394,287,244,val,161,103
395,284,247,val,161,104
396,300,248,val,161,105
397,313,251,val,161,106
398,332,258,val,161,107
399,54,242,val,161,108
400,72,241,val,161,109
401,88,241,val,161,110
402,103,239,val,161,111
403,118,244,val,161,112
404,130,240,val,161,113
405,142,237,val,161,114
406,159,235,val,161,115
407,181,230,val,161,116
408,227,224,val,161,118
409,251,237,val,161,119
410,284,244,val,161,120
411,286,235,val,161,121
412,284,237,val,161,122
413,297,237,val,161,123
414,312,240,val,161,124
415,331,248,val,161,125
416,56,233,val,161,126
417,72,229,val,161,127
418,87,225,val,161,128
419,104,223,val,161,129
420,119,221,val,161,130
421,132,218,val,161,131
422,144,217,val,161,132
423,161,214,val,161,133
424,186,208,val,161,134
425,255,215,val,161,137
426,286,221,val,161,138
427,283,230,val,161,139
428,282,241,val,161,140
429,294,229,val,161,141
430,311,231,val,161,142
431,329,238,val,161,143
432,54,206,val,161,144
433,71,204,val,161,145
434,88,203,val,161,146
435,104,201,val,161,147
436,121,199,val,161,148
437,133,198,val,161,149
438,146,197,val,161,150
439,162,194,val,161,151
440,188,183,val,161,152
441,235,192,val,161,154
442,260,195,val,161,155
443,287,198,val,161,156
444,282,208,val,161,157
445,278,216,val,161,158
446,294,226,val,161,159
447,310,232,val,161,160
448,327,240,val,161,161
449,53,180,val,161,162
450,70,181,val,161,163
451,88,183,val,161,164
452,106,182,val,161,165
453,122,181,val,161,166
454,133,180,val,161,167
455,147,179,val,161,168
456,163,174,val,161,169
457,189,163,val,161,170
458,237,170,val,161,172
459,264,173,val,161,173
460,288,176,val,161,174
461,275,183,val,161,175
462,280,192,val,161,176
463,295,202,val,161,177
464,310,207,val,161,178
465,327,214,val,161,179
466,51,157,val,161,180
467,69,159,val,161,181
468,90,162,val,161,182
469,106,162,val,161,183
470,121,162,val,161,184
471,132,162,val,161,185
472,146,159,val,161,186
473,161,156,val,161,187
474,238,151,val,161,190
475,264,156,val,161,191
476,288,158,val,161,192
477,275,161,val,161,193
478,279,167,val,161,194
479,295,175,val,161,195
480,312,178,val,161,196
481,328,183,val,161,197
482,53,135,val,161,198
483,71,140,val,161,199
484,89,142,val,161,200
485,106,142,val,161,201
486,119,142,val,161,202
487,131,142,val,161,203
488,145,139,val,161,204
489,159,137,val,161,205
490,232,133,val,161,208
491,261,137,val,161,209
492,289,139,val,161,210
493,274,142,val,161,211
494,281,145,val,161,212
495,294,147,val,161,213
496,313,148,val,161,214
497,331,149,val,161,215
498,52,117,val,161,216
499,71,124,val,161,217
500,90,124,val,161,218
501,106,123,val,161,219
502,119,123,val,161,220
503,131,131,val,161,221
504,144,129,val,161,222
505,159,129,val,161,223
506,225,124,val,161,226
507,253,118,val,161,227
508,280,122,val,161,228
509,275,124,val,161,229
510,280,121,val,161,230
511,297,121,val,161,231
512,315,117,val,161,232
513,332,116,val,161,233
514,54,100,val,161,234
515,70,115,val,161,235
516,90,113,val,161,236
517,107,114,val,161,237
518,118,113,val,161,238
519,129,116,val,161,239
520,141,116,val,161,240
521,163,113,val,161,241
522,220,108,val,161,244
523,247,109,val,161,245
524,274,110,val,161,246
525,270,108,val,161,247
526,281,100,val,161,248
527,295,96,val,161,249
528,315,91,val,161,250
529,330,91,val,161,251
530,53,96,val,161,252
531,71,100,val,161,253
532,87,100,val,161,254
533,106,99,val,161,255
534,118,101,val,161,256
535,128,102,val,161,257
536,141,102,val,161,258
537,160,96,val,161,259
538,215,97,val,161,262
539,243,95,val,161,263
540,259,93,val,161,264
541,269,98,val,161,265
542,285,94,val,161,266
543,298,90,val,161,267
544,314,80,val,161,268
545,330,71,val,161,269
546,56,86,val,161,270
547,71,84,val,161,271
548,87,83,val,161,272
549,104,87,val,161,273
550,118,86,val,161,274
551,126,89,val,161,275
552,140,87,val,161,276
553,161,78,val,161,277
554,211,84,val,161,280
555,237,85,val,161,281
556,255,81,val,161,282
557,266,81,val,161,283
558,281,81,val,161,284
559,294,78,val,161,285
560,313,74,val,161,286
561,332,73,val,161,287
562,60,77,val,161,288
563,70,71,val,161,289
564,85,73,val,161,290
565,101,75,val,161,291
566,115,71,val,161,292
567,123,73,val,161,293
568,137,71,val,161,294
569,155,65,val,161,295
570,209,72,val,161,298
571,235,70,val,161,299
572,254,66,val,161,300
573,266,69,val,161,301
574,279,67,val,161,302
575,295,65,val,161,303
576,309,62,val,161,304
577,328,64,val,161,305
578,56,69,val,161,306
579,82,60,val,161,308
580,99,60,val,161,309
581,110,56,val,161,310
582,118,56,val,161,311
583,133,56,val,161,312
584,205,58,val,161,316
585,233,57,val,161,317
586,263,52,val,161,319
587,280,51,val,161,320
588,296,51,val,161,321
589,311,50,val,161,322
590,324,52,val,161,323
591,56,333,val,162,0
592,73,333,val,162,1
593,86,332,val,162,2
594,104,332,val,162,3
595,117,332,val,162,4
596,130,330,val,162,5
597,134,329,val,162,6
598,147,332,val,162,7
599,168,333,val,162,8
600,199,319,val,162,9
601,225,312,val,162,10
602,243,322,val,162,11
603,268,332,val,162,12
604,300,332,val,162,13
605,306,329,val,162,14
606,312,331,val,162,15
607,324,329,val,162,16
608,336,325,val,162,17
609,56,316,val,162,18
610,72,311,val,162,19
611,87,314,val,162,20
612,105,317,val,162,21
613,118,314,val,162,22
614,131,313,val,162,23
615,135,310,val,162,24
616,154,308,val,162,25
617,176,305,val,162,26
618,200,295,val,162,27
619,227,293,val,162,28
620,246,304,val,162,29
621,279,305,val,162,30
622,306,307,val,162,31
623,302,312,val,162,32
624,310,308,val,162,33
625,322,306,val,162,34
626,336,302,val,162,35
627,55,301,val,162,36
628,86,299,val,162,38
629,102,300,val,162,39
630,117,297,val,162,40
631,130,295,val,162,41
632,136,293,val,162,42
633,154,294,val,162,43
634,175,290,val,162,44
635,200,278,val,162,45
636,225,275,val,162,46
637,249,286,val,162,47
638,279,287,val,162,48
639,305,284,val,162,49
640,297,287,val,162,50
641,306,287,val,162,51
642,317,287,val,162,52
643,333,286,val,162,53
644,101,285,val,162,57
645,117,282,val,162,58
646,130,281,val,162,59
647,136,279,val,162,60
648,156,275,val,162,61
649,178,274,val,162,62
650,200,262,val,162,63
651,223,260,val,162,64
652,249,270,val,162,65
653,282,272,val,162,66
654,305,267,val,162,67
655,291,270,val,162,68
656,304,267,val,162,69
657,315,269,val,162,70
658,332,272,val,162,71
659,54,281,val,162,72
660,72,274,val,162,73
661,86,272,val,162,74
662,102,270,val,162,75
663,118,266,val,162,76
664,129,267,val,162,77
665,137,262,val,162,78
666,154,260,val,162,79
667,176,258,val,162,80
668,201,250,val,162,81
669,224,245,val,162,82
670,248,255,val,162,83
671,287,258,val,162,84
672,303,256,val,162,85
673,287,257,val,162,86
674,298,256,val,162,87
675,314,260,val,162,88
676,331,264,val,162,89
677,56,264,val,162,90
678,74,261,val,162,91
679,87,258,val,162,92
680,103,255,val,162,93
681,118,252,val,162,94
682,129,253,val,162,95
683,138,251,val,162,96
684,156,257,val,162,97
685,179,248,val,162,98
686,204,239,val,162,99
687,226,242,val,162,100
688,249,242,val,162,101
689,287,244,val,162,102
690,290,244,val,162,103
691,287,244,val,162,104
692,300,247,val,162,105
693,313,250,val,162,106
694,332,253,val,162,107
695,55,247,val,162,108
696,75,244,val,162,109
697,88,241,val,162,110
698,103,240,val,162,111
699,117,245,val,162,112
700,129,243,val,162,113
701,139,238,val,162,114
702,156,236,val,162,115
703,177,228,val,162,116
704,206,220,val,162,117
705,229,222,val,162,118
706,256,235,val,162,119
707,288,243,val,162,120
708,285,234,val,162,121
709,287,235,val,162,122
710,298,235,val,162,123
711,312,239,val,162,124
712,330,245,val,162,125
713,56,234,val,162,126
714,71,229,val,162,127
715,88,225,val,162,128
716,103,224,val,162,129
717,117,224,val,162,130
718,130,221,val,162,131
719,141,217,val,162,132
720,158,214,val,162,133
721,181,204,val,162,134
722,232,203,val,162,136
723,258,214,val,162,137
724,289,222,val,162,138
725,285,227,val,162,139
726,283,235,val,162,140
727,295,235,val,162,141
728,310,227,val,162,142
729,329,234,val,162,143
730,56,209,val,162,144
731,71,206,val,162,145
732,88,203,val,162,146
733,103,201,val,162,147
734,118,203,val,162,148
735,129,201,val,162,149
736,141,198,val,162,150
737,158,193,val,162,151
738,183,181,val,162,152
739,235,186,val,162,154
740,264,194,val,162,155
741,291,199,val,162,156
742,284,205,val,162,157
743,280,213,val,162,158
744,295,222,val,162,159
745,312,228,val,162,160
746,328,235,val,162,161
747,54,181,val,162,162
748,70,182,val,162,163
749,88,184,val,162,164
750,105,183,val,162,165
751,119,184,val,162,166
752,129,179,val,162,167
753,142,179,val,162,168
754,159,174,val,162,169
755,182,163,val,162,170
756,237,168,val,162,172
757,266,173,val,162,173
758,292,179,val,162,174
759,275,186,val,162,175
760,281,193,val,162,176
761,296,203,val,162,177
762,312,208,val,162,178
763,328,215,val,162,179
764,52,157,val,162,180
765,70,162,val,162,181
766,88,165,val,162,182
767,105,164,val,162,183
768,119,163,val,162,184
769,128,162,val,162,185
770,143,160,val,162,186
771,157,154,val,162,187
772,179,145,val,162,188
773,237,149,val,162,190
774,264,157,val,162,191
775,290,159,val,162,192
776,278,163,val,162,193
777,279,172,val,162,194
778,295,180,val,162,195
779,313,184,val,162,196
780,330,188,val,162,197
781,53,135,val,162,198
782,69,142,val,162,199
783,88,145,val,162,200
784,104,142,val,162,201
785,117,144,val,162,202
786,129,142,val,162,203
787,143,140,val,162,204
788,156,136,val,162,205
789,179,131,val,162,206
790,231,132,val,162,208
791,256,136,val,162,209
792,286,140,val,162,210
793,272,145,val,162,211
794,280,151,val,162,212
795,296,152,val,162,213
796,314,155,val,162,214
797,332,156,val,162,215
798,53,116,val,162,216
799,70,123,val,162,217
800,89,125,val,162,218
801,105,124,val,162,219
802,119,128,val,162,220
803,129,131,val,162,221
804,142,130,val,162,222
805,154,128,val,162,223
806,222,125,val,162,226
807,248,119,val,162,227
808,274,121,val,162,228
809,274,125,val,162,229
810,281,124,val,162,230
811,298,126,val,162,231
812,314,123,val,162,232
813,332,122,val,162,233
814,53,99,val,162,234
815,68,113,val,162,235
816,89,114,val,162,236
817,106,117,val,162,237
818,117,115,val,162,238
819,129,117,val,162,239
820,141,117,val,162,240
821,157,115,val,162,241
822,213,110,val,162,244
823,240,112,val,162,245
824,266,109,val,162,246
825,270,109,val,162,247
826,281,102,val,162,248
827,296,98,val,162,249
828,314,94,val,162,250
829,331,92,val,162,251
830,53,96,val,162,252
831,68,100,val,162,253
832,87,99,val,162,254
833,105,98,val,162,255
834,118,102,val,162,256
835,129,104,val,162,257
836,141,104,val,162,258
837,159,98,val,162,259
838,208,98,val,162,262
839,234,98,val,162,263
840,251,95,val,162,264
841,270,96,val,162,265
842,284,95,val,162,266
843,298,96,val,162,267
844,314,83,val,162,268
845,329,68,val,162,269
846,55,85,val,162,270
847,69,83,val,162,271
848,87,84,val,162,272
849,103,88,val,162,273
850,117,87,val,162,274
851,128,89,val,162,275
852,141,87,val,162,276
853,157,80,val,162,277
854,204,84,val,162,280
855,228,85,val,162,281
856,250,83,val,162,282
857,266,84,val,162,283
858,281,83,val,162,284
859,296,80,val,162,285
860,313,77,val,162,286
861,331,75,val,162,287
862,60,75,val,162,288
863,70,69,val,162,289
864,84,71,val,162,290
865,101,76,val,162,291
866,116,71,val,162,292
867,124,73,val,162,293
868,138,70,val,162,294
869,152,65,val,162,295
870,202,72,val,162,298
871,228,71,val,162,299
872,249,65,val,162,300
873,266,70,val,162,301
874,280,67,val,162,302
875,296,68,val,162,303
876,308,64,val,162,304
877,330,63,val,162,305
878,56,67,val,162,306
879,82,58,val,162,308
880,98,60,val,162,309
881,110,57,val,162,310
882,118,56,val,162,311
883,132,54,val,162,312
884,203,57,val,162,316
885,227,56,val,162,317
886,262,52,val,162,319
887,277,49,val,162,320
888,295,51,val,162,321
889,310,51,val,162,322
890,325,48,val,162,323
891,60,333,val,163,0
892,75,331,val,163,1
893,85,332,val,163,2
894,103,332,val,163,3
895,116,332,val,163,4
896,129,331,val,163,5
897,134,330,val,163,6
898,149,332,val,163,7
899,172,333,val,163,8
900,200,318,val,163,9
901,225,311,val,163,10
902,244,320,val,163,11
903,263,333,val,163,12
904,302,331,val,163,13
905,308,330,val,163,14
906,314,331,val,163,15
907,325,329,val,163,16
908,336,325,val,163,17
909,58,316,val,163,18
910,74,311,val,163,19
911,86,312,val,163,20
912,103,315,val,163,21
913,118,314,val,163,22
914,130,312,val,163,23
915,136,310,val,163,24
916,154,308,val,163,25
917,176,305,val,163,26
918,200,295,val,163,27
919,225,290,val,163,28
920,247,302,val,163,29
921,280,303,val,163,30
922,307,308,val,163,31
923,301,311,val,163,32
924,309,306,val,163,33
925,321,304,val,163,34
926,337,302,val,163,35
927,56,302,val,163,36
928,85,296,val,163,38
929,101,298,val,163,39
930,117,298,val,163,40
931,129,295,val,163,41
932,136,294,val,163,42
933,155,292,val,163,43
934,175,289,val,163,44
935,199,277,val,163,45
936,222,277,val,163,46
937,249,282,val,163,47
938,279,286,val,163,48
939,306,285,val,163,49
940,297,287,val,163,50
941,307,286,val,163,51
942,318,285,val,163,52
943,332,285,val,163,53
944,101,284,val,163,57
945,116,280,val,163,58
946,129,280,val,163,59
947,136,276,val,163,60
948,156,275,val,163,61
949,179,272,val,163,62
950,199,262,val,163,63
951,221,260,val,163,64
952,247,268,val,163,65
953,279,271,val,163,66
954,303,266,val,163,67
955,291,268,val,163,68
956,304,267,val,163,69
957,317,268,val,163,70
958,334,270,val,163,71
959,55,280,val,163,72
960,72,271,val,163,73
961,87,269,val,163,74
962,104,268,val,163,75
963,119,266,val,163,76
964,129,266,val,163,77
965,136,263,val,163,78
966,154,261,val,163,79
967,176,257,val,163,80
968,200,250,val,163,81
969,220,250,val,163,82
970,246,253,val,163,83
971,282,257,val,163,84
972,298,254,val,163,85
973,287,255,val,163,86
974,299,253,val,163,87
975,315,256,val,163,88
976,334,259,val,163,89
977,56,261,val,163,90
978,74,259,val,163,91
979,87,255,val,163,92
980,104,254,val,163,93
981,118,251,val,163,94
982,129,253,val,163,95
983,138,251,val,163,96
984,158,255,val,163,97
985,179,246,val,163,98
986,203,240,val,163,99
987,223,245,val,163,100
988,244,245,val,163,101
989,280,245,val,163,102
990,286,244,val,163,103
991,286,246,val,163,104
992,300,247,val,163,105
993,312,250,val,163,106
994,331,251,val,163,107
995,53,242,val,163,108
996,73,241,val,163,109
997,88,240,val,163,110
998,104,239,val,163,111
999,118,243,val,163,112
1000,129,241,val,163,113
1001,140,237,val,163,114
1002,158,233,val,163,115
1003,181,225,val,163,116
1004,205,220,val,163,117
1005,225,227,val,163,118
1006,249,236,val,163,119
1007,280,244,val,163,120
1008,285,234,val,163,121
1009,287,236,val,163,122
1010,296,239,val,163,123
1011,312,242,val,163,124
1012,330,248,val,163,125
1013,55,230,val,163,126
1014,70,227,val,163,127
1015,87,224,val,163,128
1016,104,223,val,163,129
1017,119,222,val,163,130
1018,130,220,val,163,131
1019,143,217,val,163,132
1020,161,210,val,163,133
1021,184,202,val,163,134
1022,226,208,val,163,136
1023,253,216,val,163,137
1024,284,224,val,163,138
1025,281,231,val,163,139
1026,283,241,val,163,140
1027,295,230,val,163,141
1028,310,231,val,163,142
1029,328,240,val,163,143
1030,55,206,val,163,144
1031,70,204,val,163,145
1032,88,203,val,163,146
1033,104,201,val,163,147
1034,121,200,val,163,148
1035,131,197,val,163,149
1036,144,194,val,163,150
1037,162,189,val,163,151
1038,187,176,val,163,152
1039,228,185,val,163,154
1040,258,195,val,163,155
1041,286,201,val,163,156
1042,280,211,val,163,157
1043,280,221,val,163,158
1044,294,229,val,163,159
1045,312,232,val,163,160
1046,329,240,val,163,161
1047,53,181,val,163,162
1048,71,182,val,163,163
1049,88,181,val,163,164
1050,105,181,val,163,165
1051,121,180,val,163,166
1052,131,175,val,163,167
1053,146,174,val,163,168
1054,163,168,val,163,169
1055,189,157,val,163,170
1056,230,163,val,163,172
1057,259,172,val,163,173
1058,289,179,val,163,174
1059,276,188,val,163,175
1060,280,199,val,163,176
1061,296,211,val,163,177
1062,311,216,val,163,178
1063,328,220,val,163,179
1064,52,155,val,163,180
1065,70,160,val,163,181
1066,88,161,val,163,182
1067,106,161,val,163,183
1068,120,160,val,163,184
1069,133,157,val,163,185
1070,146,154,val,163,186
1071,164,148,val,163,187
1072,187,137,val,163,188
1073,234,143,val,163,190
1074,261,152,val,163,191
1075,287,157,val,163,192
1076,276,164,val,163,193
1077,281,174,val,163,194
1078,297,186,val,163,195
1079,312,192,val,163,196
1080,330,195,val,163,197
1081,53,133,val,163,198
1082,70,139,val,163,199
1083,88,142,val,163,200
1084,107,140,val,163,201
1085,120,139,val,163,202
1086,133,138,val,163,203
1087,149,134,val,163,204
1088,164,130,val,163,205
1089,189,125,val,163,206
1090,233,124,val,163,208
1091,257,130,val,163,209
1092,284,135,val,163,210
1093,275,142,val,163,211
1094,281,148,val,163,212
1095,296,156,val,163,213
1096,313,158,val,163,214
1097,331,161,val,163,215
1098,53,112,val,163,216
1099,72,117,val,163,217
1100,90,121,val,163,218
1101,106,120,val,163,219
1102,121,125,val,163,220
1103,136,128,val,163,221
1104,149,128,val,163,222
1105,165,125,val,163,223
1106,227,117,val,163,226
1107,251,113,val,163,227
1108,277,114,val,163,228
1109,276,121,val,163,229
1110,283,120,val,163,230
1111,299,126,val,163,231
1112,316,125,val,163,232
1113,333,124,val,163,233
1114,54,92,val,163,234
1115,69,111,val,163,235
1116,90,114,val,163,236
1117,108,114,val,163,237
1118,120,112,val,163,238
1119,135,113,val,163,239
1120,148,113,val,163,240
1121,165,109,val,163,241
1122,222,104,val,163,244
1123,246,105,val,163,245
1124,270,105,val,163,246
1125,274,107,val,163,247
1126,283,97,val,163,248
1127,299,98,val,163,249
1128,316,92,val,163,250
1129,332,93,val,163,251
1130,53,95,val,163,252
1131,70,98,val,163,253
1132,88,99,val,163,254
1133,106,97,val,163,255
1134,122,99,val,163,256
1135,136,99,val,163,257
1136,149,100,val,163,258
1137,169,93,val,163,259
1138,216,94,val,163,262
1139,240,94,val,163,263
1140,256,90,val,163,264
1141,271,93,val,163,265
1142,285,95,val,163,266
1143,300,91,val,163,267
1144,316,82,val,163,268
1145,331,68,val,163,269
1146,55,81,val,163,270
1147,71,80,val,163,271
1148,86,79,val,163,272
1149,104,86,val,163,273
1150,121,86,val,163,274
