,x,y,Set,Image,Point,Type
202,327,147,val,160,215,warped
203,59,120,val,160,216,warped
204,73,121,val,160,217,warped
205,90,125,val,160,218,warped
206,106,131,val,160,219,warped
207,121,133,val,160,220,warped
208,137,134,val,160,221,warped
209,149,134,val,160,222,warped
210,160,134,val,160,223,warped
211,222,136,val,160,226,warped
212,229,135,val,160,227,warped
213,245,131,val,160,228,warped
214,263,130,val,160,229,warped
215,278,135,val,160,230,warped
216,296,123,val,160,231,warped
217,312,124,val,160,232,warped
218,327,127,val,160,233,warped
219,59,111,val,160,234,warped
220,75,114,val,160,235,warped
221,91,116,val,160,236,warped
222,106,119,val,160,237,warped
223,120,119,val,160,238,warped
224,135,122,val,160,239,warped
225,146,123,val,160,240,warped
226,156,122,val,160,241,warped
227,222,124,val,160,244,warped
228,227,121,val,160,245,warped
229,244,120,val,160,246,warped
230,262,120,val,160,247,warped
231,279,120,val,160,248,warped
232,296,116,val,160,249,warped
233,312,117,val,160,250,warped
234,327,115,val,160,251,warped
235,59,101,val,160,252,warped
236,74,103,val,160,253,warped
237,90,104,val,160,254,warped
238,105,104,val,160,255,warped
239,120,105,val,160,256,warped
240,135,107,val,160,257,warped
241,145,107,val,160,258,warped
242,151,106,val,160,259,warped
243,216,108,val,160,262,warped
244,227,107,val,160,263,warped
245,244,107,val,160,264,warped
246,261,105,val,160,265,warped
247,279,105,val,160,266,warped
248,296,104,val,160,267,warped
249,313,104,val,160,268,warped
250,328,102,val,160,269,warped
251,59,90,val,160,270,warped
252,75,88,val,160,271,warped
253,90,88,val,160,272,warped
254,105,87,val,160,273,warped
255,119,89,val,160,274,warped
256,135,90,val,160,275,warped
257,142,90,val,160,276,warped
258,148,92,val,160,277,warped
259,216,93,val,160,280,warped
260,227,93,val,160,281,warped
261,244,91,val,160,282,warped
262,262,90,val,160,283,warped
263,279,90,val,160,284,warped
264,296,91,val,160,285,warped
265,313,89,val,160,286,warped
266,328,88,val,160,287,warped
267,58,75,val,160,288,warped
268,76,70,val,160,289,warped
269,89,73,val,160,290,warped
270,104,72,val,160,291,warped
271,119,73,val,160,292,warped
272,132,74,val,160,293,warped
273,140,73,val,160,294,warped
274,215,78,val,160,298,warped
275,228,75,val,160,299,warped
276,246,73,val,160,300,warped
277,262,75,val,160,301,warped
278,278,75,val,160,302,warped
279,295,75,val,160,303,warped
280,312,74,val,160,304,warped
281,327,74,val,160,305,warped
282,59,60,val,160,306,warped
283,88,57,val,160,308,warped
284,104,56,val,160,309,warped
285,116,56,val,160,310,warped
286,130,58,val,160,311,warped
287,137,57,val,160,312,warped
288,214,60,val,160,316,warped
289,228,59,val,160,317,warped
290,261,58,val,160,319,warped
291,278,59,val,160,320,warped
292,295,59,val,160,321,warped
293,312,58,val,160,322,warped
294,327,58,val,160,323,warped
295,56,328,val,161,0,warped
296,72,326,val,161,1,warped
297,89,327,val,161,2,warped
298,106,327,val,161,3,warped
299,121,329,val,161,4,warped
300,137,329,val,161,5,warped
301,152,328,val,161,6,warped
302,167,327,val,161,7,warped
303,179,329,val,161,8,warped
304,200,327,val,161,9,warped
305,226,326,val,161,10,warped
306,242,327,val,161,11,warped
307,248,327,val,161,12,warped
308,261,328,val,161,13,warped
309,278,329,val,161,14,warped
310,295,328,val,161,15,warped
311,311,327,val,161,16,warped
312,328,327,val,161,17,warped
313,56,313,val,161,18,warped
314,73,307,val,161,19,warped
315,89,310,val,161,20,warped
316,105,311,val,161,21,warped
317,121,312,val,161,22,warped
318,136,312,val,161,23,warped
319,151,310,val,161,24,warped
320,166,312,val,161,25,warped
321,182,312,val,161,26,warped
322,201,309,val,161,27,warped
323,224,307,val,161,28,warped
324,243,311,val,161,29,warped
325,248,311,val,161,30,warped
326,261,310,val,161,31,warped
327,278,311,val,161,32,warped
328,295,310,val,161,33,warped
329,312,309,val,161,34,warped
330,327,308,val,161,35,warped
331,56,298,val,161,36,warped
332,89,294,val,161,38,warped
333,105,296,val,161,39,warped
334,121,295,val,161,40,warped
335,136,296,val,161,41,warped
336,150,294,val,161,42,warped
337,166,296,val,161,43,warped
338,182,296,val,161,44,warped
339,201,291,val,161,45,warped
340,219,287,val,161,46,warped
341,240,296,val,161,47,warped
342,247,295,val,161,48,warped
343,261,294,val,161,49,warped
344,279,294,val,161,50,warped
345,296,293,val,161,51,warped
346,312,292,val,161,52,warped
347,328,292,val,161,53,warped
348,105,282,val,161,57,warped
349,120,281,val,161,58,warped
350,135,280,val,161,59,warped
351,150,279,val,161,60,warped
352,166,280,val,161,61,warped
353,181,281,val,161,62,warped
354,201,273,val,161,63,warped
355,220,270,val,161,64,warped
356,237,278,val,161,65,warped
357,246,277,val,161,66,warped
358,262,277,val,161,67,warped
359,279,277,val,161,68,warped
360,296,276,val,161,69,warped
361,312,274,val,161,70,warped
362,328,273,val,161,71,warped
363,57,279,val,161,72,warped
364,73,271,val,161,73,warped
365,88,269,val,161,74,warped
366,104,266,val,161,75,warped
367,119,265,val,161,76,warped
368,135,264,val,161,77,warped
369,151,263,val,161,78,warped
370,167,262,val,161,79,warped
371,178,264,val,161,80,warped
372,203,256,val,161,81,warped
373,223,255,val,161,82,warped
374,234,262,val,161,83,warped
375,247,261,val,161,84,warped
376,263,260,val,161,85,warped
377,279,260,val,161,86,warped
378,296,259,val,161,87,warped
379,312,258,val,161,88,warped
380,328,257,val,161,89,warped
381,57,255,val,161,90,warped
382,73,253,val,161,91,warped
383,88,251,val,161,92,warped
384,103,249,val,161,93,warped
385,119,248,val,161,94,warped
386,135,247,val,161,95,warped
387,150,246,val,161,96,warped
388,166,247,val,161,97,warped
389,179,246,val,161,98,warped
390,205,242,val,161,99,warped
391,224,240,val,161,100,warped
392,235,245,val,161,101,warped
393,246,245,val,161,102,warped
394,262,244,val,161,103,warped
395,279,244,val,161,104,warped
396,296,244,val,161,105,warped
397,311,242,val,161,106,warped
398,327,243,val,161,107,warped
399,56,239,val,161,108,warped
400,72,237,val,161,109,warped
401,88,235,val,161,110,warped
402,104,234,val,161,111,warped
403,120,234,val,161,112,warped
404,135,232,val,161,113,warped
405,151,232,val,161,114,warped
406,165,232,val,161,115,warped
407,179,231,val,161,116,warped
408,226,224,val,161,118,warped
409,234,230,val,161,119,warped
410,246,231,val,161,120,warped
411,262,228,val,161,121,warped
412,279,228,val,161,122,warped
413,295,228,val,161,123,warped
414,312,228,val,161,124,warped
415,326,227,val,161,125,warped
416,57,220,val,161,126,warped
417,73,223,val,161,127,warped
418,89,221,val,161,128,warped
419,103,221,val,161,129,warped
420,119,219,val,161,130,warped
421,135,219,val,161,131,warped
422,152,217,val,161,132,warped
423,162,213,val,161,133,warped
424,180,210,val,161,134,warped
425,234,216,val,161,137,warped
426,245,216,val,161,138,warped
427,262,215,val,161,139,warped
428,279,214,val,161,140,warped
429,295,213,val,161,141,warped
430,311,212,val,161,142,warped
431,327,211,val,161,143,warped
432,57,207,val,161,144,warped
433,73,212,val,161,145,warped
434,89,210,val,161,146,warped
435,104,203,val,161,147,warped
436,120,202,val,161,148,warped
437,135,201,val,161,149,warped
438,151,197,val,161,150,warped
439,162,192,val,161,151,warped
440,179,187,val,161,152,warped
441,225,193,val,161,154,warped
442,234,198,val,161,155,warped
443,246,197,val,161,156,warped
444,262,203,val,161,157,warped
445,279,201,val,161,158,warped
446,296,202,val,161,159,warped
447,311,202,val,161,160,warped
448,327,197,val,161,161,warped
449,57,187,val,161,162,warped
450,73,187,val,161,163,warped
451,89,186,val,161,164,warped
452,105,184,val,161,165,warped
453,120,180,val,161,166,warped
454,136,176,val,161,167,warped
455,150,175,val,161,168,warped
456,161,173,val,161,169,warped
457,181,166,val,161,170,warped
458,223,173,val,161,172,warped
459,231,174,val,161,173,warped
460,245,178,val,161,174,warped
461,261,184,val,161,175,warped
462,278,186,val,161,176,warped
463,295,190,val,161,177,warped
464,311,190,val,161,178,warped
465,327,185,val,161,179,warped
466,58,160,val,161,180,warped
467,74,151,val,161,181,warped
468,90,153,val,161,182,warped
469,105,156,val,161,183,warped
470,120,156,val,161,184,warped
471,136,154,val,161,185,warped
472,150,159,val,161,186,warped
473,162,165,val,161,187,warped
474,222,162,val,161,190,warped
475,231,155,val,161,191,warped
476,245,158,val,161,192,warped
477,261,161,val,161,193,warped
478,279,166,val,161,194,warped
479,295,171,val,161,195,warped
480,311,172,val,161,196,warped
481,327,171,val,161,197,warped
482,58,129,val,161,198,warped
483,74,127,val,161,199,warped
484,90,127,val,161,200,warped
485,106,146,val,161,201,warped
486,121,147,val,161,202,warped
487,136,147,val,161,203,warped
488,151,146,val,161,204,warped
489,162,150,val,161,205,warped
490,223,147,val,161,208,warped
491,229,150,val,161,209,warped
492,245,150,val,161,210,warped
493,262,137,val,161,211,warped
494,279,146,val,161,212,warped
495,295,150,val,161,213,warped
496,312,149,val,161,214,warped
497,327,152,val,161,215,warped
498,58,121,val,161,216,warped
499,73,123,val,161,217,warped
500,90,126,val,161,218,warped
501,105,132,val,161,219,warped
502,121,133,val,161,220,warped
503,137,136,val,161,221,warped
504,150,136,val,161,222,warped
505,158,136,val,161,223,warped
506,221,138,val,161,226,warped
507,228,137,val,161,227,warped
508,244,133,val,161,228,warped
509,262,132,val,161,229,warped
510,278,137,val,161,230,warped
511,295,124,val,161,231,warped
512,312,127,val,161,232,warped
513,327,130,val,161,233,warped
514,59,111,val,161,234,warped
515,75,115,val,161,235,warped
516,90,116,val,161,236,warped
517,105,119,val,161,237,warped
518,121,119,val,161,238,warped
519,136,123,val,161,239,warped
520,146,124,val,161,240,warped
521,153,124,val,161,241,warped
522,221,125,val,161,244,warped
523,227,123,val,161,245,warped
524,243,121,val,161,246,warped
525,262,122,val,161,247,warped
526,279,122,val,161,248,warped
527,296,117,val,161,249,warped
528,312,116,val,161,250,warped
529,328,115,val,161,251,warped
530,59,101,val,161,252,warped
531,74,102,val,161,253,warped
532,91,103,val,161,254,warped
533,105,104,val,161,255,warped
534,121,105,val,161,256,warped
535,136,108,val,161,257,warped
536,143,108,val,161,258,warped
537,149,107,val,161,259,warped
538,220,109,val,161,262,warped
539,227,109,val,161,263,warped
540,243,109,val,161,264,warped
541,261,107,val,161,265,warped
542,278,105,val,161,266,warped
543,296,106,val,161,267,warped
544,312,104,val,161,268,warped
545,327,102,val,161,269,warped
546,58,88,val,161,270,warped
547,75,86,val,161,271,warped
548,90,88,val,161,272,warped
549,105,88,val,161,273,warped
550,120,89,val,161,274,warped
551,132,91,val,161,275,warped
552,141,90,val,161,276,warped
553,146,90,val,161,277,warped
554,215,94,val,161,280,warped
555,226,93,val,161,281,warped
556,243,93,val,161,282,warped
557,262,91,val,161,283,warped
558,278,92,val,161,284,warped
559,296,92,val,161,285,warped
560,312,89,val,161,286,warped
561,327,87,val,161,287,warped
562,59,73,val,161,288,warped
563,76,68,val,161,289,warped
564,89,73,val,161,290,warped
565,104,73,val,161,291,warped
566,119,73,val,161,292,warped
567,131,74,val,161,293,warped
568,138,71,val,161,294,warped
569,145,73,val,161,295,warped
570,214,78,val,161,298,warped
571,227,75,val,161,299,warped
572,244,75,val,161,300,warped
573,261,74,val,161,301,warped
574,278,76,val,161,302,warped
575,295,76,val,161,303,warped
576,312,74,val,161,304,warped
577,327,74,val,161,305,warped
578,59,59,val,161,306,warped
579,88,57,val,161,308,warped
580,104,56,val,161,309,warped
581,117,57,val,161,310,warped
582,129,58,val,161,311,warped
583,139,55,val,161,312,warped
584,213,60,val,161,316,warped
585,227,58,val,161,317,warped
586,261,58,val,161,319,warped
587,278,59,val,161,320,warped
588,295,59,val,161,321,warped
589,311,58,val,161,322,warped
590,327,57,val,161,323,warped
591,56,327,val,162,0,warped
592,73,325,val,162,1,warped
593,90,326,val,162,2,warped
594,106,328,val,162,3,warped
595,122,329,val,162,4,warped
596,137,329,val,162,5,warped
597,152,328,val,162,6,warped
598,167,328,val,162,7,warped
599,180,329,val,162,8,warped
600,201,327,val,162,9,warped
601,226,325,val,162,10,warped
602,244,327,val,162,11,warped
603,249,327,val,162,12,warped
604,262,328,val,162,13,warped
605,279,329,val,162,14,warped
606,295,328,val,162,15,warped
607,311,327,val,162,16,warped
608,328,327,val,162,17,warped
609,56,311,val,162,18,warped
610,73,306,val,162,19,warped
611,89,311,val,162,20,warped
612,105,311,val,162,21,warped
613,122,312,val,162,22,warped
614,137,312,val,162,23,warped
615,152,311,val,162,24,warped
616,167,312,val,162,25,warped
617,182,311,val,162,26,warped
618,202,310,val,162,27,warped
619,224,307,val,162,28,warped
620,244,311,val,162,29,warped
621,248,310,val,162,30,warped
622,261,310,val,162,31,warped
623,278,310,val,162,32,warped
624,296,310,val,162,33,warped
625,312,310,val,162,34,warped
626,327,309,val,162,35,warped
627,56,295,val,162,36,warped
628,89,296,val,162,38,warped
629,105,295,val,162,39,warped
630,121,295,val,162,40,warped
631,136,296,val,162,41,warped
632,151,295,val,162,42,warped
633,167,297,val,162,43,warped
634,183,297,val,162,44,warped
635,198,291,val,162,45,warped
636,215,288,val,162,46,warped
637,242,297,val,162,47,warped
638,248,295,val,162,48,warped
639,262,294,val,162,49,warped
640,279,294,val,162,50,warped
641,295,293,val,162,51,warped
642,312,292,val,162,52,warped
643,328,293,val,162,53,warped
644,105,282,val,162,57,warped
645,121,281,val,162,58,warped
646,136,281,val,162,59,warped
647,151,280,val,162,60,warped
648,167,279,val,162,61,warped
649,181,280,val,162,62,warped
650,199,274,val,162,63,warped
651,214,272,val,162,64,warped
652,234,280,val,162,65,warped
653,247,278,val,162,66,warped
654,262,276,val,162,67,warped
655,279,277,val,162,68,warped
656,296,276,val,162,69,warped
657,313,276,val,162,70,warped
658,328,274,val,162,71,warped
659,57,274,val,162,72,warped
660,74,269,val,162,73,warped
661,88,267,val,162,74,warped
662,104,266,val,162,75,warped
663,120,265,val,162,76,warped
664,135,264,val,162,77,warped
665,151,263,val,162,78,warped
666,166,262,val,162,79,warped
667,180,263,val,162,80,warped
668,196,260,val,162,81,warped
669,213,258,val,162,82,warped
670,232,262,val,162,83,warped
671,247,261,val,162,84,warped
672,263,260,val,162,85,warped
673,280,259,val,162,86,warped
674,296,259,val,162,87,warped
675,312,259,val,162,88,warped
676,328,257,val,162,89,warped
677,57,252,val,162,90,warped
678,73,250,val,162,91,warped
679,88,249,val,162,92,warped
680,103,248,val,162,93,warped
681,120,250,val,162,94,warped
682,136,249,val,162,95,warped
683,151,249,val,162,96,warped
684,165,250,val,162,97,warped
685,178,246,val,162,98,warped
686,196,244,val,162,99,warped
687,213,243,val,162,100,warped
688,230,247,val,162,101,warped
689,246,245,val,162,102,warped
690,263,244,val,162,103,warped
691,279,244,val,162,104,warped
692,296,243,val,162,105,warped
693,311,244,val,162,106,warped
694,328,243,val,162,107,warped
695,56,237,val,162,108,warped
696,73,236,val,162,109,warped
697,88,234,val,162,110,warped
698,104,235,val,162,111,warped
699,120,235,val,162,112,warped
700,136,236,val,162,113,warped
701,151,237,val,162,114,warped
702,164,235,val,162,115,warped
703,177,231,val,162,116,warped
704,195,230,val,162,117,warped
705,212,230,val,162,118,warped
706,229,231,val,162,119,warped
707,245,231,val,162,120,warped
708,262,229,val,162,121,warped
709,279,228,val,162,122,warped
710,296,228,val,162,123,warped
711,312,228,val,162,124,warped
712,326,227,val,162,125,warped
713,57,220,val,162,126,warped
714,73,222,val,162,127,warped
715,89,222,val,162,128,warped
716,103,224,val,162,129,warped
717,119,221,val,162,130,warped
718,136,224,val,162,131,warped
719,151,218,val,162,132,warped
720,161,215,val,162,133,warped
721,177,212,val,162,134,warped
722,212,211,val,162,136,warped
723,230,217,val,162,137,warped
724,244,217,val,162,138,warped
725,262,215,val,162,139,warped
726,279,214,val,162,140,warped
727,295,213,val,162,141,warped
728,311,212,val,162,142,warped
729,327,212,val,162,143,warped
730,57,206,val,162,144,warped
731,73,212,val,162,145,warped
732,89,211,val,162,146,warped
733,104,205,val,162,147,warped
734,120,204,val,162,148,warped
735,136,201,val,162,149,warped
736,151,197,val,162,150,warped
737,161,193,val,162,151,warped
738,174,186,val,162,152,warped
739,215,192,val,162,154,warped
740,230,198,val,162,155,warped
741,245,199,val,162,156,warped
742,262,203,val,162,157,warped
743,279,200,val,162,158,warped
744,295,201,val,162,159,warped
745,311,202,val,162,160,warped
746,326,198,val,162,161,warped
747,56,186,val,162,162,warped
748,73,187,val,162,163,warped
749,89,186,val,162,164,warped
750,105,180,val,162,165,warped
751,120,180,val,162,166,warped
752,136,174,val,162,167,warped
753,150,174,val,162,168,warped
754,159,172,val,162,169,warped
755,176,166,val,162,170,warped
756,219,174,val,162,172,warped
757,230,176,val,162,173,warped
758,245,180,val,162,174,warped
759,261,184,val,162,175,warped
760,278,187,val,162,176,warped
761,296,190,val,162,177,warped
762,312,189,val,162,178,warped
763,327,185,val,162,179,warped
764,58,152,val,162,180,warped
765,74,152,val,162,181,warped
766,89,154,val,162,182,warped
767,105,156,val,162,183,warped
768,120,156,val,162,184,warped
769,135,155,val,162,185,warped
770,149,159,val,162,186,warped
771,157,164,val,162,187,warped
772,176,161,val,162,188,warped
773,221,164,val,162,190,warped
774,229,157,val,162,191,warped
775,245,161,val,162,192,warped
776,261,161,val,162,193,warped
777,279,167,val,162,194,warped
778,295,171,val,162,195,warped
779,311,171,val,162,196,warped
780,327,170,val,162,197,warped
781,58,130,val,162,198,warped
782,74,128,val,162,199,warped
783,90,129,val,162,200,warped
784,106,146,val,162,201,warped
785,120,146,val,162,202,warped
786,136,147,val,162,203,warped
787,150,148,val,162,204,warped
788,152,150,val,162,205,warped
789,173,150,val,162,206,warped
790,223,150,val,162,208,warped
791,229,152,val,162,209,warped
792,245,150,val,162,210,warped
793,262,139,val,162,211,warped
794,278,146,val,162,212,warped
795,296,148,val,162,213,warped
796,312,147,val,162,214,warped
797,327,149,val,162,215,warped
798,58,121,val,162,216,warped
799,74,124,val,162,217,warped
800,89,127,val,162,218,warped
801,105,134,val,162,219,warped
802,120,136,val,162,220,warped
803,137,138,val,162,221,warped
804,148,137,val,162,222,warped
805,152,134,val,162,223,warped
806,221,139,val,162,226,warped
807,229,138,val,162,227,warped
808,245,134,val,162,228,warped
809,262,132,val,162,229,warped
810,278,135,val,162,230,warped
811,296,123,val,162,231,warped
812,312,124,val,162,232,warped
813,327,127,val,162,233,warped
814,60,112,val,162,234,warped
815,74,116,val,162,235,warped
816,90,117,val,162,236,warped
817,105,120,val,162,237,warped
818,120,122,val,162,238,warped
819,135,123,val,162,239,warped
820,146,123,val,162,240,warped
821,150,121,val,162,241,warped
822,222,125,val,162,244,warped
823,227,123,val,162,245,warped
824,244,121,val,162,246,warped
825,262,121,val,162,247,warped
826,279,121,val,162,248,warped
827,296,116,val,162,249,warped
828,313,116,val,162,250,warped
829,326,115,val,162,251,warped
830,59,101,val,162,252,warped
831,74,102,val,162,253,warped
832,90,104,val,162,254,warped
833,105,105,val,162,255,warped
834,120,106,val,162,256,warped
835,135,108,val,162,257,warped
836,142,107,val,162,258,warped
837,148,106,val,162,259,warped
838,220,109,val,162,262,warped
839,227,109,val,162,263,warped
840,243,108,val,162,264,warped
841,262,105,val,162,265,warped
842,279,105,val,162,266,warped
843,296,104,val,162,267,warped
844,312,104,val,162,268,warped
845,328,101,val,162,269,warped
846,59,89,val,162,270,warped
847,74,86,val,162,271,warped
848,90,89,val,162,272,warped
849,105,89,val,162,273,warped
850,119,90,val,162,274,warped
851,133,91,val,162,275,warped
852,138,91,val,162,276,warped
853,144,89,val,162,277,warped
854,215,94,val,162,280,warped
855,226,93,val,162,281,warped
856,243,92,val,162,282,warped
857,262,90,val,162,283,warped
858,279,91,val,162,284,warped
859,296,91,val,162,285,warped
860,313,88,val,162,286,warped
861,327,87,val,162,287,warped
862,58,74,val,162,288,warped
863,76,68,val,162,289,warped
864,89,73,val,162,290,warped
865,104,73,val,162,291,warped
866,118,73,val,162,292,warped
867,131,75,val,162,293,warped
868,137,72,val,162,294,warped
869,143,73,val,162,295,warped
870,214,77,val,162,298,warped
871,227,75,val,162,299,warped
872,244,74,val,162,300,warped
873,261,74,val,162,301,warped
874,278,75,val,162,302,warped
875,295,75,val,162,303,warped
876,312,75,val,162,304,warped
877,327,73,val,162,305,warped
878,59,60,val,162,306,warped
879,89,57,val,162,308,warped
880,103,56,val,162,309,warped
881,117,58,val,162,310,warped
882,129,59,val,162,311,warped
883,138,54,val,162,312,warped
884,212,60,val,162,316,warped
885,227,58,val,162,317,warped
886,260,58,val,162,319,warped
887,278,59,val,162,320,warped
888,295,59,val,162,321,warped
889,312,57,val,162,322,warped
890,327,57,val,162,323,warped
891,56,328,val,163,0,warped
892,73,326,val,163,1,warped
893,89,327,val,163,2,warped
894,106,327,val,163,3,warped
895,121,329,val,163,4,warped
896,137,328,val,163,5,warped
897,152,328,val,163,6,warped
898,168,328,val,163,7,warped
899,179,328,val,163,8,warped
900,201,327,val,163,9,warped
901,228,325,val,163,10,warped
902,245,326,val,163,11,warped
903,252,327,val,163,12,warped
904,263,328,val,163,13,warped
905,279,329,val,163,14,warped
906,296,329,val,163,15,warped
907,312,328,val,163,16,warped
908,327,327,val,163,17,warped
909,56,312,val,163,18,warped
910,73,307,val,163,19,warped
911,89,310,val,163,20,warped
912,106,311,val,163,21,warped
913,122,312,val,163,22,warped
914,137,312,val,163,23,warped
915,152,311,val,163,24,warped
916,168,312,val,163,25,warped
917,183,312,val,163,26,warped
918,204,311,val,163,27,warped
919,227,310,val,163,28,warped
920,244,310,val,163,29,warped
921,249,311,val,163,30,warped
922,262,310,val,163,31,warped
923,278,310,val,163,32,warped
924,296,310,val,163,33,warped
925,312,310,val,163,34,warped
926,328,310,val,163,35,warped
927,56,296,val,163,36,warped
928,89,293,val,163,38,warped
929,105,296,val,163,39,warped
930,121,296,val,163,40,warped
