,x,y,Set,Image,Point
319,151,308,val,161,24
320,168,308,val,161,25
321,183,310,val,161,26
322,201,309,val,161,27
323,216,308,val,161,28
324,230,311,val,161,29
325,247,309,val,161,30
326,260,310,val,161,31
327,278,310,val,161,32
328,295,310,val,161,33
329,315,310,val,161,34
330,330,311,val,161,35
331,58,287,val,161,36
332,90,293,val,161,38
333,105,299,val,161,39
334,120,296,val,161,40
335,136,293,val,161,41
336,151,291,val,161,42
337,167,290,val,161,43
338,182,293,val,161,44
339,201,292,val,161,45
340,216,291,val,161,46
341,228,298,val,161,47
342,246,294,val,161,48
343,261,294,val,161,49
344,278,293,val,161,50
345,296,294,val,161,51
346,312,295,val,161,52
347,330,295,val,161,53
348,105,285,val,161,57
349,119,281,val,161,58
350,136,278,val,161,59
351,151,275,val,161,60
352,166,275,val,161,61
353,184,279,val,161,62
354,201,279,val,161,63
355,215,280,val,161,64
356,230,282,val,161,65
357,245,282,val,161,66
358,262,280,val,161,67
359,279,279,val,161,68
360,296,279,val,161,69
361,312,279,val,161,70
362,330,280,val,161,71
363,59,276,val,161,72
364,72,275,val,161,73
365,87,276,val,161,74
366,104,269,val,161,75
367,121,267,val,161,76
368,135,263,val,161,77
369,151,260,val,161,78
370,167,262,val,161,79
371,185,268,val,161,80
372,199,270,val,161,81
373,215,269,val,161,82
374,230,269,val,161,83
375,244,268,val,161,84
376,260,267,val,161,85
377,278,268,val,161,86
378,296,270,val,161,87
379,313,269,val,161,88
380,329,271,val,161,89
381,58,262,val,161,90
382,73,260,val,161,91
383,90,258,val,161,92
384,106,255,val,161,93
385,121,252,val,161,94
386,136,250,val,161,95
387,151,250,val,161,96
388,168,257,val,161,97
389,185,259,val,161,98
390,199,251,val,161,99
391,214,254,val,161,100
392,230,259,val,161,101
393,245,256,val,161,102
394,261,256,val,161,103
395,280,256,val,161,104
396,299,257,val,161,105
397,313,256,val,161,106
398,332,259,val,161,107
399,59,248,val,161,108
400,73,245,val,161,109
401,89,243,val,161,110
402,105,243,val,161,111
403,120,243,val,161,112
404,135,239,val,161,113
405,150,239,val,161,114
406,167,242,val,161,115
407,184,240,val,161,116
408,215,233,val,161,118
409,230,242,val,161,119
410,246,244,val,161,120
411,263,244,val,161,121
412,281,244,val,161,122
413,298,245,val,161,123
414,314,243,val,161,124
415,331,243,val,161,125
416,58,235,val,161,126
417,73,233,val,161,127
418,89,231,val,161,128
419,104,228,val,161,129
420,119,226,val,161,130
421,136,221,val,161,131
422,149,225,val,161,132
423,167,225,val,161,133
424,183,223,val,161,134
425,231,221,val,161,137
426,247,222,val,161,138
427,264,226,val,161,139
428,281,232,val,161,140
429,297,232,val,161,141
430,313,231,val,161,142
431,332,230,val,161,143
432,58,213,val,161,144
433,73,212,val,161,145
434,89,211,val,161,146
435,105,209,val,161,147
436,120,206,val,161,148
437,135,204,val,161,149
438,150,206,val,161,150
439,168,207,val,161,151
440,184,201,val,161,152
441,217,200,val,161,154
442,233,201,val,161,155
443,248,201,val,161,156
444,265,204,val,161,157
445,280,207,val,161,158
446,297,211,val,161,159
447,314,213,val,161,160
448,330,215,val,161,161
449,57,191,val,161,162
450,72,191,val,161,163
451,90,188,val,161,164
452,103,187,val,161,165
453,120,188,val,161,166
454,135,187,val,161,167
455,151,189,val,161,168
456,170,187,val,161,169
457,185,180,val,161,170
458,219,178,val,161,172
459,234,179,val,161,173
460,249,179,val,161,174
461,264,181,val,161,175
462,280,184,val,161,176
463,297,187,val,161,177
464,314,188,val,161,178
465,330,188,val,161,179
466,58,172,val,161,180
467,73,171,val,161,181
468,90,171,val,161,182
469,102,171,val,161,183
470,119,172,val,161,184
471,135,171,val,161,185
472,152,171,val,161,186
473,170,166,val,161,187
474,219,159,val,161,190
475,234,157,val,161,191
476,251,157,val,161,192
477,264,158,val,161,193
478,279,161,val,161,194
479,296,162,val,161,195
480,315,164,val,161,196
481,330,164,val,161,197
482,58,153,val,161,198
483,73,152,val,161,199
484,88,154,val,161,200
485,102,152,val,161,201
486,120,150,val,161,202
487,135,149,val,161,203
488,152,146,val,161,204
489,171,145,val,161,205
490,219,139,val,161,208
491,236,137,val,161,209
492,253,138,val,161,210
493,264,138,val,161,211
494,279,141,val,161,212
495,296,144,val,161,213
496,314,145,val,161,214
497,331,145,val,161,215
498,57,133,val,161,216
499,71,131,val,161,217
500,87,130,val,161,218
501,102,130,val,161,219
502,118,128,val,161,220
503,133,133,val,161,221
504,151,134,val,161,222
505,170,128,val,161,223
506,218,126,val,161,226
507,235,121,val,161,227
508,253,122,val,161,228
509,265,120,val,161,229
510,281,123,val,161,230
511,297,127,val,161,231
512,314,128,val,161,232
513,332,128,val,161,233
514,56,112,val,161,234
515,71,113,val,161,235
516,86,114,val,161,236
517,100,114,val,161,237
518,116,115,val,161,238
519,131,116,val,161,239
520,151,116,val,161,240
521,169,114,val,161,241
522,217,112,val,161,244
523,234,109,val,161,245
524,251,108,val,161,246
525,263,107,val,161,247
526,281,109,val,161,248
527,297,111,val,161,249
528,315,110,val,161,250
529,332,112,val,161,251
530,56,96,val,161,252
531,71,94,val,161,253
532,86,97,val,161,254
533,102,100,val,161,255
534,116,101,val,161,256
535,130,104,val,161,257
536,150,102,val,161,258
537,167,98,val,161,259
538,217,102,val,161,262
539,233,97,val,161,263
540,248,96,val,161,264
541,263,95,val,161,265
542,281,97,val,161,266
543,298,97,val,161,267
544,314,96,val,161,268
545,332,96,val,161,269
546,55,83,val,161,270
547,70,79,val,161,271
548,86,82,val,161,272
549,101,85,val,161,273
550,116,86,val,161,274
551,131,87,val,161,275
552,148,86,val,161,276
553,165,79,val,161,277
554,216,88,val,161,280
555,232,85,val,161,281
556,245,82,val,161,282
557,262,83,val,161,283
558,278,83,val,161,284
559,297,83,val,161,285
560,315,83,val,161,286
561,334,84,val,161,287
562,52,66,val,161,288
563,70,62,val,161,289
564,85,70,val,161,290
565,101,71,val,161,291
566,116,70,val,161,292
567,130,69,val,161,293
568,149,68,val,161,294
569,165,60,val,161,295
570,216,73,val,161,298
571,232,70,val,161,299
572,245,67,val,161,300
573,261,69,val,161,301
574,277,70,val,161,302
575,296,71,val,161,303
576,313,68,val,161,304
577,333,66,val,161,305
578,53,55,val,161,306
579,84,53,val,161,308
580,101,53,val,161,309
581,115,53,val,161,310
582,130,53,val,161,311
583,148,50,val,161,312
584,213,57,val,161,316
585,231,55,val,161,317
586,259,51,val,161,319
587,278,54,val,161,320
588,294,54,val,161,321
589,312,52,val,161,322
590,331,51,val,161,323
591,58,320,val,162,0
592,72,324,val,162,1
593,88,326,val,162,2
594,103,328,val,162,3
595,118,329,val,162,4
596,135,327,val,162,5
597,150,326,val,162,6
598,167,327,val,162,7
599,182,329,val,162,8
600,199,328,val,162,9
601,215,324,val,162,10
602,232,327,val,162,11
603,249,329,val,162,12
604,263,329,val,162,13
605,280,329,val,162,14
606,297,329,val,162,15
607,314,328,val,162,16
608,328,326,val,162,17
609,56,305,val,162,18
610,72,306,val,162,19
611,88,311,val,162,20
612,103,311,val,162,21
613,118,311,val,162,22
614,133,308,val,162,23
615,147,308,val,162,24
616,164,308,val,162,25
617,181,309,val,162,26
618,200,308,val,162,27
619,217,309,val,162,28
620,230,314,val,162,29
621,247,311,val,162,30
622,261,311,val,162,31
623,279,312,val,162,32
624,296,311,val,162,33
625,313,311,val,162,34
626,330,313,val,162,35
627,57,290,val,162,36
628,89,297,val,162,38
629,103,299,val,162,39
630,117,295,val,162,40
631,134,292,val,162,41
632,147,292,val,162,42
633,164,291,val,162,43
634,180,293,val,162,44
635,202,294,val,162,45
636,216,297,val,162,46
637,230,300,val,162,47
638,246,297,val,162,48
639,262,294,val,162,49
640,279,295,val,162,50
641,296,293,val,162,51
642,313,295,val,162,52
643,329,295,val,162,53
644,104,285,val,162,57
645,116,281,val,162,58
646,132,278,val,162,59
647,148,276,val,162,60
648,165,276,val,162,61
649,183,281,val,162,62
650,202,284,val,162,63
651,216,285,val,162,64
652,231,286,val,162,65
653,246,285,val,162,66
654,263,281,val,162,67
655,279,280,val,162,68
656,297,279,val,162,69
657,312,279,val,162,70
658,330,280,val,162,71
659,57,277,val,162,72
660,71,275,val,162,73
661,87,275,val,162,74
662,103,270,val,162,75
663,119,266,val,162,76
664,134,263,val,162,77
665,150,260,val,162,78
666,166,263,val,162,79
667,185,269,val,162,80
668,200,273,val,162,81
669,216,274,val,162,82
670,232,277,val,162,83
671,246,272,val,162,84
672,262,270,val,162,85
673,278,269,val,162,86
674,296,269,val,162,87
675,313,268,val,162,88
676,330,270,val,162,89
677,58,261,val,162,90
678,73,259,val,162,91
679,88,258,val,162,92
680,104,255,val,162,93
681,120,253,val,162,94
682,135,252,val,162,95
683,149,252,val,162,96
684,167,258,val,162,97
685,185,259,val,162,98
686,200,254,val,162,99
687,215,259,val,162,100
688,233,264,val,162,101
689,247,261,val,162,102
690,261,260,val,162,103
691,279,258,val,162,104
692,297,257,val,162,105
693,313,257,val,162,106
694,331,258,val,162,107
695,56,247,val,162,108
696,73,245,val,162,109
697,88,244,val,162,110
698,104,244,val,162,111
699,119,243,val,162,112
700,134,241,val,162,113
701,149,240,val,162,114
702,167,242,val,162,115
703,185,239,val,162,116
704,202,234,val,162,117
705,216,237,val,162,118
706,233,245,val,162,119
707,248,247,val,162,120
708,263,246,val,162,121
709,281,247,val,162,122
710,297,247,val,162,123
711,313,245,val,162,124
712,332,244,val,162,125
713,57,234,val,162,126
714,73,233,val,162,127
715,88,229,val,162,128
716,104,226,val,162,129
717,119,224,val,162,130
718,136,221,val,162,131
719,150,223,val,162,132
720,168,226,val,162,133
721,186,221,val,162,134
722,217,218,val,162,136
723,233,223,val,162,137
724,249,224,val,162,138
725,267,229,val,162,139
726,283,233,val,162,140
727,297,234,val,162,141
728,312,231,val,162,142
729,330,230,val,162,143
730,57,209,val,162,144
731,73,208,val,162,145
732,88,208,val,162,146
733,105,206,val,162,147
734,120,204,val,162,148
735,133,203,val,162,149
736,150,204,val,162,150
737,168,206,val,162,151
738,185,199,val,162,152
739,219,199,val,162,154
740,235,200,val,162,155
741,251,202,val,162,156
742,267,206,val,162,157
743,281,208,val,162,158
744,298,212,val,162,159
745,313,211,val,162,160
746,330,212,val,162,161
747,57,188,val,162,162
748,72,189,val,162,163
749,88,186,val,162,164
750,103,185,val,162,165
751,120,187,val,162,166
752,134,185,val,162,167
753,151,187,val,162,168
754,170,184,val,162,169
755,187,178,val,162,170
756,222,178,val,162,172
757,236,177,val,162,173
758,253,179,val,162,174
759,266,182,val,162,175
760,282,186,val,162,176
761,297,188,val,162,177
762,313,188,val,162,178
763,330,186,val,162,179
764,56,168,val,162,180
765,72,169,val,162,181
766,88,169,val,162,182
767,102,170,val,162,183
768,119,171,val,162,184
769,135,169,val,162,185
770,151,169,val,162,186
771,169,163,val,162,187
772,186,157,val,162,188
773,220,159,val,162,190
774,237,157,val,162,191
775,255,157,val,162,192
776,267,159,val,162,193
777,281,164,val,162,194
778,297,164,val,162,195
779,315,165,val,162,196
780,331,164,val,162,197
781,56,150,val,162,198
782,72,152,val,162,199
783,87,153,val,162,200
784,102,152,val,162,201
785,119,150,val,162,202
786,135,148,val,162,203
787,152,146,val,162,204
788,169,142,val,162,205
789,183,137,val,162,206
790,219,139,val,162,208
791,238,137,val,162,209
792,256,138,val,162,210
793,266,138,val,162,211
794,280,143,val,162,212
795,298,146,val,162,213
796,314,146,val,162,214
797,331,145,val,162,215
798,56,129,val,162,216
799,70,130,val,162,217
800,86,131,val,162,218
801,102,131,val,162,219
802,117,129,val,162,220
803,131,132,val,162,221
804,148,131,val,162,222
805,168,127,val,162,223
806,218,127,val,162,226
807,236,121,val,162,227
808,256,121,val,162,228
809,266,121,val,162,229
810,282,123,val,162,230
811,298,127,val,162,231
812,315,127,val,162,232
813,332,127,val,162,233
814,55,108,val,162,234
815,70,112,val,162,235
816,86,115,val,162,236
817,101,117,val,162,237
818,116,117,val,162,238
819,131,117,val,162,239
820,150,116,val,162,240
821,167,111,val,162,241
822,218,114,val,162,244
823,235,111,val,162,245
824,255,110,val,162,246
825,265,108,val,162,247
826,283,109,val,162,248
827,298,110,val,162,249
828,315,112,val,162,250
829,333,111,val,162,251
830,54,94,val,162,252
831,70,92,val,162,253
832,87,99,val,162,254
833,100,102,val,162,255
834,114,102,val,162,256
835,128,105,val,162,257
836,148,102,val,162,258
837,167,96,val,162,259
838,217,103,val,162,262
839,235,98,val,162,263
840,251,97,val,162,264
841,266,97,val,162,265
842,283,98,val,162,266
843,299,98,val,162,267
844,315,95,val,162,268
845,332,94,val,162,269
846,54,81,val,162,270
847,69,80,val,162,271
848,83,83,val,162,272
849,99,86,val,162,273
850,114,87,val,162,274
851,128,88,val,162,275
852,146,84,val,162,276
853,165,78,val,162,277
854,219,89,val,162,280
855,234,86,val,162,281
856,249,83,val,162,282
857,265,85,val,162,283
858,280,85,val,162,284
859,300,83,val,162,285
860,315,83,val,162,286
861,334,83,val,162,287
862,53,69,val,162,288
863,70,63,val,162,289
864,84,68,val,162,290
865,100,72,val,162,291
866,114,70,val,162,292
867,129,69,val,162,293
868,146,66,val,162,294
869,164,59,val,162,295
870,217,73,val,162,298
871,235,69,val,162,299
872,247,67,val,162,300
873,264,69,val,162,301
874,280,70,val,162,302
875,298,70,val,162,303
876,315,68,val,162,304
877,333,66,val,162,305
878,53,55,val,162,306
879,83,53,val,162,308
880,100,53,val,162,309
881,114,52,val,162,310
882,129,52,val,162,311
883,148,49,val,162,312
884,214,56,val,162,316
885,233,54,val,162,317
886,263,52,val,162,319
887,281,51,val,162,320
888,297,54,val,162,321
889,313,52,val,162,322
890,332,53,val,162,323
891,59,318,val,163,0
892,74,322,val,163,1
893,88,326,val,163,2
894,104,328,val,163,3
895,118,329,val,163,4
896,136,328,val,163,5
897,152,325,val,163,6
898,169,326,val,163,7
899,184,329,val,163,8
900,202,328,val,163,9
901,217,324,val,163,10
902,234,325,val,163,11
903,250,328,val,163,12
904,264,329,val,163,13
905,279,328,val,163,14
906,296,329,val,163,15
907,311,328,val,163,16
908,327,326,val,163,17
909,58,303,val,163,18
910,72,303,val,163,19
911,90,308,val,163,20
912,103,311,val,163,21
913,119,311,val,163,22
914,134,309,val,163,23
915,148,308,val,163,24
916,166,307,val,163,25
917,181,310,val,163,26
918,202,310,val,163,27
919,217,309,val,163,28
920,233,312,val,163,29
921,250,309,val,163,30
922,263,310,val,163,31
923,278,310,val,163,32
924,296,310,val,163,33
925,312,310,val,163,34
926,330,312,val,163,35
927,58,286,val,163,36
928,88,294,val,163,38
929,103,298,val,163,39
930,118,297,val,163,40
931,133,294,val,163,41
932,148,291,val,163,42
933,164,291,val,163,43
934,180,294,val,163,44
935,203,295,val,163,45
936,219,296,val,163,46
937,233,297,val,163,47
938,249,295,val,163,48
939,263,294,val,163,49
940,279,294,val,163,50
941,296,293,val,163,51
942,313,295,val,163,52
943,329,295,val,163,53
944,104,284,val,163,57
945,117,282,val,163,58
946,133,280,val,163,59
947,147,276,val,163,60
948,165,277,val,163,61
949,183,283,val,163,62
950,204,284,val,163,63
951,217,286,val,163,64
952,233,283,val,163,65
953,249,282,val,163,66
954,264,280,val,163,67
955,280,280,val,163,68
956,296,278,val,163,69
957,312,279,val,163,70
958,329,279,val,163,71
959,58,275,val,163,72
960,71,276,val,163,73
961,87,276,val,163,74
962,103,271,val,163,75
963,119,268,val,163,76
964,134,264,val,163,77
965,149,263,val,163,78
966,165,266,val,163,79
967,185,272,val,163,80
968,202,274,val,163,81
969,217,276,val,163,82
970,234,273,val,163,83
971,248,267,val,163,84
972,264,267,val,163,85
973,281,267,val,163,86
974,296,267,val,163,87
975,312,268,val,163,88
976,331,270,val,163,89
977,59,261,val,163,90
978,73,262,val,163,91
979,88,261,val,163,92
980,105,258,val,163,93
981,120,256,val,163,94
982,135,256,val,163,95
983,150,257,val,163,96
984,167,263,val,163,97
985,185,262,val,163,98
986,202,258,val,163,99
987,218,263,val,163,100
988,235,261,val,163,101
989,249,257,val,163,102
990,263,257,val,163,103
991,280,256,val,163,104
992,297,255,val,163,105
993,312,256,val,163,106
994,330,256,val,163,107
995,56,250,val,163,108
996,71,250,val,163,109
997,87,249,val,163,110
998,104,249,val,163,111
999,119,249,val,163,112
1000,134,247,val,163,113
1001,149,245,val,163,114
1002,167,247,val,163,115
1003,185,244,val,163,116
1004,201,239,val,163,117
1005,219,243,val,163,118
1006,234,245,val,163,119
1007,249,245,val,163,120
1008,266,243,val,163,121
1009,283,243,val,163,122
1010,297,243,val,163,123
1011,312,242,val,163,124
1012,330,241,val,163,125
1013,57,239,val,163,126
1014,72,237,val,163,127
1015,88,234,val,163,128
1016,103,230,val,163,129
1017,118,228,val,163,130
1018,135,224,val,163,131
1019,149,229,val,163,132
1020,168,229,val,163,133
1021,185,225,val,163,134
1022,218,221,val,163,136
1023,234,224,val,163,137
1024,250,223,val,163,138
1025,266,225,val,163,139
1026,283,230,val,163,140
1027,298,230,val,163,141
1028,312,228,val,163,142
1029,330,225,val,163,143
1030,57,212,val,163,144
1031,73,210,val,163,145
1032,88,210,val,163,146
1033,103,209,val,163,147
1034,119,206,val,163,148
1035,133,206,val,163,149
1036,150,208,val,163,150
1037,169,209,val,163,151
1038,185,201,val,163,152
1039,219,200,val,163,154
1040,236,202,val,163,155
1041,252,202,val,163,156
1042,266,204,val,163,157
1043,281,206,val,163,158
1044,298,208,val,163,159
1045,312,209,val,163,160
1046,330,209,val,163,161
1047,57,190,val,163,162
1048,72,190,val,163,163
1049,88,188,val,163,164
1050,103,188,val,163,165
1051,119,189,val,163,166
1052,134,187,val,163,167
1053,152,190,val,163,168
1054,170,186,val,163,169
1055,186,179,val,163,170
1056,220,180,val,163,172
1057,235,180,val,163,173
1058,252,181,val,163,174
1059,266,182,val,163,175
1060,280,185,val,163,176
1061,297,186,val,163,177
1062,313,184,val,163,178
1063,329,183,val,163,179
1064,57,168,val,163,180
1065,72,169,val,163,181
1066,88,168,val,163,182
1067,101,168,val,163,183
1068,119,170,val,163,184
1069,135,168,val,163,185
1070,152,168,val,163,186
1071,170,163,val,163,187
1072,186,155,val,163,188
1073,220,160,val,163,190
1074,236,160,val,163,191
1075,254,159,val,163,192
1076,265,160,val,163,193
1077,281,163,val,163,194
1078,297,164,val,163,195
1079,314,163,val,163,196
1080,330,159,val,163,197
1081,57,148,val,163,198
1082,72,149,val,163,199
1083,87,150,val,163,200
1084,102,148,val,163,201
1085,119,147,val,163,202
1086,134,144,val,163,203
1087,153,145,val,163,204
1088,170,140,val,163,205
1089,184,133,val,163,206
1090,219,139,val,163,208
1091,237,139,val,163,209
1092,256,139,val,163,210
1093,266,139,val,163,211
1094,282,143,val,163,212
1095,297,146,val,163,213
1096,314,144,val,163,214
1097,330,140,val,163,215
1098,56,124,val,163,216
1099,71,126,val,163,217
1100,87,125,val,163,218
1101,101,123,val,163,219
1102,117,124,val,163,220
1103,133,128,val,163,221
1104,151,130,val,163,222
1105,169,124,val,163,223
1106,219,126,val,163,226
1107,236,122,val,163,227
1108,254,121,val,163,228
1109,266,122,val,163,229
1110,282,124,val,163,230
1111,298,127,val,163,231
1112,315,125,val,163,232
1113,330,122,val,163,233
1114,56,104,val,163,234
1115,69,108,val,163,235
1116,86,112,val,163,236
1117,101,112,val,163,237
1118,116,110,val,163,238
1119,131,112,val,163,239
1120,150,113,val,163,240
1121,168,109,val,163,241
1122,218,115,val,163,244
1123,235,111,val,163,245
1124,254,110,val,163,246
1125,265,109,val,163,247
1126,281,110,val,163,248
1127,297,111,val,163,249
1128,316,110,val,163,250
1129,332,107,val,163,251
1130,56,94,val,163,252
1131,71,90,val,163,253
1132,86,96,val,163,254
1133,100,99,val,163,255
1134,115,99,val,163,256
1135,130,102,val,163,257
1136,149,100,val,163,258
1137,167,94,val,163,259
1138,217,104,val,163,262
1139,233,101,val,163,263
1140,249,98,val,163,264
1141,265,97,val,163,265
1142,281,99,val,163,266
1143,298,99,val,163,267
1144,314,96,val,163,268
1145,332,93,val,163,269
1146,54,79,val,163,270
1147,69,75,val,163,271
1148,86,81,val,163,272
1149,100,85,val,163,273
1150,115,84,val,163,274
