,x,y,Set,Image,Point,Type
282,53,53,val,160,306,warped
283,84,55,val,160,308,warped
284,102,55,val,160,309,warped
285,115,53,val,160,310,warped
286,131,52,val,160,311,warped
287,154,50,val,160,312,warped
288,217,56,val,160,316,warped
289,234,56,val,160,317,warped
290,260,52,val,160,319,warped
291,278,54,val,160,320,warped
292,295,53,val,160,321,warped
293,312,53,val,160,322,warped
294,330,53,val,160,323,warped
295,59,318,val,161,0,warped
296,73,321,val,161,1,warped
297,89,326,val,161,2,warped
298,104,327,val,161,3,warped
299,120,328,val,161,4,warped
300,138,327,val,161,5,warped
301,153,325,val,161,6,warped
302,169,326,val,161,7,warped
303,186,328,val,161,8,warped
304,201,329,val,161,9,warped
305,216,324,val,161,10,warped
306,233,325,val,161,11,warped
307,248,328,val,161,12,warped
308,261,328,val,161,13,warped
309,279,328,val,161,14,warped
310,297,328,val,161,15,warped
311,312,327,val,161,16,warped
312,330,327,val,161,17,warped
313,57,301,val,161,18,warped
314,73,303,val,161,19,warped
315,89,308,val,161,20,warped
316,104,311,val,161,21,warped
317,121,310,val,161,22,warped
318,137,309,val,161,23,warped
319,151,308,val,161,24,warped
320,168,308,val,161,25,warped
321,183,310,val,161,26,warped
322,201,309,val,161,27,warped
323,216,308,val,161,28,warped
324,230,311,val,161,29,warped
325,247,309,val,161,30,warped
326,260,310,val,161,31,warped
327,278,310,val,161,32,warped
328,295,310,val,161,33,warped
329,315,310,val,161,34,warped
330,330,311,val,161,35,warped
331,58,287,val,161,36,warped
332,90,293,val,161,38,warped
333,105,299,val,161,39,warped
334,120,296,val,161,40,warped
335,136,293,val,161,41,warped
336,151,291,val,161,42,warped
337,167,290,val,161,43,warped
338,182,293,val,161,44,warped
339,201,292,val,161,45,warped
340,216,291,val,161,46,warped
341,228,298,val,161,47,warped
342,246,294,val,161,48,warped
343,261,294,val,161,49,warped
344,278,293,val,161,50,warped
345,296,294,val,161,51,warped
346,312,295,val,161,52,warped
347,330,295,val,161,53,warped
348,105,285,val,161,57,warped
349,119,281,val,161,58,warped
350,136,278,val,161,59,warped
351,151,275,val,161,60,warped
352,166,275,val,161,61,warped
353,184,279,val,161,62,warped
354,201,279,val,161,63,warped
355,215,280,val,161,64,warped
356,230,282,val,161,65,warped
357,245,282,val,161,66,warped
358,262,280,val,161,67,warped
359,279,279,val,161,68,warped
360,296,279,val,161,69,warped
361,312,279,val,161,70,warped
362,330,280,val,161,71,warped
363,59,276,val,161,72,warped
364,72,275,val,161,73,warped
365,87,276,val,161,74,warped
366,104,269,val,161,75,warped
367,121,267,val,161,76,warped
368,135,263,val,161,77,warped
369,151,260,val,161,78,warped
370,167,262,val,161,79,warped
371,185,268,val,161,80,warped
372,199,270,val,161,81,warped
373,215,269,val,161,82,warped
374,230,269,val,161,83,warped
375,244,268,val,161,84,warped
376,260,267,val,161,85,warped
377,278,268,val,161,86,warped
378,296,270,val,161,87,warped
379,313,269,val,161,88,warped
380,329,271,val,161,89,warped
381,58,262,val,161,90,warped
382,73,260,val,161,91,warped
383,90,258,val,161,92,warped
384,106,255,val,161,93,warped
385,121,252,val,161,94,warped
386,136,250,val,161,95,warped
387,151,250,val,161,96,warped
388,168,257,val,161,97,warped
389,185,259,val,161,98,warped
390,199,251,val,161,99,warped
391,214,254,val,161,100,warped
392,230,259,val,161,101,warped
393,245,256,val,161,102,warped
394,261,256,val,161,103,warped
395,280,256,val,161,104,warped
396,299,257,val,161,105,warped
397,313,256,val,161,106,warped
398,332,259,val,161,107,warped
399,59,248,val,161,108,warped
400,73,245,val,161,109,warped
401,89,243,val,161,110,warped
402,105,243,val,161,111,warped
403,120,243,val,161,112,warped
404,135,239,val,161,113,warped
405,150,239,val,161,114,warped
406,167,242,val,161,115,warped
407,184,240,val,161,116,warped
408,215,233,val,161,118,warped
409,230,242,val,161,119,warped
410,246,244,val,161,120,warped
411,263,244,val,161,121,warped
412,281,244,val,161,122,warped
413,298,245,val,161,123,warped
414,314,243,val,161,124,warped
415,331,243,val,161,125,warped
416,58,235,val,161,126,warped
417,73,233,val,161,127,warped
418,89,231,val,161,128,warped
419,104,228,val,161,129,warped
420,119,226,val,161,130,warped
421,136,221,val,161,131,warped
422,149,225,val,161,132,warped
423,167,225,val,161,133,warped
424,183,223,val,161,134,warped
425,231,221,val,161,137,warped
426,247,222,val,161,138,warped
427,264,226,val,161,139,warped
428,281,232,val,161,140,warped
429,297,232,val,161,141,warped
430,313,231,val,161,142,warped
431,332,230,val,161,143,warped
432,58,213,val,161,144,warped
433,73,212,val,161,145,warped
434,89,211,val,161,146,warped
435,105,209,val,161,147,warped
436,120,206,val,161,148,warped
437,135,204,val,161,149,warped
438,150,206,val,161,150,warped
439,168,207,val,161,151,warped
440,184,201,val,161,152,warped
441,217,200,val,161,154,warped
442,233,201,val,161,155,warped
443,248,201,val,161,156,warped
444,265,204,val,161,157,warped
445,280,207,val,161,158,warped
446,297,211,val,161,159,warped
447,314,213,val,161,160,warped
448,330,215,val,161,161,warped
449,57,191,val,161,162,warped
450,72,191,val,161,163,warped
451,90,188,val,161,164,warped
452,103,187,val,161,165,warped
453,120,188,val,161,166,warped
454,135,187,val,161,167,warped
455,151,189,val,161,168,warped
456,170,187,val,161,169,warped
457,185,180,val,161,170,warped
458,219,178,val,161,172,warped
459,234,179,val,161,173,warped
460,249,179,val,161,174,warped
461,264,181,val,161,175,warped
462,280,184,val,161,176,warped
463,297,187,val,161,177,warped
464,314,188,val,161,178,warped
465,330,188,val,161,179,warped
466,58,172,val,161,180,warped
467,73,171,val,161,181,warped
468,90,171,val,161,182,warped
469,102,171,val,161,183,warped
470,119,172,val,161,184,warped
471,135,171,val,161,185,warped
472,152,171,val,161,186,warped
473,170,166,val,161,187,warped
474,219,159,val,161,190,warped
475,234,157,val,161,191,warped
476,251,157,val,161,192,warped
477,264,158,val,161,193,warped
478,279,161,val,161,194,warped
479,296,162,val,161,195,warped
480,315,164,val,161,196,warped
481,330,164,val,161,197,warped
482,58,153,val,161,198,warped
483,73,152,val,161,199,warped
484,88,154,val,161,200,warped
485,102,152,val,161,201,warped
486,120,150,val,161,202,warped
487,135,149,val,161,203,warped
488,152,146,val,161,204,warped
489,171,145,val,161,205,warped
490,219,139,val,161,208,warped
491,236,137,val,161,209,warped
492,253,138,val,161,210,warped
493,264,138,val,161,211,warped
494,279,141,val,161,212,warped
495,296,144,val,161,213,warped
496,314,145,val,161,214,warped
497,331,145,val,161,215,warped
498,57,133,val,161,216,warped
499,71,131,val,161,217,warped
500,87,130,val,161,218,warped
501,102,130,val,161,219,warped
502,118,128,val,161,220,warped
503,133,133,val,161,221,warped
504,151,134,val,161,222,warped
505,170,128,val,161,223,warped
506,218,126,val,161,226,warped
507,235,121,val,161,227,warped
508,253,122,val,161,228,warped
509,265,120,val,161,229,warped
510,281,123,val,161,230,warped
511,297,127,val,161,231,warped
512,314,128,val,161,232,warped
513,332,128,val,161,233,warped
514,56,112,val,161,234,warped
515,71,113,val,161,235,warped
516,86,114,val,161,236,warped
517,100,114,val,161,237,warped
518,116,115,val,161,238,warped
519,131,116,val,161,239,warped
520,151,116,val,161,240,warped
521,169,114,val,161,241,warped
522,217,112,val,161,244,warped
523,234,109,val,161,245,warped
524,251,108,val,161,246,warped
525,263,107,val,161,247,warped
526,281,109,val,161,248,warped
527,297,111,val,161,249,warped
528,315,110,val,161,250,warped
529,332,112,val,161,251,warped
530,56,96,val,161,252,warped
531,71,94,val,161,253,warped
532,86,97,val,161,254,warped
533,102,100,val,161,255,warped
534,116,101,val,161,256,warped
535,130,104,val,161,257,warped
536,150,102,val,161,258,warped
537,167,98,val,161,259,warped
538,217,102,val,161,262,warped
539,233,97,val,161,263,warped
540,248,96,val,161,264,warped
541,263,95,val,161,265,warped
542,281,97,val,161,266,warped
543,298,97,val,161,267,warped
544,314,96,val,161,268,warped
545,332,96,val,161,269,warped
546,55,83,val,161,270,warped
547,70,79,val,161,271,warped
548,86,82,val,161,272,warped
549,101,85,val,161,273,warped
550,116,86,val,161,274,warped
551,131,87,val,161,275,warped
552,148,86,val,161,276,warped
553,165,79,val,161,277,warped
554,216,88,val,161,280,warped
555,232,85,val,161,281,warped
556,245,82,val,161,282,warped
557,262,83,val,161,283,warped
558,278,83,val,161,284,warped
559,297,83,val,161,285,warped
560,315,83,val,161,286,warped
561,334,84,val,161,287,warped
562,52,66,val,161,288,warped
563,70,62,val,161,289,warped
564,85,70,val,161,290,warped
565,101,71,val,161,291,warped
566,116,70,val,161,292,warped
567,130,69,val,161,293,warped
568,149,68,val,161,294,warped
569,165,60,val,161,295,warped
570,216,73,val,161,298,warped
571,232,70,val,161,299,warped
572,245,67,val,161,300,warped
573,261,69,val,161,301,warped
574,277,70,val,161,302,warped
575,296,71,val,161,303,warped
576,313,68,val,161,304,warped
577,333,66,val,161,305,warped
578,53,55,val,161,306,warped
579,84,53,val,161,308,warped
580,101,53,val,161,309,warped
581,115,53,val,161,310,warped
582,130,53,val,161,311,warped
583,148,50,val,161,312,warped
584,213,57,val,161,316,warped
585,231,55,val,161,317,warped
586,259,51,val,161,319,warped
587,278,54,val,161,320,warped
588,294,54,val,161,321,warped
589,312,52,val,161,322,warped
590,331,51,val,161,323,warped
591,58,320,val,162,0,warped
592,72,324,val,162,1,warped
593,88,326,val,162,2,warped
594,103,328,val,162,3,warped
595,118,329,val,162,4,warped
596,135,327,val,162,5,warped
597,150,326,val,162,6,warped
598,167,327,val,162,7,warped
599,182,329,val,162,8,warped
600,199,328,val,162,9,warped
601,215,324,val,162,10,warped
602,232,327,val,162,11,warped
603,249,329,val,162,12,warped
604,263,329,val,162,13,warped
605,280,329,val,162,14,warped
606,297,329,val,162,15,warped
607,314,328,val,162,16,warped
608,328,326,val,162,17,warped
609,56,305,val,162,18,warped
610,72,306,val,162,19,warped
611,88,311,val,162,20,warped
612,103,311,val,162,21,warped
613,118,311,val,162,22,warped
614,133,308,val,162,23,warped
615,147,308,val,162,24,warped
616,164,308,val,162,25,warped
617,181,309,val,162,26,warped
618,200,308,val,162,27,warped
619,217,309,val,162,28,warped
620,230,314,val,162,29,warped
621,247,311,val,162,30,warped
622,261,311,val,162,31,warped
623,279,312,val,162,32,warped
624,296,311,val,162,33,warped
625,313,311,val,162,34,warped
626,330,313,val,162,35,warped
627,57,290,val,162,36,warped
628,89,297,val,162,38,warped
629,103,299,val,162,39,warped
630,117,295,val,162,40,warped
631,134,292,val,162,41,warped
632,147,292,val,162,42,warped
633,164,291,val,162,43,warped
634,180,293,val,162,44,warped
635,202,294,val,162,45,warped
636,216,297,val,162,46,warped
637,230,300,val,162,47,warped
638,246,297,val,162,48,warped
639,262,294,val,162,49,warped
640,279,295,val,162,50,warped
641,296,293,val,162,51,warped
642,313,295,val,162,52,warped
643,329,295,val,162,53,warped
644,104,285,val,162,57,warped
645,116,281,val,162,58,warped
646,132,278,val,162,59,warped
647,148,276,val,162,60,warped
648,165,276,val,162,61,warped
649,183,281,val,162,62,warped
650,202,284,val,162,63,warped
651,216,285,val,162,64,warped
652,231,286,val,162,65,warped
653,246,285,val,162,66,warped
654,263,281,val,162,67,warped
655,279,280,val,162,68,warped
656,297,279,val,162,69,warped
657,312,279,val,162,70,warped
658,330,280,val,162,71,warped
659,57,277,val,162,72,warped
660,71,275,val,162,73,warped
661,87,275,val,162,74,warped
662,103,270,val,162,75,warped
663,119,266,val,162,76,warped
664,134,263,val,162,77,warped
665,150,260,val,162,78,warped
666,166,263,val,162,79,warped
667,185,269,val,162,80,warped
668,200,273,val,162,81,warped
669,216,274,val,162,82,warped
670,232,277,val,162,83,warped
671,246,272,val,162,84,warped
672,262,270,val,162,85,warped
673,278,269,val,162,86,warped
674,296,269,val,162,87,warped
675,313,268,val,162,88,warped
676,330,270,val,162,89,warped
677,58,261,val,162,90,warped
678,73,259,val,162,91,warped
679,88,258,val,162,92,warped
680,104,255,val,162,93,warped
681,120,253,val,162,94,warped
682,135,252,val,162,95,warped
683,149,252,val,162,96,warped
684,167,258,val,162,97,warped
685,185,259,val,162,98,warped
686,200,254,val,162,99,warped
687,215,259,val,162,100,warped
688,233,264,val,162,101,warped
689,247,261,val,162,102,warped
690,261,260,val,162,103,warped
691,279,258,val,162,104,warped
692,297,257,val,162,105,warped
693,313,257,val,162,106,warped
694,331,258,val,162,107,warped
695,56,247,val,162,108,warped
696,73,245,val,162,109,warped
697,88,244,val,162,110,warped
698,104,244,val,162,111,warped
699,119,243,val,162,112,warped
700,134,241,val,162,113,warped
701,149,240,val,162,114,warped
702,167,242,val,162,115,warped
703,185,239,val,162,116,warped
704,202,234,val,162,117,warped
705,216,237,val,162,118,warped
706,233,245,val,162,119,warped
707,248,247,val,162,120,warped
708,263,246,val,162,121,warped
709,281,247,val,162,122,warped
710,297,247,val,162,123,warped
711,313,245,val,162,124,warped
712,332,244,val,162,125,warped
713,57,234,val,162,126,warped
714,73,233,val,162,127,warped
715,88,229,val,162,128,warped
716,104,226,val,162,129,warped
717,119,224,val,162,130,warped
718,136,221,val,162,131,warped
719,150,223,val,162,132,warped
720,168,226,val,162,133,warped
721,186,221,val,162,134,warped
722,217,218,val,162,136,warped
723,233,223,val,162,137,warped
724,249,224,val,162,138,warped
725,267,229,val,162,139,warped
726,283,233,val,162,140,warped
727,297,234,val,162,141,warped
728,312,231,val,162,142,warped
729,330,230,val,162,143,warped
730,57,209,val,162,144,warped
731,73,208,val,162,145,warped
732,88,208,val,162,146,warped
733,105,206,val,162,147,warped
734,120,204,val,162,148,warped
735,133,203,val,162,149,warped
736,150,204,val,162,150,warped
737,168,206,val,162,151,warped
738,185,199,val,162,152,warped
739,219,199,val,162,154,warped
740,235,200,val,162,155,warped
741,251,202,val,162,156,warped
742,267,206,val,162,157,warped
743,281,208,val,162,158,warped
744,298,212,val,162,159,warped
745,313,211,val,162,160,warped
746,330,212,val,162,161,warped
747,57,188,val,162,162,warped
748,72,189,val,162,163,warped
749,88,186,val,162,164,warped
750,103,185,val,162,165,warped
751,120,187,val,162,166,warped
752,134,185,val,162,167,warped
753,151,187,val,162,168,warped
754,170,184,val,162,169,warped
755,187,178,val,162,170,warped
756,222,178,val,162,172,warped
757,236,177,val,162,173,warped
758,253,179,val,162,174,warped
759,266,182,val,162,175,warped
760,282,186,val,162,176,warped
761,297,188,val,162,177,warped
762,313,188,val,162,178,warped
763,330,186,val,162,179,warped
764,56,168,val,162,180,warped
765,72,169,val,162,181,warped
766,88,169,val,162,182,warped
767,102,170,val,162,183,warped
768,119,171,val,162,184,warped
769,135,169,val,162,185,warped
770,151,169,val,162,186,warped
771,169,163,val,162,187,warped
772,186,157,val,162,188,warped
773,220,159,val,162,190,warped
774,237,157,val,162,191,warped
775,255,157,val,162,192,warped
776,267,159,val,162,193,warped
777,281,164,val,162,194,warped
778,297,164,val,162,195,warped
779,315,165,val,162,196,warped
780,331,164,val,162,197,warped
781,56,150,val,162,198,warped
782,72,152,val,162,199,warped
783,87,153,val,162,200,warped
784,102,152,val,162,201,warped
785,119,150,val,162,202,warped
786,135,148,val,162,203,warped
787,152,146,val,162,204,warped
788,169,142,val,162,205,warped
789,183,137,val,162,206,warped
790,219,139,val,162,208,warped
791,238,137,val,162,209,warped
792,256,138,val,162,210,warped
793,266,138,val,162,211,warped
794,280,143,val,162,212,warped
795,298,146,val,162,213,warped
796,314,146,val,162,214,warped
797,331,145,val,162,215,warped
798,56,129,val,162,216,warped
799,70,130,val,162,217,warped
800,86,131,val,162,218,warped
801,102,131,val,162,219,warped
802,117,129,val,162,220,warped
803,131,132,val,162,221,warped
804,148,131,val,162,222,warped
805,168,127,val,162,223,warped
806,218,127,val,162,226,warped
807,236,121,val,162,227,warped
808,256,121,val,162,228,warped
809,266,121,val,162,229,warped
810,282,123,val,162,230,warped
811,298,127,val,162,231,warped
812,315,127,val,162,232,warped
813,332,127,val,162,233,warped
814,55,108,val,162,234,warped
815,70,112,val,162,235,warped
816,86,115,val,162,236,warped
817,101,117,val,162,237,warped
818,116,117,val,162,238,warped
819,131,117,val,162,239,warped
820,150,116,val,162,240,warped
821,167,111,val,162,241,warped
822,218,114,val,162,244,warped
823,235,111,val,162,245,warped
824,255,110,val,162,246,warped
825,265,108,val,162,247,warped
826,283,109,val,162,248,warped
827,298,110,val,162,249,warped
828,315,112,val,162,250,warped
829,333,111,val,162,251,warped
830,54,94,val,162,252,warped
831,70,92,val,162,253,warped
832,87,99,val,162,254,warped
833,100,102,val,162,255,warped
834,114,102,val,162,256,warped
835,128,105,val,162,257,warped
836,148,102,val,162,258,warped
837,167,96,val,162,259,warped
838,217,103,val,162,262,warped
839,235,98,val,162,263,warped
840,251,97,val,162,264,warped
841,266,97,val,162,265,warped
842,283,98,val,162,266,warped
843,299,98,val,162,267,warped
844,315,95,val,162,268,warped
845,332,94,val,162,269,warped
846,54,81,val,162,270,warped
847,69,80,val,162,271,warped
848,83,83,val,162,272,warped
849,99,86,val,162,273,warped
850,114,87,val,162,274,warped
851,128,88,val,162,275,warped
852,146,84,val,162,276,warped
853,165,78,val,162,277,warped
854,219,89,val,162,280,warped
855,234,86,val,162,281,warped
856,249,83,val,162,282,warped
857,265,85,val,162,283,warped
858,280,85,val,162,284,warped
859,300,83,val,162,285,warped
860,315,83,val,162,286,warped
861,334,83,val,162,287,warped
862,53,69,val,162,288,warped
863,70,63,val,162,289,warped
864,84,68,val,162,290,warped
865,100,72,val,162,291,warped
866,114,70,val,162,292,warped
867,129,69,val,162,293,warped
868,146,66,val,162,294,warped
869,164,59,val,162,295,warped
870,217,73,val,162,298,warped
871,235,69,val,162,299,warped
872,247,67,val,162,300,warped
873,264,69,val,162,301,warped
874,280,70,val,162,302,warped
875,298,70,val,162,303,warped
876,315,68,val,162,304,warped
877,333,66,val,162,305,warped
878,53,55,val,162,306,warped
879,83,53,val,162,308,warped
880,100,53,val,162,309,warped
881,114,52,val,162,310,warped
882,129,52,val,162,311,warped
883,148,49,val,162,312,warped
884,214,56,val,162,316,warped
885,233,54,val,162,317,warped
886,263,52,val,162,319,warped
887,281,51,val,162,320,warped
888,297,54,val,162,321,warped
889,313,52,val,162,322,warped
890,332,53,val,162,323,warped
891,59,318,val,163,0,warped
892,74,322,val,163,1,warped
893,88,326,val,163,2,warped
894,104,328,val,163,3,warped
895,118,329,val,163,4,warped
896,136,328,val,163,5,warped
897,152,325,val,163,6,warped
898,169,326,val,163,7,warped
899,184,329,val,163,8,warped
900,202,328,val,163,9,warped
901,217,324,val,163,10,warped
902,234,325,val,163,11,warped
903,250,328,val,163,12,warped
904,264,329,val,163,13,warped
905,279,328,val,163,14,warped
906,296,329,val,163,15,warped
907,311,328,val,163,16,warped
908,327,326,val,163,17,warped
909,58,303,val,163,18,warped
910,72,303,val,163,19,warped
911,90,308,val,163,20,warped
912,103,311,val,163,21,warped
913,119,311,val,163,22,warped
914,134,309,val,163,23,warped
915,148,308,val,163,24,warped
916,166,307,val,163,25,warped
917,181,310,val,163,26,warped
918,202,310,val,163,27,warped
919,217,309,val,163,28,warped
920,233,312,val,163,29,warped
921,250,309,val,163,30,warped
922,263,310,val,163,31,warped
923,278,310,val,163,32,warped
924,296,310,val,163,33,warped
925,312,310,val,163,34,warped
926,330,312,val,163,35,warped
927,58,286,val,163,36,warped
928,88,294,val,163,38,warped
929,103,298,val,163,39,warped
930,118,297,val,163,40,warped
