,x,y,Set,Image,Point
808,264,128,val,162,228
809,272,131,val,162,229
810,284,134,val,162,230
811,296,138,val,162,231
812,312,140,val,162,232
813,331,144,val,162,233
814,53,107,val,162,234
815,69,109,val,162,235
816,87,109,val,162,236
817,102,110,val,162,237
818,115,108,val,162,238
819,128,109,val,162,239
820,148,109,val,162,240
821,168,106,val,162,241
822,221,111,val,162,244
823,242,113,val,162,245
824,262,113,val,162,246
825,271,114,val,162,247
826,284,114,val,162,248
827,296,115,val,162,249
828,312,119,val,162,250
829,331,119,val,162,251
830,53,93,val,162,252
831,70,91,val,162,253
832,87,90,val,162,254
833,102,94,val,162,255
834,119,94,val,162,256
835,133,95,val,162,257
836,149,93,val,162,258
837,171,88,val,162,259
838,219,95,val,162,262
839,240,98,val,162,263
840,256,98,val,162,264
841,271,98,val,162,265
842,283,102,val,162,266
843,297,101,val,162,267
844,312,101,val,162,268
845,330,101,val,162,269
846,52,79,val,162,270
847,69,75,val,162,271
848,88,78,val,162,272
849,103,79,val,162,273
850,121,81,val,162,274
851,133,81,val,162,275
852,150,79,val,162,276
853,169,72,val,162,277
854,217,80,val,162,280
855,236,83,val,162,281
856,254,82,val,162,282
857,269,83,val,162,283
858,284,86,val,162,284
859,299,85,val,162,285
860,312,85,val,162,286
861,332,84,val,162,287
862,56,70,val,162,288
863,70,62,val,162,289
864,87,65,val,162,290
865,105,66,val,162,291
866,119,67,val,162,292
867,131,66,val,162,293
868,147,63,val,162,294
869,162,56,val,162,295
870,212,66,val,162,298
871,235,66,val,162,299
872,251,64,val,162,300
873,267,68,val,162,301
874,283,70,val,162,302
875,299,69,val,162,303
876,314,67,val,162,304
877,335,67,val,162,305
878,56,59,val,162,306
879,88,53,val,162,308
880,106,52,val,162,309
881,120,52,val,162,310
882,132,51,val,162,311
883,147,50,val,162,312
884,212,50,val,162,316
885,233,51,val,162,317
886,266,50,val,162,319
887,283,53,val,162,320
888,297,51,val,162,321
889,314,52,val,162,322
890,335,53,val,162,323
891,55,326,val,163,0
892,68,327,val,163,1
893,82,327,val,163,2
894,97,330,val,163,3
895,110,331,val,163,4
896,124,330,val,163,5
897,137,329,val,163,6
898,158,330,val,163,7
899,180,329,val,163,8
900,199,324,val,163,9
901,219,318,val,163,10
902,236,325,val,163,11
903,250,332,val,163,12
904,271,334,val,163,13
905,288,333,val,163,14
906,302,334,val,163,15
907,314,333,val,163,16
908,328,330,val,163,17
909,53,311,val,163,18
910,68,307,val,163,19
911,83,308,val,163,20
912,96,312,val,163,21
913,112,313,val,163,22
914,126,313,val,163,23
915,138,312,val,163,24
916,159,310,val,163,25
917,181,310,val,163,26
918,199,304,val,163,27
919,216,299,val,163,28
920,236,310,val,163,29
921,255,312,val,163,30
922,273,316,val,163,31
923,286,316,val,163,32
924,300,316,val,163,33
925,314,311,val,163,34
926,329,309,val,163,35
927,51,294,val,163,36
928,79,293,val,163,38
929,96,298,val,163,39
930,115,297,val,163,40
931,128,296,val,163,41
932,142,294,val,163,42
933,162,293,val,163,43
934,182,293,val,163,44
935,201,283,val,163,45
936,216,283,val,163,46
937,235,292,val,163,47
938,252,296,val,163,48
939,272,297,val,163,49
940,287,296,val,163,50
941,300,295,val,163,51
942,315,296,val,163,52
943,328,295,val,163,53
944,100,281,val,163,57
945,116,280,val,163,58
946,131,279,val,163,59
947,147,275,val,163,60
948,164,275,val,163,61
949,183,273,val,163,62
950,200,267,val,163,63
951,215,266,val,163,64
952,233,277,val,163,65
953,251,280,val,163,66
954,271,278,val,163,67
955,285,278,val,163,68
956,299,278,val,163,69
957,315,279,val,163,70
958,329,278,val,163,71
959,53,273,val,163,72
960,69,267,val,163,73
961,86,266,val,163,74
962,103,266,val,163,75
963,118,263,val,163,76
964,133,261,val,163,77
965,149,257,val,163,78
966,165,258,val,163,79
967,183,256,val,163,80
968,198,251,val,163,81
969,216,252,val,163,82
970,233,258,val,163,83
971,252,262,val,163,84
972,270,261,val,163,85
973,284,262,val,163,86
974,299,261,val,163,87
975,313,263,val,163,88
976,329,265,val,163,89
977,54,254,val,163,90
978,70,250,val,163,91
979,87,249,val,163,92
980,102,247,val,163,93
981,119,244,val,163,94
982,134,244,val,163,95
983,149,241,val,163,96
984,164,245,val,163,97
985,181,239,val,163,98
986,200,233,val,163,99
987,215,235,val,163,100
988,234,243,val,163,101
989,251,246,val,163,102
990,266,244,val,163,103
991,284,247,val,163,104
992,298,246,val,163,105
993,313,248,val,163,106
994,329,247,val,163,107
995,52,237,val,163,108
996,70,234,val,163,109
997,87,233,val,163,110
998,104,234,val,163,111
999,120,236,val,163,112
1000,133,234,val,163,113
1001,148,230,val,163,114
1002,164,227,val,163,115
1003,182,219,val,163,116
1004,200,214,val,163,117
1005,217,217,val,163,118
1006,235,226,val,163,119
1007,250,232,val,163,120
1008,266,232,val,163,121
1009,284,232,val,163,122
1010,297,232,val,163,123
1011,313,233,val,163,124
1012,329,233,val,163,125
1013,53,225,val,163,126
1014,70,222,val,163,127
1015,86,220,val,163,128
1016,103,219,val,163,129
1017,120,217,val,163,130
1018,134,212,val,163,131
1019,148,212,val,163,132
1020,164,207,val,163,133
1021,183,202,val,163,134
1022,219,202,val,163,136
1023,236,209,val,163,137
1024,252,214,val,163,138
1025,265,217,val,163,139
1026,283,221,val,163,140
1027,297,221,val,163,141
1028,312,218,val,163,142
1029,330,220,val,163,143
1030,53,201,val,163,144
1031,71,200,val,163,145
1032,87,200,val,163,146
1033,103,197,val,163,147
1034,120,196,val,163,148
1035,133,198,val,163,149
1036,147,196,val,163,150
1037,163,193,val,163,151
1038,184,185,val,163,152
1039,220,187,val,163,154
1040,237,192,val,163,155
1041,254,196,val,163,156
1042,266,202,val,163,157
1043,281,205,val,163,158
1044,299,205,val,163,159
1045,312,206,val,163,160
1046,329,208,val,163,161
1047,54,182,val,163,162
1048,72,184,val,163,163
1049,87,181,val,163,164
1050,105,182,val,163,165
1051,120,183,val,163,166
1052,131,180,val,163,167
1053,146,179,val,163,168
1054,163,173,val,163,169
1055,184,165,val,163,170
1056,224,169,val,163,172
1057,239,176,val,163,173
1058,256,179,val,163,174
1059,267,184,val,163,175
1060,281,187,val,163,176
1061,296,189,val,163,177
1062,313,192,val,163,178
1063,329,194,val,163,179
1064,54,164,val,163,180
1065,70,165,val,163,181
1066,87,164,val,163,182
1067,104,165,val,163,183
1068,118,164,val,163,184
1069,130,163,val,163,185
1070,146,162,val,163,186
1071,164,155,val,163,187
1072,182,147,val,163,188
1073,225,150,val,163,190
1074,240,156,val,163,191
1075,259,163,val,163,192
1076,268,167,val,163,193
1077,281,169,val,163,194
1078,297,172,val,163,195
1079,312,174,val,163,196
1080,331,177,val,163,197
1081,54,146,val,163,198
1082,70,148,val,163,199
1083,87,148,val,163,200
1084,103,143,val,163,201
1085,115,142,val,163,202
1086,127,142,val,163,203
1087,146,141,val,163,204
1088,163,136,val,163,205
1089,182,128,val,163,206
1090,224,136,val,163,208
1091,240,143,val,163,209
1092,259,144,val,163,210
1093,269,147,val,163,211
1094,282,151,val,163,212
1095,296,156,val,163,213
1096,312,157,val,163,214
1097,331,162,val,163,215
1098,55,122,val,163,216
1099,72,124,val,163,217
1100,88,124,val,163,218
1101,102,121,val,163,219
1102,116,123,val,163,220
1103,125,124,val,163,221
1104,145,125,val,163,222
1105,163,120,val,163,223
1106,221,123,val,163,226
1107,240,125,val,163,227
1108,257,128,val,163,228
1109,268,131,val,163,229
1110,283,134,val,163,230
1111,297,140,val,163,231
1112,312,140,val,163,232
1113,332,144,val,163,233
1114,54,102,val,163,234
1115,70,106,val,163,235
1116,88,108,val,163,236
1117,102,108,val,163,237
1118,115,106,val,163,238
1119,124,108,val,163,239
1120,143,108,val,163,240
1121,164,102,val,163,241
1122,218,109,val,163,244
1123,237,111,val,163,245
1124,253,112,val,163,246
1125,268,114,val,163,247
1126,282,116,val,163,248
1127,298,119,val,163,249
1128,312,121,val,163,250
1129,331,120,val,163,251
1130,55,92,val,163,252
1131,69,89,val,163,253
1132,88,89,val,163,254
1133,103,92,val,163,255
1134,117,93,val,163,256
1135,127,94,val,163,257
1136,145,93,val,163,258
1137,166,88,val,163,259
1138,217,94,val,163,262
1139,235,96,val,163,263
1140,250,97,val,163,264
1141,268,99,val,163,265
1142,282,100,val,163,266
1143,298,102,val,163,267
1144,313,103,val,163,268
1145,331,100,val,163,269
1146,55,78,val,163,270
1147,69,74,val,163,271
1148,88,75,val,163,272
1149,104,80,val,163,273
1150,117,79,val,163,274
