,x,y,Set,Image,Point
274,205,73,val,160,298
275,224,71,val,160,299
276,237,64,val,160,300
277,255,69,val,160,301
278,272,70,val,160,302
279,291,70,val,160,303
280,307,70,val,160,304
281,324,66,val,160,305
282,58,60,val,160,306
283,85,58,val,160,308
284,101,58,val,160,309
285,114,57,val,160,310
286,127,56,val,160,311
287,146,58,val,160,312
288,202,58,val,160,316
289,221,55,val,160,317
290,251,54,val,160,319
291,272,55,val,160,320
292,290,54,val,160,321
293,308,53,val,160,322
294,324,50,val,160,323
295,55,333,val,161,0
296,74,331,val,161,1
297,92,330,val,161,2
298,107,334,val,161,3
299,123,336,val,161,4
300,140,336,val,161,5
301,154,336,val,161,6
302,172,339,val,161,7
303,195,341,val,161,8
304,208,339,val,161,9
305,223,336,val,161,10
306,240,335,val,161,11
307,258,334,val,161,12
308,274,333,val,161,13
309,284,330,val,161,14
310,296,330,val,161,15
311,312,327,val,161,16
312,330,326,val,161,17
313,55,319,val,161,18
314,75,312,val,161,19
315,93,315,val,161,20
316,108,317,val,161,21
317,125,318,val,161,22
318,140,319,val,161,23
319,156,320,val,161,24
320,174,324,val,161,25
321,192,324,val,161,26
322,207,322,val,161,27
323,222,319,val,161,28
324,239,321,val,161,29
325,256,319,val,161,30
326,272,317,val,161,31
327,285,314,val,161,32
328,298,309,val,161,33
329,315,304,val,161,34
330,331,301,val,161,35
331,57,304,val,161,36
332,91,304,val,161,38
333,107,306,val,161,39
334,124,305,val,161,40
335,139,305,val,161,41
336,156,306,val,161,42
337,174,309,val,161,43
338,191,310,val,161,44
339,206,307,val,161,45
340,220,301,val,161,46
341,237,304,val,161,47
342,254,300,val,161,48
343,271,298,val,161,49
344,283,294,val,161,50
345,299,289,val,161,51
346,315,286,val,161,52
347,331,283,val,161,53
348,105,292,val,161,57
349,121,291,val,161,58
350,138,292,val,161,59
351,155,294,val,161,60
352,174,296,val,161,61
353,190,297,val,161,62
354,203,290,val,161,63
355,218,287,val,161,64
356,236,287,val,161,65
357,252,282,val,161,66
358,268,279,val,161,67
359,282,276,val,161,68
360,298,272,val,161,69
361,315,267,val,161,70
362,330,263,val,161,71
363,56,291,val,161,72
364,71,288,val,161,73
365,88,284,val,161,74
366,105,278,val,161,75
367,122,277,val,161,76
368,139,278,val,161,77
369,154,281,val,161,78
370,172,282,val,161,79
371,188,280,val,161,80
372,203,273,val,161,81
373,217,272,val,161,82
374,236,271,val,161,83
375,253,267,val,161,84
376,267,263,val,161,85
377,283,260,val,161,86
378,298,257,val,161,87
379,314,250,val,161,88
380,329,248,val,161,89
381,54,274,val,161,90
382,71,271,val,161,91
383,89,267,val,161,92
384,106,265,val,161,93
385,121,265,val,161,94
386,139,263,val,161,95
387,153,265,val,161,96
388,170,264,val,161,97
389,187,263,val,161,98
390,202,252,val,161,99
391,217,254,val,161,100
392,234,258,val,161,101
393,252,253,val,161,102
394,266,249,val,161,103
395,282,245,val,161,104
396,300,241,val,161,105
397,312,235,val,161,106
398,329,234,val,161,107
399,55,257,val,161,108
400,71,256,val,161,109
401,88,254,val,161,110
402,104,253,val,161,111
403,120,251,val,161,112
404,136,248,val,161,113
405,150,246,val,161,114
406,169,243,val,161,115
407,185,241,val,161,116
408,216,235,val,161,118
409,235,241,val,161,119
410,252,239,val,161,120
411,266,234,val,161,121
412,282,231,val,161,122
413,297,226,val,161,123
414,314,222,val,161,124
415,328,219,val,161,125
416,56,242,val,161,126
417,72,241,val,161,127
418,88,236,val,161,128
419,103,233,val,161,129
420,119,228,val,161,130
421,134,225,val,161,131
422,151,225,val,161,132
423,168,224,val,161,133
424,184,223,val,161,134
425,234,220,val,161,137
426,251,218,val,161,138
427,265,218,val,161,139
428,282,216,val,161,140
429,297,213,val,161,141
430,314,210,val,161,142
431,329,207,val,161,143
432,55,213,val,161,144
433,70,211,val,161,145
434,87,211,val,161,146
435,103,210,val,161,147
436,119,209,val,161,148
437,134,205,val,161,149
438,150,204,val,161,150
439,168,205,val,161,151
440,184,201,val,161,152
441,215,206,val,161,154
442,233,200,val,161,155
443,251,200,val,161,156
444,265,200,val,161,157
445,281,198,val,161,158
446,296,198,val,161,159
447,312,195,val,161,160
448,328,194,val,161,161
449,55,193,val,161,162
450,71,193,val,161,163
451,88,193,val,161,164
452,102,191,val,161,165
453,118,192,val,161,166
454,134,189,val,161,167
455,151,187,val,161,168
456,167,184,val,161,169
457,183,181,val,161,170
458,213,183,val,161,172
459,232,182,val,161,173
460,249,182,val,161,174
461,265,180,val,161,175
462,280,182,val,161,176
463,296,182,val,161,177
464,312,180,val,161,178
465,327,178,val,161,179
466,57,176,val,161,180
467,73,175,val,161,181
468,87,175,val,161,182
469,103,173,val,161,183
470,119,172,val,161,184
471,135,171,val,161,185
472,151,170,val,161,186
473,166,167,val,161,187
474,211,166,val,161,190
475,230,164,val,161,191
476,248,162,val,161,192
477,263,163,val,161,193
478,279,164,val,161,194
479,296,164,val,161,195
480,313,163,val,161,196
481,327,161,val,161,197
482,57,158,val,161,198
483,72,157,val,161,199
484,88,156,val,161,200
485,104,155,val,161,201
486,119,153,val,161,202
487,134,152,val,161,203
488,148,151,val,161,204
489,165,150,val,161,205
490,208,147,val,161,208
491,230,145,val,161,209
492,248,145,val,161,210
493,263,146,val,161,211
494,279,146,val,161,212
495,296,147,val,161,213
496,312,145,val,161,214
497,328,144,val,161,215
498,56,139,val,161,216
499,72,137,val,161,217
500,88,135,val,161,218
501,103,135,val,161,219
502,118,134,val,161,220
503,133,135,val,161,221
504,150,138,val,161,222
505,164,137,val,161,223
506,209,135,val,161,226
507,229,128,val,161,227
508,247,127,val,161,228
509,261,127,val,161,229
510,279,129,val,161,230
511,296,130,val,161,231
512,310,130,val,161,232
513,327,128,val,161,233
514,56,120,val,161,234
515,72,119,val,161,235
516,88,119,val,161,236
517,103,119,val,161,237
518,118,119,val,161,238
519,132,121,val,161,239
520,148,125,val,161,240
521,164,124,val,161,241
522,209,121,val,161,244
523,229,117,val,161,245
524,246,114,val,161,246
525,259,110,val,161,247
526,278,112,val,161,248
527,293,114,val,161,249
528,310,114,val,161,250
529,325,114,val,161,251
530,57,105,val,161,252
531,72,102,val,161,253
532,89,102,val,161,254
533,103,103,val,161,255
534,117,105,val,161,256
535,131,107,val,161,257
536,147,108,val,161,258
537,162,107,val,161,259
538,208,107,val,161,262
539,228,103,val,161,263
540,244,100,val,161,264
541,259,97,val,161,265
542,275,99,val,161,266
543,292,98,val,161,267
544,309,99,val,161,268
545,325,98,val,161,269
546,55,88,val,161,270
547,74,88,val,161,271
548,88,87,val,161,272
549,102,88,val,161,273
550,115,89,val,161,274
551,129,91,val,161,275
552,146,93,val,161,276
553,161,91,val,161,277
554,206,93,val,161,280
555,226,88,val,161,281
556,242,85,val,161,282
557,256,85,val,161,283
558,272,86,val,161,284
559,292,86,val,161,285
560,308,85,val,161,286
561,325,82,val,161,287
562,57,76,val,161,288
563,73,69,val,161,289
564,87,73,val,161,290
565,102,73,val,161,291
566,114,74,val,161,292
567,128,75,val,161,293
568,145,75,val,161,294
569,161,71,val,161,295
570,206,76,val,161,298
571,225,72,val,161,299
572,238,66,val,161,300
573,254,68,val,161,301
574,270,71,val,161,302
575,290,71,val,161,303
576,307,70,val,161,304
577,325,67,val,161,305
578,57,61,val,161,306
579,85,58,val,161,308
580,102,58,val,161,309
581,114,58,val,161,310
582,126,57,val,161,311
583,144,57,val,161,312
584,202,60,val,161,316
585,223,56,val,161,317
586,251,53,val,161,319
587,270,56,val,161,320
588,289,54,val,161,321
589,306,54,val,161,322
590,325,49,val,161,323
591,54,331,val,162,0
592,75,331,val,162,1
593,91,330,val,162,2
594,106,334,val,162,3
595,120,335,val,162,4
596,137,334,val,162,5
597,151,335,val,162,6
598,169,339,val,162,7
599,191,341,val,162,8
600,207,338,val,162,9
601,221,335,val,162,10
602,240,334,val,162,11
603,257,332,val,162,12
604,273,332,val,162,13
605,283,329,val,162,14
606,295,329,val,162,15
607,311,328,val,162,16
608,329,325,val,162,17
609,54,317,val,162,18
610,74,311,val,162,19
611,92,315,val,162,20
612,107,317,val,162,21
613,123,318,val,162,22
614,137,318,val,162,23
615,152,317,val,162,24
616,172,323,val,162,25
617,189,324,val,162,26
618,206,322,val,162,27
619,221,318,val,162,28
620,239,320,val,162,29
621,257,317,val,162,30
622,272,314,val,162,31
623,285,312,val,162,32
624,297,309,val,162,33
625,312,305,val,162,34
626,331,302,val,162,35
627,55,302,val,162,36
628,91,303,val,162,38
629,107,304,val,162,39
630,123,303,val,162,40
631,139,303,val,162,41
632,155,304,val,162,42
633,173,306,val,162,43
634,189,308,val,162,44
635,204,304,val,162,45
636,218,302,val,162,46
637,235,303,val,162,47
638,254,300,val,162,48
639,271,295,val,162,49
640,282,293,val,162,50
641,298,289,val,162,51
642,313,285,val,162,52
643,330,283,val,162,53
644,105,291,val,162,57
645,122,289,val,162,58
646,139,290,val,162,59
647,155,291,val,162,60
648,173,292,val,162,61
649,188,293,val,162,62
650,203,289,val,162,63
651,216,285,val,162,64
652,234,287,val,162,65
653,252,281,val,162,66
654,268,277,val,162,67
655,283,274,val,162,68
656,298,271,val,162,69
657,315,267,val,162,70
658,330,264,val,162,71
659,54,286,val,162,72
660,73,286,val,162,73
661,88,282,val,162,74
662,104,278,val,162,75
663,122,275,val,162,76
664,138,276,val,162,77
665,154,276,val,162,78
666,171,277,val,162,79
667,188,276,val,162,80
668,201,273,val,162,81
669,215,271,val,162,82
670,234,271,val,162,83
671,252,265,val,162,84
672,268,261,val,162,85
673,283,258,val,162,86
674,298,255,val,162,87
675,313,250,val,162,88
676,330,248,val,162,89
677,54,272,val,162,90
678,72,269,val,162,91
679,89,268,val,162,92
680,105,264,val,162,93
681,121,263,val,162,94
682,137,262,val,162,95
683,153,262,val,162,96
684,169,261,val,162,97
685,186,259,val,162,98
686,201,255,val,162,99
687,215,254,val,162,100
688,233,255,val,162,101
689,251,251,val,162,102
690,266,246,val,162,103
691,282,243,val,162,104
692,298,239,val,162,105
693,313,236,val,162,106
694,329,232,val,162,107
695,53,255,val,162,108
696,71,254,val,162,109
697,89,252,val,162,110
698,104,250,val,162,111
699,120,249,val,162,112
700,136,245,val,162,113
701,150,243,val,162,114
702,168,241,val,162,115
703,185,239,val,162,116
704,200,236,val,162,117
705,216,238,val,162,118
706,235,237,val,162,119
707,251,236,val,162,120
708,266,231,val,162,121
709,282,229,val,162,122
710,297,225,val,162,123
711,314,221,val,162,124
712,328,218,val,162,125
713,56,240,val,162,126
714,73,237,val,162,127
715,89,234,val,162,128
716,104,229,val,162,129
717,120,227,val,162,130
718,134,224,val,162,131
719,149,224,val,162,132
720,168,224,val,162,133
721,184,221,val,162,134
722,214,222,val,162,136
723,234,219,val,162,137
724,250,215,val,162,138
725,266,215,val,162,139
726,282,214,val,162,140
727,298,212,val,162,141
728,313,208,val,162,142
729,328,204,val,162,143
730,54,211,val,162,144
731,71,211,val,162,145
732,87,211,val,162,146
733,102,209,val,162,147
734,118,207,val,162,148
735,133,204,val,162,149
736,149,205,val,162,150
737,168,205,val,162,151
738,183,201,val,162,152
739,215,203,val,162,154
740,234,198,val,162,155
741,250,199,val,162,156
742,265,198,val,162,157
743,281,196,val,162,158
744,296,196,val,162,159
745,312,193,val,162,160
746,328,192,val,162,161
747,55,190,val,162,162
748,71,192,val,162,163
749,87,191,val,162,164
750,102,190,val,162,165
751,118,191,val,162,166
752,133,188,val,162,167
753,150,186,val,162,168
754,167,183,val,162,169
755,183,180,val,162,170
756,214,182,val,162,172
757,234,181,val,162,173
758,249,180,val,162,174
759,264,179,val,162,175
760,279,180,val,162,176
761,296,181,val,162,177
762,313,178,val,162,178
763,327,176,val,162,179
764,56,175,val,162,180
765,71,176,val,162,181
766,87,174,val,162,182
767,103,172,val,162,183
768,118,170,val,162,184
769,134,170,val,162,185
770,150,169,val,162,186
771,165,166,val,162,187
772,181,160,val,162,188
773,212,166,val,162,190
774,231,163,val,162,191
775,250,161,val,162,192
776,264,163,val,162,193
777,279,164,val,162,194
778,295,162,val,162,195
779,312,161,val,162,196
780,329,157,val,162,197
781,56,156,val,162,198
782,71,157,val,162,199
783,88,155,val,162,200
784,102,153,val,162,201
785,119,152,val,162,202
786,132,151,val,162,203
787,148,150,val,162,204
788,165,147,val,162,205
789,179,146,val,162,206
790,210,147,val,162,208
791,231,145,val,162,209
792,249,144,val,162,210
793,263,145,val,162,211
794,279,145,val,162,212
795,296,144,val,162,213
796,312,143,val,162,214
797,327,141,val,162,215
798,56,138,val,162,216
799,71,137,val,162,217
800,87,136,val,162,218
801,102,135,val,162,219
802,118,134,val,162,220
803,132,135,val,162,221
804,148,136,val,162,222
805,163,135,val,162,223
806,210,135,val,162,226
807,230,127,val,162,227
808,248,125,val,162,228
809,262,125,val,162,229
810,280,127,val,162,230
811,296,127,val,162,231
812,311,128,val,162,232
813,326,125,val,162,233
814,56,121,val,162,234
815,72,120,val,162,235
816,87,119,val,162,236
817,103,119,val,162,237
818,117,119,val,162,238
819,131,121,val,162,239
820,146,123,val,162,240
821,163,122,val,162,241
822,209,120,val,162,244
823,229,115,val,162,245
824,247,112,val,162,246
825,260,108,val,162,247
826,279,109,val,162,248
827,294,112,val,162,249
828,310,111,val,162,250
829,326,111,val,162,251
830,57,105,val,162,252
831,72,101,val,162,253
832,88,103,val,162,254
833,102,104,val,162,255
834,116,104,val,162,256
835,129,106,val,162,257
836,146,107,val,162,258
837,162,106,val,162,259
838,208,107,val,162,262
839,228,103,val,162,263
840,244,98,val,162,264
841,259,96,val,162,265
842,276,97,val,162,266
843,294,97,val,162,267
844,309,99,val,162,268
845,326,96,val,162,269
846,56,88,val,162,270
847,72,87,val,162,271
848,87,88,val,162,272
849,101,88,val,162,273
850,115,88,val,162,274
851,128,90,val,162,275
852,145,91,val,162,276
853,160,89,val,162,277
854,207,92,val,162,280
855,226,88,val,162,281
856,243,85,val,162,282
857,256,85,val,162,283
858,273,86,val,162,284
859,292,86,val,162,285
860,309,84,val,162,286
861,327,82,val,162,287
862,57,76,val,162,288
863,72,69,val,162,289
864,86,73,val,162,290
865,101,72,val,162,291
866,113,73,val,162,292
867,127,74,val,162,293
868,144,73,val,162,294
869,161,70,val,162,295
870,205,77,val,162,298
871,224,71,val,162,299
872,238,66,val,162,300
873,255,69,val,162,301
874,271,71,val,162,302
875,291,72,val,162,303
876,308,69,val,162,304
877,325,67,val,162,305
878,56,62,val,162,306
879,83,57,val,162,308
880,100,57,val,162,309
881,113,57,val,162,310
882,125,56,val,162,311
883,143,56,val,162,312
884,204,59,val,162,316
885,223,55,val,162,317
886,251,54,val,162,319
887,271,54,val,162,320
888,290,55,val,162,321
889,307,54,val,162,322
890,326,51,val,162,323
891,55,332,val,163,0
892,76,332,val,163,1
893,91,335,val,163,2
894,105,336,val,163,3
895,121,336,val,163,4
896,136,335,val,163,5
897,151,334,val,163,6
898,169,338,val,163,7
899,189,339,val,163,8
900,206,336,val,163,9
901,220,335,val,163,10
902,239,333,val,163,11
903,254,332,val,163,12
904,270,333,val,163,13
905,281,329,val,163,14
906,294,329,val,163,15
907,310,328,val,163,16
908,327,326,val,163,17
909,58,316,val,163,18
910,74,314,val,163,19
911,92,317,val,163,20
912,107,319,val,163,21
913,123,318,val,163,22
914,137,317,val,163,23
915,152,317,val,163,24
916,171,320,val,163,25
917,189,322,val,163,26
918,204,321,val,163,27
919,219,315,val,163,28
920,239,318,val,163,29
921,256,315,val,163,30
922,271,314,val,163,31
923,284,310,val,163,32
924,296,307,val,163,33
925,313,304,val,163,34
926,330,302,val,163,35
927,57,304,val,163,36
928,89,306,val,163,38
929,105,308,val,163,39
930,123,305,val,163,40
931,137,304,val,163,41
932,153,305,val,163,42
933,171,308,val,163,43
934,188,308,val,163,44
935,204,304,val,163,45
936,218,300,val,163,46
937,235,299,val,163,47
938,255,296,val,163,48
939,269,295,val,163,49
940,281,291,val,163,50
941,298,286,val,163,51
942,314,286,val,163,52
943,329,283,val,163,53
944,105,293,val,163,57
945,121,290,val,163,58
946,137,291,val,163,59
947,153,291,val,163,60
948,171,293,val,163,61
949,188,293,val,163,62
950,203,288,val,163,63
951,217,286,val,163,64
952,235,283,val,163,65
953,252,278,val,163,66
954,267,275,val,163,67
955,282,273,val,163,68
956,297,269,val,163,69
957,314,266,val,163,70
958,329,262,val,163,71
959,54,291,val,163,72
960,72,290,val,163,73
961,88,285,val,163,74
962,105,279,val,163,75
963,121,276,val,163,76
964,137,276,val,163,77
965,153,275,val,163,78
966,170,277,val,163,79
967,187,275,val,163,80
968,203,273,val,163,81
969,217,270,val,163,82
970,234,267,val,163,83
971,252,263,val,163,84
972,267,259,val,163,85
973,282,256,val,163,86
974,297,253,val,163,87
975,314,250,val,163,88
976,332,246,val,163,89
977,54,275,val,163,90
978,72,273,val,163,91
979,89,269,val,163,92
980,105,266,val,163,93
981,121,261,val,163,94
982,136,262,val,163,95
983,151,261,val,163,96
984,169,261,val,163,97
985,186,258,val,163,98
986,202,254,val,163,99
987,217,254,val,163,100
988,236,252,val,163,101
989,252,248,val,163,102
990,267,244,val,163,103
991,281,241,val,163,104
992,298,237,val,163,105
993,314,235,val,163,106
994,328,230,val,163,107
995,53,260,val,163,108
996,70,259,val,163,109
997,89,255,val,163,110
998,104,253,val,163,111
999,120,250,val,163,112
1000,135,247,val,163,113
1001,149,243,val,163,114
1002,168,240,val,163,115
1003,184,239,val,163,116
1004,202,236,val,163,117
1005,216,238,val,163,118
1006,236,235,val,163,119
1007,252,234,val,163,120
1008,268,229,val,163,121
1009,282,226,val,163,122
1010,298,224,val,163,123
1011,314,221,val,163,124
1012,327,217,val,163,125
1013,56,245,val,163,126
1014,73,242,val,163,127
1015,89,237,val,163,128
1016,104,231,val,163,129
1017,118,226,val,163,130
1018,134,223,val,163,131
1019,150,224,val,163,132
1020,168,222,val,163,133
1021,185,221,val,163,134
1022,216,219,val,163,136
1023,236,217,val,163,137
1024,251,213,val,163,138
1025,265,212,val,163,139
1026,281,212,val,163,140
1027,297,209,val,163,141
1028,313,206,val,163,142
1029,327,201,val,163,143
1030,55,212,val,163,144
1031,72,212,val,163,145
1032,87,211,val,163,146
1033,102,209,val,163,147
1034,118,206,val,163,148
1035,133,204,val,163,149
1036,150,204,val,163,150
1037,168,203,val,163,151
1038,184,200,val,163,152
1039,215,202,val,163,154
1040,234,198,val,163,155
1041,252,197,val,163,156
1042,266,196,val,163,157
1043,281,195,val,163,158
1044,297,193,val,163,159
1045,312,190,val,163,160
1046,329,187,val,163,161
1047,55,192,val,163,162
1048,71,193,val,163,163
1049,87,192,val,163,164
1050,103,191,val,163,165
1051,118,189,val,163,166
1052,134,187,val,163,167
1053,152,186,val,163,168
1054,167,182,val,163,169
1055,182,180,val,163,170
1056,214,181,val,163,172
1057,234,180,val,163,173
1058,251,179,val,163,174
1059,266,177,val,163,175
1060,279,178,val,163,176
1061,297,179,val,163,177
1062,313,176,val,163,178
1063,327,173,val,163,179
1064,56,177,val,163,180
1065,72,175,val,163,181
1066,88,173,val,163,182
1067,103,171,val,163,183
1068,119,170,val,163,184
1069,134,169,val,163,185
1070,150,169,val,163,186
1071,166,164,val,163,187
1072,181,158,val,163,188
1073,212,165,val,163,190
1074,233,162,val,163,191
1075,252,160,val,163,192
1076,265,162,val,163,193
1077,280,161,val,163,194
1078,296,161,val,163,195
1079,313,159,val,163,196
1080,328,155,val,163,197
1081,57,157,val,163,198
1082,72,156,val,163,199
1083,88,156,val,163,200
1084,104,153,val,163,201
1085,120,151,val,163,202
1086,133,150,val,163,203
1087,149,150,val,163,204
1088,165,146,val,163,205
1089,179,143,val,163,206
1090,210,146,val,163,208
1091,232,145,val,163,209
1092,250,143,val,163,210
1093,266,144,val,163,211
1094,280,143,val,163,212
1095,297,144,val,163,213
1096,311,143,val,163,214
1097,326,140,val,163,215
1098,56,138,val,163,216
1099,72,136,val,163,217
1100,88,136,val,163,218
1101,103,133,val,163,219
1102,120,132,val,163,220
1103,133,134,val,163,221
1104,149,137,val,163,222
1105,164,133,val,163,223
1106,209,134,val,163,226
1107,230,126,val,163,227
1108,249,125,val,163,228
1109,264,125,val,163,229
1110,280,127,val,163,230
1111,297,127,val,163,231
1112,311,128,val,163,232
1113,326,124,val,163,233
1114,56,121,val,163,234
1115,73,119,val,163,235
1116,89,119,val,163,236
1117,104,117,val,163,237
1118,118,118,val,163,238
1119,132,120,val,163,239
1120,148,122,val,163,240
1121,163,121,val,163,241
1122,209,120,val,163,244
1123,230,115,val,163,245
1124,249,112,val,163,246
1125,262,109,val,163,247
1126,278,109,val,163,248
1127,295,111,val,163,249
1128,311,111,val,163,250
1129,326,110,val,163,251
1130,57,104,val,163,252
1131,72,100,val,163,253
1132,89,103,val,163,254
1133,103,104,val,163,255
1134,117,104,val,163,256
1135,130,107,val,163,257
1136,145,106,val,163,258
1137,161,106,val,163,259
1138,209,109,val,163,262
1139,229,102,val,163,263
1140,245,98,val,163,264
1141,260,95,val,163,265
1142,277,98,val,163,266
1143,294,97,val,163,267
1144,310,97,val,163,268
1145,326,95,val,163,269
1146,57,88,val,163,270
1147,72,86,val,163,271
1148,87,87,val,163,272
1149,102,89,val,163,273
1150,115,89,val,163,274
