,x,y,Set,Image,Point,Type
81,267,261,val,160,85,warped
82,283,261,val,160,86,warped
83,299,261,val,160,87,warped
84,316,261,val,160,88,warped
85,333,259,val,160,89,warped
86,58,266,val,160,90,warped
87,75,265,val,160,91,warped
88,92,262,val,160,92,warped
89,110,261,val,160,93,warped
90,126,261,val,160,94,warped
91,141,261,val,160,95,warped
92,155,259,val,160,96,warped
93,169,255,val,160,97,warped
94,182,252,val,160,98,warped
95,198,239,val,160,99,warped
96,216,241,val,160,100,warped
97,234,246,val,160,101,warped
98,249,246,val,160,102,warped
99,266,244,val,160,103,warped
100,283,245,val,160,104,warped
101,299,245,val,160,105,warped
102,316,244,val,160,106,warped
103,333,243,val,160,107,warped
104,57,246,val,160,108,warped
105,75,246,val,160,109,warped
106,92,244,val,160,110,warped
107,109,244,val,160,111,warped
108,124,244,val,160,112,warped
109,141,243,val,160,113,warped
110,155,241,val,160,114,warped
111,169,239,val,160,115,warped
112,183,237,val,160,116,warped
113,213,225,val,160,118,warped
114,234,231,val,160,119,warped
115,250,230,val,160,120,warped
116,266,228,val,160,121,warped
117,283,228,val,160,122,warped
118,300,228,val,160,123,warped
119,315,228,val,160,124,warped
120,332,227,val,160,125,warped
121,57,229,val,160,126,warped
122,75,226,val,160,127,warped
123,92,225,val,160,128,warped
124,108,225,val,160,129,warped
125,124,227,val,160,130,warped
126,141,227,val,160,131,warped
127,156,225,val,160,132,warped
128,170,224,val,160,133,warped
129,182,220,val,160,134,warped
130,233,217,val,160,137,warped
131,249,214,val,160,138,warped
132,265,213,val,160,139,warped
133,282,212,val,160,140,warped
134,299,212,val,160,141,warped
135,317,211,val,160,142,warped
136,333,211,val,160,143,warped
137,56,209,val,160,144,warped
138,75,209,val,160,145,warped
139,92,210,val,160,146,warped
140,108,212,val,160,147,warped
141,125,212,val,160,148,warped
142,142,211,val,160,149,warped
143,156,211,val,160,150,warped
144,170,210,val,160,151,warped
145,186,207,val,160,152,warped
146,216,207,val,160,154,warped
147,234,203,val,160,155,warped
148,250,201,val,160,156,warped
149,267,200,val,160,157,warped
150,282,198,val,160,158,warped
151,300,199,val,160,159,warped
152,316,196,val,160,160,warped
153,331,195,val,160,161,warped
154,57,194,val,160,162,warped
155,75,194,val,160,163,warped
156,93,196,val,160,164,warped
157,110,197,val,160,165,warped
158,126,198,val,160,166,warped
159,141,198,val,160,167,warped
160,156,197,val,160,168,warped
161,171,195,val,160,169,warped
162,186,189,val,160,170,warped
163,218,192,val,160,172,warped
164,235,191,val,160,173,warped
165,252,188,val,160,174,warped
166,267,186,val,160,175,warped
167,283,185,val,160,176,warped
168,301,184,val,160,177,warped
169,317,182,val,160,178,warped
170,332,181,val,160,179,warped
171,56,179,val,160,180,warped
172,76,179,val,160,181,warped
173,93,181,val,160,182,warped
174,109,182,val,160,183,warped
175,125,181,val,160,184,warped
176,140,179,val,160,185,warped
177,155,178,val,160,186,warped
178,169,177,val,160,187,warped
179,217,177,val,160,190,warped
180,236,176,val,160,191,warped
181,252,174,val,160,192,warped
182,269,173,val,160,193,warped
183,284,173,val,160,194,warped
184,303,171,val,160,195,warped
185,316,168,val,160,196,warped
186,331,168,val,160,197,warped
187,56,162,val,160,198,warped
188,75,162,val,160,199,warped
189,94,163,val,160,200,warped
190,110,164,val,160,201,warped
191,125,162,val,160,202,warped
192,140,161,val,160,203,warped
193,155,160,val,160,204,warped
194,168,159,val,160,205,warped
195,216,162,val,160,208,warped
196,234,160,val,160,209,warped
197,251,159,val,160,210,warped
198,268,158,val,160,211,warped
199,286,158,val,160,212,warped
200,301,158,val,160,213,warped
201,316,154,val,160,214,warped
202,330,153,val,160,215,warped
203,57,145,val,160,216,warped
204,75,144,val,160,217,warped
205,93,145,val,160,218,warped
206,110,144,val,160,219,warped
207,125,145,val,160,220,warped
208,140,143,val,160,221,warped
209,154,142,val,160,222,warped
210,167,141,val,160,223,warped
211,215,146,val,160,226,warped
212,233,145,val,160,227,warped
213,251,143,val,160,228,warped
214,268,142,val,160,229,warped
215,285,144,val,160,230,warped
216,301,143,val,160,231,warped
217,316,139,val,160,232,warped
218,330,138,val,160,233,warped
219,57,127,val,160,234,warped
220,75,127,val,160,235,warped
221,93,128,val,160,236,warped
222,109,126,val,160,237,warped
223,123,125,val,160,238,warped
224,138,124,val,160,239,warped
225,152,125,val,160,240,warped
226,167,124,val,160,241,warped
227,216,132,val,160,244,warped
228,233,129,val,160,245,warped
229,249,127,val,160,246,warped
230,267,126,val,160,247,warped
231,285,127,val,160,248,warped
232,300,127,val,160,249,warped
233,316,123,val,160,250,warped
234,330,124,val,160,251,warped
235,57,112,val,160,252,warped
236,76,111,val,160,253,warped
237,93,109,val,160,254,warped
238,107,107,val,160,255,warped
239,122,106,val,160,256,warped
240,136,105,val,160,257,warped
241,151,106,val,160,258,warped
242,166,107,val,160,259,warped
243,215,116,val,160,262,warped
244,232,112,val,160,263,warped
245,249,110,val,160,264,warped
246,267,108,val,160,265,warped
247,285,109,val,160,266,warped
248,299,109,val,160,267,warped
249,314,106,val,160,268,warped
250,330,107,val,160,269,warped
251,57,96,val,160,270,warped
252,74,92,val,160,271,warped
253,92,92,val,160,272,warped
254,106,89,val,160,273,warped
255,121,89,val,160,274,warped
256,135,89,val,160,275,warped
257,149,89,val,160,276,warped
258,166,89,val,160,277,warped
259,214,100,val,160,280,warped
260,232,96,val,160,281,warped
261,248,93,val,160,282,warped
262,266,91,val,160,283,warped
263,285,94,val,160,284,warped
264,300,91,val,160,285,warped
265,315,87,val,160,286,warped
266,331,90,val,160,287,warped
267,56,82,val,160,288,warped
268,74,75,val,160,289,warped
269,89,76,val,160,290,warped
270,104,73,val,160,291,warped
271,120,72,val,160,292,warped
272,135,73,val,160,293,warped
273,151,75,val,160,294,warped
274,213,85,val,160,298,warped
275,231,81,val,160,299,warped
276,246,76,val,160,300,warped
277,266,75,val,160,301,warped
278,283,77,val,160,302,warped
279,299,74,val,160,303,warped
280,315,68,val,160,304,warped
281,331,74,val,160,305,warped
282,56,67,val,160,306,warped
283,86,60,val,160,308,warped
284,103,55,val,160,309,warped
285,119,59,val,160,310,warped
286,135,57,val,160,311,warped
287,151,62,val,160,312,warped
288,213,68,val,160,316,warped
289,228,66,val,160,317,warped
290,263,63,val,160,319,warped
291,284,60,val,160,320,warped
292,299,57,val,160,321,warped
293,316,55,val,160,322,warped
294,331,58,val,160,323,warped
295,59,333,val,161,0,warped
296,76,331,val,161,1,warped
297,90,331,val,161,2,warped
298,107,332,val,161,3,warped
299,125,333,val,161,4,warped
300,142,332,val,161,5,warped
301,159,333,val,161,6,warped
302,174,335,val,161,7,warped
303,189,336,val,161,8,warped
304,203,336,val,161,9,warped
305,221,331,val,161,10,warped
306,236,330,val,161,11,warped
307,250,329,val,161,12,warped
308,265,330,val,161,13,warped
309,281,331,val,161,14,warped
310,297,334,val,161,15,warped
311,315,334,val,161,16,warped
312,330,336,val,161,17,warped
313,57,316,val,161,18,warped
314,75,309,val,161,19,warped
315,90,315,val,161,20,warped
316,107,318,val,161,21,warped
317,125,320,val,161,22,warped
318,143,321,val,161,23,warped
319,160,320,val,161,24,warped
320,173,324,val,161,25,warped
321,189,325,val,161,26,warped
322,203,322,val,161,27,warped
323,221,313,val,161,28,warped
324,236,317,val,161,29,warped
325,251,313,val,161,30,warped
326,265,311,val,161,31,warped
327,281,312,val,161,32,warped
328,298,311,val,161,33,warped
329,317,311,val,161,34,warped
330,333,311,val,161,35,warped
331,57,299,val,161,36,warped
332,89,300,val,161,38,warped
333,107,304,val,161,39,warped
334,125,306,val,161,40,warped
335,144,308,val,161,41,warped
336,161,309,val,161,42,warped
337,174,312,val,161,43,warped
338,187,311,val,161,44,warped
339,203,299,val,161,45,warped
340,220,294,val,161,46,warped
341,236,301,val,161,47,warped
342,252,297,val,161,48,warped
343,266,293,val,161,49,warped
344,283,294,val,161,50,warped
345,299,293,val,161,51,warped
346,315,294,val,161,52,warped
347,332,292,val,161,53,warped
348,105,292,val,161,57,warped
349,125,293,val,161,58,warped
350,144,296,val,161,59,warped
351,159,295,val,161,60,warped
352,172,295,val,161,61,warped
353,186,292,val,161,62,warped
354,201,278,val,161,63,warped
355,218,275,val,161,64,warped
356,235,281,val,161,65,warped
357,251,279,val,161,66,warped
358,266,276,val,161,67,warped
359,282,277,val,161,68,warped
360,300,277,val,161,69,warped
361,315,276,val,161,70,warped
362,332,275,val,161,71,warped
363,58,284,val,161,72,warped
364,74,285,val,161,73,warped
365,90,283,val,161,74,warped
366,108,278,val,161,75,warped
367,125,278,val,161,76,warped
368,142,282,val,161,77,warped
369,157,280,val,161,78,warped
370,171,275,val,161,79,warped
371,184,270,val,161,80,warped
372,199,257,val,161,81,warped
373,216,258,val,161,82,warped
374,234,264,val,161,83,warped
375,250,263,val,161,84,warped
376,267,262,val,161,85,warped
377,283,261,val,161,86,warped
378,299,261,val,161,87,warped
379,316,260,val,161,88,warped
380,332,259,val,161,89,warped
381,58,267,val,161,90,warped
382,74,265,val,161,91,warped
383,91,262,val,161,92,warped
384,109,261,val,161,93,warped
385,125,262,val,161,94,warped
386,141,262,val,161,95,warped
387,156,260,val,161,96,warped
388,169,256,val,161,97,warped
389,183,251,val,161,98,warped
390,197,239,val,161,99,warped
391,215,242,val,161,100,warped
392,233,247,val,161,101,warped
393,250,247,val,161,102,warped
394,266,245,val,161,103,warped
395,283,244,val,161,104,warped
396,301,245,val,161,105,warped
397,316,243,val,161,106,warped
398,334,243,val,161,107,warped
399,57,246,val,161,108,warped
400,74,246,val,161,109,warped
401,92,244,val,161,110,warped
402,108,244,val,161,111,warped
403,124,244,val,161,112,warped
404,141,243,val,161,113,warped
405,156,241,val,161,114,warped
406,168,239,val,161,115,warped
407,182,236,val,161,116,warped
408,213,225,val,161,118,warped
409,232,232,val,161,119,warped
410,249,231,val,161,120,warped
411,266,229,val,161,121,warped
412,282,228,val,161,122,warped
413,300,228,val,161,123,warped
414,316,228,val,161,124,warped
415,332,227,val,161,125,warped
416,57,228,val,161,126,warped
417,74,226,val,161,127,warped
418,90,224,val,161,128,warped
419,107,225,val,161,129,warped
420,124,227,val,161,130,warped
421,141,227,val,161,131,warped
422,155,224,val,161,132,warped
423,170,222,val,161,133,warped
424,183,220,val,161,134,warped
425,232,218,val,161,137,warped
426,249,216,val,161,138,warped
427,265,214,val,161,139,warped
428,282,213,val,161,140,warped
429,300,213,val,161,141,warped
430,316,212,val,161,142,warped
431,334,212,val,161,143,warped
432,56,210,val,161,144,warped
433,74,208,val,161,145,warped
434,91,209,val,161,146,warped
435,108,211,val,161,147,warped
436,124,211,val,161,148,warped
437,141,211,val,161,149,warped
438,156,211,val,161,150,warped
439,170,209,val,161,151,warped
440,185,207,val,161,152,warped
441,215,206,val,161,154,warped
442,233,203,val,161,155,warped
443,250,201,val,161,156,warped
444,265,200,val,161,157,warped
445,283,198,val,161,158,warped
446,301,198,val,161,159,warped
447,316,196,val,161,160,warped
448,331,196,val,161,161,warped
449,57,194,val,161,162,warped
450,74,193,val,161,163,warped
451,92,194,val,161,164,warped
452,109,196,val,161,165,warped
453,125,197,val,161,166,warped
454,140,196,val,161,167,warped
455,156,196,val,161,168,warped
456,170,194,val,161,169,warped
457,185,189,val,161,170,warped
458,216,190,val,161,172,warped
459,235,191,val,161,173,warped
460,251,188,val,161,174,warped
461,267,186,val,161,175,warped
462,283,186,val,161,176,warped
463,301,184,val,161,177,warped
464,317,182,val,161,178,warped
465,331,181,val,161,179,warped
466,57,178,val,161,180,warped
467,75,177,val,161,181,warped
468,92,180,val,161,182,warped
469,109,180,val,161,183,warped
470,125,181,val,161,184,warped
471,139,180,val,161,185,warped
472,155,178,val,161,186,warped
473,168,177,val,161,187,warped
474,217,176,val,161,190,warped
475,235,175,val,161,191,warped
476,252,174,val,161,192,warped
477,269,173,val,161,193,warped
478,284,173,val,161,194,warped
479,301,172,val,161,195,warped
480,316,168,val,161,196,warped
481,330,167,val,161,197,warped
482,56,160,val,161,198,warped
483,76,161,val,161,199,warped
484,93,162,val,161,200,warped
485,110,163,val,161,201,warped
486,124,162,val,161,202,warped
487,139,161,val,161,203,warped
488,153,159,val,161,204,warped
489,167,159,val,161,205,warped
490,216,160,val,161,208,warped
491,234,160,val,161,209,warped
492,252,159,val,161,210,warped
493,267,158,val,161,211,warped
494,285,159,val,161,212,warped
495,301,157,val,161,213,warped
496,316,154,val,161,214,warped
497,331,152,val,161,215,warped
498,56,143,val,161,216,warped
499,74,143,val,161,217,warped
500,93,144,val,161,218,warped
501,109,145,val,161,219,warped
502,124,145,val,161,220,warped
503,139,144,val,161,221,warped
504,153,143,val,161,222,warped
505,167,142,val,161,223,warped
506,215,145,val,161,226,warped
507,233,144,val,161,227,warped
508,251,143,val,161,228,warped
509,268,141,val,161,229,warped
510,285,143,val,161,230,warped
511,301,143,val,161,231,warped
512,315,138,val,161,232,warped
513,330,137,val,161,233,warped
514,57,126,val,161,234,warped
515,75,127,val,161,235,warped
516,93,127,val,161,236,warped
517,108,127,val,161,237,warped
518,123,126,val,161,238,warped
519,137,127,val,161,239,warped
520,152,126,val,161,240,warped
521,166,126,val,161,241,warped
522,215,130,val,161,244,warped
523,233,128,val,161,245,warped
524,250,126,val,161,246,warped
525,268,125,val,161,247,warped
526,286,127,val,161,248,warped
527,302,127,val,161,249,warped
528,316,121,val,161,250,warped
529,331,123,val,161,251,warped
530,56,110,val,161,252,warped
531,76,110,val,161,253,warped
532,93,109,val,161,254,warped
533,107,107,val,161,255,warped
534,121,107,val,161,256,warped
535,136,107,val,161,257,warped
536,151,107,val,161,258,warped
537,166,107,val,161,259,warped
538,214,115,val,161,262,warped
539,232,111,val,161,263,warped
540,248,109,val,161,264,warped
541,267,107,val,161,265,warped
542,286,110,val,161,266,warped
543,300,109,val,161,267,warped
544,314,104,val,161,268,warped
545,331,106,val,161,269,warped
546,56,96,val,161,270,warped
547,75,92,val,161,271,warped
548,91,91,val,161,272,warped
549,106,90,val,161,273,warped
550,120,89,val,161,274,warped
551,134,90,val,161,275,warped
552,149,90,val,161,276,warped
553,165,91,val,161,277,warped
554,214,100,val,161,280,warped
555,232,94,val,161,281,warped
556,249,91,val,161,282,warped
557,266,91,val,161,283,warped
558,284,94,val,161,284,warped
559,300,91,val,161,285,warped
560,315,86,val,161,286,warped
561,331,88,val,161,287,warped
562,56,79,val,161,288,warped
563,74,74,val,161,289,warped
564,89,76,val,161,290,warped
565,103,73,val,161,291,warped
566,118,73,val,161,292,warped
567,133,73,val,161,293,warped
568,148,74,val,161,294,warped
569,164,74,val,161,295,warped
570,213,84,val,161,298,warped
571,230,80,val,161,299,warped
572,246,78,val,161,300,warped
573,265,76,val,161,301,warped
574,284,78,val,161,302,warped
575,300,74,val,161,303,warped
576,315,69,val,161,304,warped
577,332,72,val,161,305,warped
578,59,68,val,161,306,warped
579,86,59,val,161,308,warped
580,102,57,val,161,309,warped
581,118,58,val,161,310,warped
582,132,57,val,161,311,warped
583,150,60,val,161,312,warped
584,212,68,val,161,316,warped
585,229,65,val,161,317,warped
586,264,63,val,161,319,warped
587,285,61,val,161,320,warped
588,299,58,val,161,321,warped
589,315,55,val,161,322,warped
590,331,57,val,161,323,warped
591,59,332,val,162,0,warped
592,75,332,val,162,1,warped
593,88,330,val,162,2,warped
594,106,332,val,162,3,warped
595,122,333,val,162,4,warped
596,139,333,val,162,5,warped
597,156,332,val,162,6,warped
598,172,334,val,162,7,warped
599,189,335,val,162,8,warped
600,202,334,val,162,9,warped
601,220,330,val,162,10,warped
602,235,330,val,162,11,warped
603,250,330,val,162,12,warped
604,265,331,val,162,13,warped
605,281,332,val,162,14,warped
606,297,334,val,162,15,warped
607,315,333,val,162,16,warped
608,332,334,val,162,17,warped
609,55,315,val,162,18,warped
610,73,308,val,162,19,warped
611,87,313,val,162,20,warped
612,105,317,val,162,21,warped
613,123,319,val,162,22,warped
614,141,319,val,162,23,warped
615,158,319,val,162,24,warped
616,174,324,val,162,25,warped
617,187,324,val,162,26,warped
618,202,320,val,162,27,warped
619,220,313,val,162,28,warped
620,236,317,val,162,29,warped
621,251,313,val,162,30,warped
622,265,312,val,162,31,warped
623,280,311,val,162,32,warped
624,298,312,val,162,33,warped
625,315,312,val,162,34,warped
626,333,310,val,162,35,warped
627,56,296,val,162,36,warped
628,87,300,val,162,38,warped
629,106,303,val,162,39,warped
630,124,304,val,162,40,warped
631,142,306,val,162,41,warped
632,158,306,val,162,42,warped
633,174,309,val,162,43,warped
634,186,310,val,162,44,warped
635,201,298,val,162,45,warped
636,218,294,val,162,46,warped
637,236,300,val,162,47,warped
638,251,296,val,162,48,warped
639,266,293,val,162,49,warped
640,282,294,val,162,50,warped
641,298,294,val,162,51,warped
642,317,295,val,162,52,warped
643,333,292,val,162,53,warped
644,105,290,val,162,57,warped
645,124,290,val,162,58,warped
646,143,294,val,162,59,warped
647,158,294,val,162,60,warped
648,171,295,val,162,61,warped
649,183,289,val,162,62,warped
650,199,278,val,162,63,warped
651,216,275,val,162,64,warped
652,234,281,val,162,65,warped
653,250,279,val,162,66,warped
654,265,276,val,162,67,warped
655,282,277,val,162,68,warped
656,300,276,val,162,69,warped
657,316,276,val,162,70,warped
658,333,276,val,162,71,warped
659,57,284,val,162,72,warped
660,73,284,val,162,73,warped
661,90,281,val,162,74,warped
662,107,276,val,162,75,warped
663,125,275,val,162,76,warped
664,142,280,val,162,77,warped
665,156,278,val,162,78,warped
666,169,273,val,162,79,warped
667,183,266,val,162,80,warped
668,196,258,val,162,81,warped
669,213,258,val,162,82,warped
670,233,264,val,162,83,warped
671,250,262,val,162,84,warped
672,266,261,val,162,85,warped
673,283,260,val,162,86,warped
674,299,261,val,162,87,warped
675,316,260,val,162,88,warped
676,333,260,val,162,89,warped
677,56,265,val,162,90,warped
678,74,264,val,162,91,warped
679,91,262,val,162,92,warped
680,108,260,val,162,93,warped
681,124,259,val,162,94,warped
682,140,262,val,162,95,warped
683,155,257,val,162,96,warped
684,168,253,val,162,97,warped
685,181,247,val,162,98,warped
686,195,240,val,162,99,warped
687,212,241,val,162,100,warped
688,231,245,val,162,101,warped
689,250,246,val,162,102,warped
690,265,244,val,162,103,warped
691,283,243,val,162,104,warped
692,300,245,val,162,105,warped
693,316,244,val,162,106,warped
694,334,245,val,162,107,warped
695,56,246,val,162,108,warped
696,75,245,val,162,109,warped
697,92,244,val,162,110,warped
698,108,242,val,162,111,warped
699,124,242,val,162,112,warped
700,140,241,val,162,113,warped
701,156,238,val,162,114,warped
702,168,235,val,162,115,warped
703,182,229,val,162,116,warped
704,195,222,val,162,117,warped
705,210,225,val,162,118,warped
706,230,229,val,162,119,warped
707,247,228,val,162,120,warped
708,265,228,val,162,121,warped
709,282,228,val,162,122,warped
710,300,229,val,162,123,warped
711,317,229,val,162,124,warped
712,333,228,val,162,125,warped
713,57,227,val,162,126,warped
714,74,225,val,162,127,warped
715,92,223,val,162,128,warped
716,108,224,val,162,129,warped
717,125,224,val,162,130,warped
718,141,224,val,162,131,warped
719,156,221,val,162,132,warped
720,170,218,val,162,133,warped
721,182,213,val,162,134,warped
722,209,212,val,162,136,warped
723,229,214,val,162,137,warped
724,247,213,val,162,138,warped
725,263,211,val,162,139,warped
726,281,212,val,162,140,warped
727,299,214,val,162,141,warped
728,316,212,val,162,142,warped
729,333,212,val,162,143,warped
730,57,208,val,162,144,warped
731,75,208,val,162,145,warped
732,92,209,val,162,146,warped
733,110,209,val,162,147,warped
734,126,209,val,162,148,warped
735,142,208,val,162,149,warped
736,157,206,val,162,150,warped
737,171,204,val,162,151,warped
738,184,202,val,162,152,warped
739,212,200,val,162,154,warped
740,229,198,val,162,155,warped
741,245,197,val,162,156,warped
742,262,197,val,162,157,warped
743,281,197,val,162,158,warped
744,300,198,val,162,159,warped
745,316,197,val,162,160,warped
746,332,196,val,162,161,warped
747,56,194,val,162,162,warped
748,74,194,val,162,163,warped
749,93,194,val,162,164,warped
750,111,195,val,162,165,warped
751,126,196,val,162,166,warped
752,141,194,val,162,167,warped
753,157,192,val,162,168,warped
754,170,190,val,162,169,warped
755,183,187,val,162,170,warped
756,215,188,val,162,172,warped
757,232,186,val,162,173,warped
758,247,184,val,162,174,warped
759,262,182,val,162,175,warped
760,282,182,val,162,176,warped
761,300,184,val,162,177,warped
762,316,182,val,162,178,warped
763,332,181,val,162,179,warped
764,56,179,val,162,180,warped
765,75,178,val,162,181,warped
766,94,179,val,162,182,warped
767,110,179,val,162,183,warped
768,126,180,val,162,184,warped
769,141,177,val,162,185,warped
770,156,174,val,162,186,warped
771,168,172,val,162,187,warped
772,182,170,val,162,188,warped
773,215,174,val,162,190,warped
774,232,173,val,162,191,warped
775,248,170,val,162,192,warped
776,263,168,val,162,193,warped
777,282,170,val,162,194,warped
778,301,170,val,162,195,warped
779,316,167,val,162,196,warped
780,331,167,val,162,197,warped
781,56,162,val,162,198,warped
782,75,162,val,162,199,warped
783,93,161,val,162,200,warped
784,110,161,val,162,201,warped
785,125,161,val,162,202,warped
786,140,159,val,162,203,warped
787,154,157,val,162,204,warped
788,167,155,val,162,205,warped
789,180,151,val,162,206,warped
790,215,159,val,162,208,warped
791,230,159,val,162,209,warped
792,248,155,val,162,210,warped
793,263,154,val,162,211,warped
794,283,156,val,162,212,warped
795,301,156,val,162,213,warped
796,316,153,val,162,214,warped
797,331,152,val,162,215,warped
798,56,145,val,162,216,warped
799,75,144,val,162,217,warped
800,93,143,val,162,218,warped
801,110,144,val,162,219,warped
802,124,142,val,162,220,warped
803,139,142,val,162,221,warped
804,153,140,val,162,222,warped
805,166,138,val,162,223,warped
806,214,145,val,162,226,warped
807,232,143,val,162,227,warped
808,247,140,val,162,228,warped
809,263,139,val,162,229,warped
810,283,141,val,162,230,warped
811,300,142,val,162,231,warped
812,315,137,val,162,232,warped
813,331,138,val,162,233,warped
814,56,128,val,162,234,warped
815,75,126,val,162,235,warped
816,93,126,val,162,236,warped
817,109,125,val,162,237,warped
818,123,125,val,162,238,warped
819,138,124,val,162,239,warped
820,151,123,val,162,240,warped
821,164,122,val,162,241,warped
822,214,129,val,162,244,warped
823,233,127,val,162,245,warped
824,247,124,val,162,246,warped
825,265,123,val,162,247,warped
826,284,125,val,162,248,warped
827,300,125,val,162,249,warped
828,316,120,val,162,250,warped
829,331,123,val,162,251,warped
830,57,111,val,162,252,warped
831,75,109,val,162,253,warped
832,92,108,val,162,254,warped
833,106,107,val,162,255,warped
834,121,105,val,162,256,warped
835,135,105,val,162,257,warped
836,150,105,val,162,258,warped
837,165,106,val,162,259,warped
838,214,115,val,162,262,warped
839,232,112,val,162,263,warped
840,247,107,val,162,264,warped
841,266,107,val,162,265,warped
842,285,109,val,162,266,warped
843,300,108,val,162,267,warped
844,314,104,val,162,268,warped
845,332,106,val,162,269,warped
846,56,95,val,162,270,warped
847,75,93,val,162,271,warped
848,91,91,val,162,272,warped
849,106,90,val,162,273,warped
850,120,89,val,162,274,warped
851,134,88,val,162,275,warped
852,148,87,val,162,276,warped
853,164,88,val,162,277,warped
854,214,98,val,162,280,warped
855,231,96,val,162,281,warped
856,247,92,val,162,282,warped
857,266,90,val,162,283,warped
858,284,93,val,162,284,warped
859,300,91,val,162,285,warped
860,315,87,val,162,286,warped
861,330,89,val,162,287,warped
862,57,80,val,162,288,warped
863,75,75,val,162,289,warped
864,89,76,val,162,290,warped
865,102,72,val,162,291,warped
866,117,72,val,162,292,warped
867,133,72,val,162,293,warped
868,149,72,val,162,294,warped
869,164,73,val,162,295,warped
870,213,83,val,162,298,warped
871,231,81,val,162,299,warped
872,245,78,val,162,300,warped
873,264,75,val,162,301,warped
874,284,77,val,162,302,warped
875,299,74,val,162,303,warped
876,316,67,val,162,304,warped
877,332,72,val,162,305,warped
878,59,69,val,162,306,warped
879,86,61,val,162,308,warped
880,102,55,val,162,309,warped
881,118,58,val,162,310,warped
882,132,57,val,162,311,warped
883,149,59,val,162,312,warped
884,212,68,val,162,316,warped
885,229,66,val,162,317,warped
886,263,62,val,162,319,warped
887,284,62,val,162,320,warped
888,299,57,val,162,321,warped
889,314,54,val,162,322,warped
890,332,57,val,162,323,warped
891,59,332,val,163,0,warped
892,76,331,val,163,1,warped
893,90,330,val,163,2,warped
894,105,331,val,163,3,warped
895,122,333,val,163,4,warped
896,139,332,val,163,5,warped
897,157,332,val,163,6,warped
898,172,333,val,163,7,warped
899,188,334,val,163,8,warped
900,201,334,val,163,9,warped
901,219,332,val,163,10,warped
902,235,330,val,163,11,warped
903,250,331,val,163,12,warped
904,265,330,val,163,13,warped
905,280,330,val,163,14,warped
906,296,333,val,163,15,warped
907,315,333,val,163,16,warped
908,330,334,val,163,17,warped
909,56,313,val,163,18,warped
910,75,308,val,163,19,warped
911,89,312,val,163,20,warped
912,105,316,val,163,21,warped
913,123,319,val,163,22,warped
914,141,320,val,163,23,warped
915,158,318,val,163,24,warped
916,172,321,val,163,25,warped
917,187,323,val,163,26,warped
918,203,322,val,163,27,warped
919,219,314,val,163,28,warped
920,235,316,val,163,29,warped
921,250,312,val,163,30,warped
922,266,312,val,163,31,warped
923,281,310,val,163,32,warped
924,298,312,val,163,33,warped
925,316,311,val,163,34,warped
926,333,310,val,163,35,warped
927,57,298,val,163,36,warped
928,87,298,val,163,38,warped
929,105,304,val,163,39,warped
930,123,305,val,163,40,warped
