,x,y,Set,Image,Point
831,75,109,val,162,253
832,92,108,val,162,254
833,106,107,val,162,255
834,121,105,val,162,256
835,135,105,val,162,257
836,150,105,val,162,258
837,165,106,val,162,259
838,214,115,val,162,262
839,232,112,val,162,263
840,247,107,val,162,264
841,266,107,val,162,265
842,285,109,val,162,266
843,300,108,val,162,267
844,314,104,val,162,268
845,332,106,val,162,269
846,56,95,val,162,270
847,75,93,val,162,271
848,91,91,val,162,272
849,106,90,val,162,273
850,120,89,val,162,274
851,134,88,val,162,275
852,148,87,val,162,276
853,164,88,val,162,277
854,214,98,val,162,280
855,231,96,val,162,281
856,247,92,val,162,282
857,266,90,val,162,283
858,284,93,val,162,284
859,300,91,val,162,285
860,315,87,val,162,286
861,330,89,val,162,287
862,57,80,val,162,288
863,75,75,val,162,289
864,89,76,val,162,290
865,102,72,val,162,291
866,117,72,val,162,292
867,133,72,val,162,293
868,149,72,val,162,294
869,164,73,val,162,295
870,213,83,val,162,298
871,231,81,val,162,299
872,245,78,val,162,300
873,264,75,val,162,301
874,284,77,val,162,302
875,299,74,val,162,303
876,316,67,val,162,304
877,332,72,val,162,305
878,59,69,val,162,306
879,86,61,val,162,308
880,102,55,val,162,309
881,118,58,val,162,310
882,132,57,val,162,311
883,149,59,val,162,312
884,212,68,val,162,316
885,229,66,val,162,317
886,263,62,val,162,319
887,284,62,val,162,320
888,299,57,val,162,321
889,314,54,val,162,322
890,332,57,val,162,323
891,59,332,val,163,0
892,76,331,val,163,1
893,90,330,val,163,2
894,105,331,val,163,3
895,122,333,val,163,4
896,139,332,val,163,5
897,157,332,val,163,6
898,172,333,val,163,7
899,188,334,val,163,8
900,201,334,val,163,9
901,219,332,val,163,10
902,235,330,val,163,11
903,250,331,val,163,12
904,265,330,val,163,13
905,280,330,val,163,14
906,296,333,val,163,15
907,315,333,val,163,16
908,330,334,val,163,17
909,56,313,val,163,18
910,75,308,val,163,19
911,89,312,val,163,20
912,105,316,val,163,21
913,123,319,val,163,22
914,141,320,val,163,23
915,158,318,val,163,24
916,172,321,val,163,25
917,187,323,val,163,26
918,203,322,val,163,27
919,219,314,val,163,28
920,235,316,val,163,29
921,250,312,val,163,30
922,266,312,val,163,31
923,281,310,val,163,32
924,298,312,val,163,33
925,316,311,val,163,34
926,333,310,val,163,35
927,57,298,val,163,36
928,87,298,val,163,38
929,105,304,val,163,39
930,123,305,val,163,40
931,142,307,val,163,41
932,157,306,val,163,42
933,172,309,val,163,43
934,185,309,val,163,44
935,201,298,val,163,45
936,218,296,val,163,46
937,235,298,val,163,47
938,250,295,val,163,48
939,265,293,val,163,49
940,281,294,val,163,50
941,299,293,val,163,51
942,316,294,val,163,52
943,333,292,val,163,53
944,105,290,val,163,57
945,123,291,val,163,58
946,142,293,val,163,59
947,157,293,val,163,60
948,171,292,val,163,61
949,184,288,val,163,62
950,199,277,val,163,63
951,216,276,val,163,64
952,234,279,val,163,65
953,249,278,val,163,66
954,265,276,val,163,67
955,283,277,val,163,68
956,300,277,val,163,69
957,316,276,val,163,70
958,332,275,val,163,71
959,57,283,val,163,72
960,73,284,val,163,73
961,90,281,val,163,74
962,107,276,val,163,75
963,124,275,val,163,76
964,142,280,val,163,77
965,155,276,val,163,78
966,169,271,val,163,79
967,182,265,val,163,80
968,197,257,val,163,81
969,215,260,val,163,82
970,233,261,val,163,83
971,249,261,val,163,84
972,266,260,val,163,85
973,284,260,val,163,86
974,299,260,val,163,87
975,315,259,val,163,88
976,332,260,val,163,89
977,55,265,val,163,90
978,74,264,val,163,91
979,90,261,val,163,92
980,108,260,val,163,93
981,124,260,val,163,94
982,139,260,val,163,95
983,154,256,val,163,96
984,168,251,val,163,97
985,181,245,val,163,98
986,195,238,val,163,99
987,214,242,val,163,100
988,232,244,val,163,101
989,251,246,val,163,102
990,266,244,val,163,103
991,283,244,val,163,104
992,301,244,val,163,105
993,316,244,val,163,106
994,333,245,val,163,107
995,58,247,val,163,108
996,74,245,val,163,109
997,91,243,val,163,110
998,108,242,val,163,111
999,123,241,val,163,112
1000,140,240,val,163,113
1001,155,237,val,163,114
1002,168,233,val,163,115
1003,181,228,val,163,116
1004,195,221,val,163,117
1005,211,226,val,163,118
1006,231,226,val,163,119
1007,248,228,val,163,120
1008,266,228,val,163,121
1009,283,228,val,163,122
1010,299,228,val,163,123
1011,317,228,val,163,124
1012,332,228,val,163,125
1013,57,228,val,163,126
1014,75,225,val,163,127
1015,92,223,val,163,128
1016,108,223,val,163,129
1017,124,224,val,163,130
1018,141,223,val,163,131
1019,156,220,val,163,132
1020,170,216,val,163,133
1021,182,213,val,163,134
1022,211,211,val,163,136
1023,230,212,val,163,137
1024,247,212,val,163,138
1025,263,212,val,163,139
1026,282,212,val,163,140
1027,300,213,val,163,141
1028,316,211,val,163,142
1029,333,211,val,163,143
1030,58,208,val,163,144
1031,75,208,val,163,145
1032,92,208,val,163,146
1033,109,209,val,163,147
1034,125,209,val,163,148
1035,142,207,val,163,149
1036,156,205,val,163,150
1037,171,203,val,163,151
1038,185,201,val,163,152
1039,212,199,val,163,154
1040,231,197,val,163,155
1041,246,196,val,163,156
1042,263,196,val,163,157
1043,282,197,val,163,158
1044,300,197,val,163,159
1045,315,196,val,163,160
1046,332,195,val,163,161
1047,56,194,val,163,162
1048,75,194,val,163,163
1049,94,194,val,163,164
1050,110,194,val,163,165
1051,126,194,val,163,166
1052,141,193,val,163,167
1053,157,190,val,163,168
1054,170,189,val,163,169
1055,184,186,val,163,170
1056,214,186,val,163,172
1057,231,185,val,163,173
1058,247,182,val,163,174
1059,262,181,val,163,175
1060,282,182,val,163,176
1061,300,184,val,163,177
1062,316,181,val,163,178
1063,332,181,val,163,179
1064,56,179,val,163,180
1065,75,178,val,163,181
1066,94,178,val,163,182
1067,111,179,val,163,183
1068,126,178,val,163,184
1069,141,177,val,163,185
1070,156,175,val,163,186
1071,169,172,val,163,187
1072,183,169,val,163,188
1073,214,172,val,163,190
1074,232,171,val,163,191
1075,247,168,val,163,192
1076,262,167,val,163,193
1077,282,168,val,163,194
1078,300,170,val,163,195
1079,315,166,val,163,196
1080,331,167,val,163,197
1081,57,161,val,163,198
1082,76,161,val,163,199
1083,94,161,val,163,200
1084,111,161,val,163,201
1085,126,160,val,163,202
1086,140,158,val,163,203
1087,155,157,val,163,204
1088,167,155,val,163,205
1089,181,151,val,163,206
1090,214,158,val,163,208
1091,230,158,val,163,209
1092,249,153,val,163,210
1093,264,153,val,163,211
1094,282,155,val,163,212
1095,300,155,val,163,213
1096,314,151,val,163,214
1097,331,151,val,163,215
1098,57,145,val,163,216
1099,75,144,val,163,217
1100,94,144,val,163,218
1101,111,143,val,163,219
1102,125,142,val,163,220
1103,140,141,val,163,221
1104,154,141,val,163,222
1105,167,137,val,163,223
1106,213,142,val,163,226
1107,232,141,val,163,227
1108,247,139,val,163,228
1109,264,137,val,163,229
1110,283,140,val,163,230
1111,300,140,val,163,231
1112,314,136,val,163,232
1113,330,135,val,163,233
1114,57,128,val,163,234
1115,75,125,val,163,235
1116,94,126,val,163,236
1117,110,126,val,163,237
1118,124,123,val,163,238
1119,138,124,val,163,239
1120,153,124,val,163,240
1121,166,122,val,163,241
1122,214,128,val,163,244
1123,232,127,val,163,245
1124,247,122,val,163,246
1125,266,121,val,163,247
1126,283,125,val,163,248
1127,300,124,val,163,249
1128,316,119,val,163,250
1129,330,122,val,163,251
1130,55,111,val,163,252
1131,76,110,val,163,253
1132,92,108,val,163,254
1133,106,106,val,163,255
1134,121,104,val,163,256
1135,136,105,val,163,257
1136,151,105,val,163,258
1137,164,103,val,163,259
1138,214,114,val,163,262
1139,232,110,val,163,263
1140,247,107,val,163,264
1141,266,106,val,163,265
1142,284,109,val,163,266
1143,299,106,val,163,267
1144,314,103,val,163,268
1145,330,105,val,163,269
1146,57,96,val,163,270
1147,74,92,val,163,271
1148,92,91,val,163,272
1149,107,90,val,163,273
1150,119,88,val,163,274
